1r3rk1/1bpqbppp/p1n1p3/1p2P3/2pP3N/P3B1P1/1P2QPBP/3R1RK1 w - -,e2g4 e7h4 g4h4 c6e7 g2b7 b8b7 e3g5 c7c6 g5d2 f8e8
r1bqk2r/1pp1bppp/p1n2n2/1B1p4/8/2NP4/PPP1QPPP/R1B1K1NR w KQkq -,b5c6 b7c6 g1f3 e8h8 e1h1 f8e8 c1g5 h7h6 g5h4 c8g4
5rk1/p3Rpp1/2p4p/1p1p1Q2/1P1P4/2P2PqP/P5P1/6K1 w - -,e7e5 a7a5 b4a5 g3g5 f5b1 g5d2 b1b4 d2a2 e5e7 f8a8
4r1k1/5rp1/p4pQ1/1p1p4/8/1P6/PqPB2PP/3R1K2 w - -,g6d3 b2a2 d2b4 a2b2 b4c3 b2a3 d3d5 a3e7 d1e1 e8d8
2r3r1/5k2/4RB1p/p2p4/P3p2N/2P1n1P1/5P1P/6K1 w - -,f6d4 f7e6 d4e3 c8c3 h4g2 c3a3 g2f4 e6d6 e3d2 a3a4
8/8/p2p1k2/3P3p/2pK1P1P/P7/8/8 w - -,d4e4 c4c3 e4d3 f6f5 d3c3 f5f4 c3d4 f4f5 d4e3 f5e5
2r2k2/R4pp1/4pn1p/4N3/2P1bP2/8/4B1PP/6K1 w - -,a7f7 f8g8 f7e7 c8a8 g2g4 a8a2 g1f1 e4g2 f1f2 g8f8
5k2/8/6K1/3N4/8/8/8/1B6 w - -,a7f7 f8g8 f7e7 c8a8 g2g4 a8a2 g1f1 e4g2 f1f2 g8f8
r5k1/2rb1ppp/1q6/p1Np4/1p1P2P1/1P2P2P/PP1Q4/1KR4R w - -,b1a1 a8e8 a2a4 b4a3 b2a3 a5a4 b3a4 c7a7 c5d7 a7d7
1r3rk1/1bpq1ppp/p1n1p3/1p2P3/2pP2Qb/P3B1P1/1P3PBP/3R1RK1 w - -,a3a4 h4d8 g2e4 g7g6 f1e1 c6e7 d4d5 e7d5 e3h6 d7e7
2r3k1/p1N1Rppp/8/1p1r1P2/6P1/B6P/PPK5/8 w - -,a3b4 d5d8 a2a3 a7a6 c2b1 d8d3 c7e8 c8a8 f5f6 a6a5
8/8/p2p4/3P1k1p/2K2P1P/P7/8/8 w - -,c4d3 f5f4 d3d4 f4f5 d4e3 f5e5 e3f2 e5d5 f2e3 d5c4
4b1R1/p1p5/2pp3p/2n2P1N/4P2k/1P2Q3/7P/2R2qK1 w - -,c4c3 f5f4 c3d4 f4f5 d4e3 f5e5 e3f2 e5d5 f2e3 d5c4
r2qkb1r/2pn1ppp/bp2p3/n3P3/p1N2B2/5NP1/PPP1QPBP/R4RK1 w kq -,f1d1 a6c4 e2e1 f8e7 b2b4 a4b3 a2b3 c4d5 d1d5 e6d5
8/8/p2p4/3P3p/1K3k1P/P7/8/8 w - -,b4c3 f4e4 c3c4 e4e5 c4b4 e5d5 b4c3 d5e4 c3d2 e4d4
r1bq1rk1/5pb1/1p1p2p1/p1nPp3/4P2N/4B1P1/PP2Q1BP/R4RK1 w - -,
r1bk1b1r/ppp2ppp/4pnn1/8/4PPP1/8/PPP4P/RNB1KBNR w KQ -,b1c3 f6g4 h2h3 g4f6 c1e3 c8d7 e1a1 d8e8 g1f3 a7a6
r1bqk2r/p1p1ppbp/1pn2np1/2Pp4/3P4/2N1PN2/PP3PPP/R1BQKB1R w KQkq -,d1a4 c8d7 f1b5 c6a5 c5c6 d7e6 b2b3 a7a6 b5e2 e8h8
2r3k1/1b1nqp1p/1p2pnp1/p2pN3/P2P1PP1/1P2P2P/2rN1RB1/R3Q1K1 w - -,g4g5 f6h5 d2f3 c2c3 g2f1 h5g3 f1d3 d7e5 f3e5 g3f5
r1q1kb1r/2pn1ppp/bp2p3/n3P3/p1N2B2/6P1/PPPNQPBP/R4RK1 w kq -,a1d1 a5c4 d2c4 a6b7 g2e4 d7c5 e4b7 c8b7 h2h4 h7h6
8/8/1k6/8/3K4/6Q1/8/7b w - -,g2a8 c8a8 b2b3 h7h6 f1d1 a5c4 d2c4 f8c5 d1d3 a8c6
r2q2k1/pp2rppp/2p1b1n1/8/3PP1n1/2NB4/PP1QN1PP/R4RK1 w - -,a1d1 d8d6 e4e5 g6e5 d4e5 d6c5 g1h1 g4e3 c3e4 e3f1
8/8/p2p4/K2P3p/6kP/P7/8/8 w - -,a5a4 g4h4 a4a5 h4g5 a3a4 h5h4 a5b6 g5f4 b6c6 f4e5
r2q1r2/5pbk/bp1p2p1/p1nPp3/4P2N/4B1P1/PP1Q2BP/1R3RK1 w - -,f1f2 d8d7 d2d1 h7g8 b2b3 f8c8 f2c2 c5d3 g2f1 c8c2
4r1k1/1p2P1p1/p2P3p/2pP3P/5rP1/8/PP6/R2KR3 w - -,d6d7 g8f7 d7d8q b7b6 d5d6 f4d4 d1c2 d4c4 c2b1 c4c3
6k1/5ppp/1N6/p4P2/4K1Pr/B7/PP6/8 w - -,e4f3 h4h3 f3f4 h3d3 b6c8 f7f6 c8b6 g7g5 f5g6 h7g6
