r1r1k3/p1R1nppp/1p6/1P1p4/3Pp3/P3P1P1/3N1PP1/2R3K1 w - -,g1f1 f7f5 d2b1 c8c7 c1c7 e8d8 c7c1 e7g8 c1c6 a8c8,-7
1Bn5/8/5kp1/pb3p1p/3Pp3/1BK1PP2/6PP/8 w - -,b8e5 f6e7 f3e4 f5e4 b3c2 b5c6 c3c4 e7e6 c4c5 c6d5,237
2r2rk1/1q3ppp/pn6/1p2PR2/1n1P4/6P1/PP2N2P/R1BQ2K1 w - -,,0
r4b1k/1R3B1p/5P2/4N3/1p3P2/6P1/PPb2K2/8 w - -,f7d5 h7h5 b7c7 b4b3 a2b3 a8a6 c7c2 a6f6 f2f3 h5h4,759
8/8/7k/3pKPnp/8/2P1p3/3N4/8 w - -,d2f3 g5f3 e5f4 e3e2 f4f3 e2e1q f3g2 e1c3 f5f6 h6g6,-1359
r1r1k3/p1R1np1p/1p4p1/1P1p4/3Pp1P1/P3P3/3N1PP1/2R3K1 w - -,,0
2kr1b1r/1pp1q1p1/p1np1p1p/4p3/1PPPP3/PQ3b2/1B1NBPP1/R4RK1 w - -,d2f3 h6h5 d4d5 c6b8 f3h4 e7e8 b3h3 b8d7 h3e6 c7c5,507
r1b1k1nr/2qp1ppp/p1n1p3/1p2b3/3NP3/2N1BQP1/PPP2P1P/2KR1B1R w kq -,f3e2 c8b7 f1g2 b5b4 c3a4 c6d4 e3d4 e5d4 d1d4 c7a5,50
r1bq1k1r/p1N1bp2/2p2n2/3p2p1/2pP3p/6B1/PPP1BPPP/R2Q1RK1 w - -,g3e5 a8b8 c7d5 c6d5 e5b8 f6d7 b8a7 h4h3 g2g3 d8c7,156
r3k2r/ppqnnpp1/2pbp1p1/4N3/3P1P2/6N1/PPP3PP/R1BQ1RK1 w kq -,d1f3 d7f6 c1e3 e7f5 e3f2 e8h8 c2c4 c6c5 d4c5 d6c5,-40
r1b1k2r/ppq2pp1/2n1p1p1/3pP3/N7/5N2/PPP2bPP/R1BQR2K w kq -,a4c3 f2e1 d1e1 a7a6 c1g5 c8d7 e1g3 c6e7 g5e7 e8e7,-229
8/8/5pp1/5k1p/5N2/2p1K1P1/7P/8 w - -,,0
5rk1/p1p2ppp/2p5/4r1q1/3N1n2/3P2P1/PPP2P1P/R2QR1K1 w - -,d1f3 f4g6 f3c6 e5c5 c6b7 h7h6 c2c3 g5h5 b7f3 h5h3,277
r1bq1rk1/pppp1ppp/2n2n2/2b1p3/2P5/4PP2/PP1P1NPP/RNBQKB1R w KQ -,b1c3 d7d5 c4d5 f6d5 c3d5 d8d5 f1d3 c8e6 b2b3 a8d8,-20
2kr1b1r/1pp1q1p1/p1np1p1p/8/1PPpP3/PQ3B2/1B1N1PP1/R4RK1 w - -,b4b5 c6e5 b5a6 b7a6 b2d4 h6h5 a1b1 e7e6 f1d1 c8d7,541
rnbq1rk1/pppp1ppp/4pn2/8/1b2P3/2N2N2/PPPPBPPP/R1BQK2R w KQ -,e4e5 f6d5 c3e4 f7f5 e5f6 d5f6 a2a3 b4e7 e4f6 e7f6,45
r3k1nr/1bqp1ppp/p1n1p3/1p2b3/3NP3/2N1B1P1/PPP1QP1P/2KR1B1R w kq -,f1g2 g8e7 f2f4 e5d4 e3d4 c6d4 d1d4 e8h8 h1d1 b7c6,47
rn1q1rk1/1b2bppp/p2ppn2/8/NP6/1N1B4/PP1B1PPP/R2Q1RK1 w - -,b3a5 b7e4 d3e4 f6e4 d2f4 d6d5 a2a3 b8d7 f1e1 d8e8,75
8/ppQb4/4p3/1k1p4/4r1n1/8/P4q1P/2R3K1 w - -,b3a5 b7e4 d3e4 f6e4 d2f4 d6d5 a2a3 b8d7 f1e1 d8e8,Mate
2n5/2B5/5kp1/1b3p1p/p2Pp3/1BK1PP2/6PP/8 w - -,c7d8 f6g7 b3e6 e4f3 g2f3 c8d6 d8e7 d6e8 e3e4 b5e2,129
3q1r1k/1p3ppp/p2pb3/3Np1b1/PPr1P3/8/1PN2PPP/R2Q1RK1 w - -,b4b5 f7f5 d1d3 e6d5 e4d5 d8c8 c2e3 c4c5 b5a6 b7a6,-119
r1b2bk1/1p4rp/nB1p1nq1/pN1Pp3/P3PpP1/3N4/1P2B1PP/2RQ1RK1 w - -,d3f2 h7h5 h2h3 h5g4 h3g4 f6h5 f1e1 h5g3 e2f3 c8d7,-3
5rk1/p4ppp/2rpbn2/q3p3/4P1P1/2PQBP2/P2RN2P/5RK1 w - -,e3f2 h7h6 d3e3 f8a8 g4g5 h6g5 e3g5 f6h7 g5e3 e6c4,-106
1r4k1/p1p2p2/3p1Bpp/2p1Pn2/5P1P/5Q2/2q3P1/4R2K w - -,g2g4 f5d4 f3g2 a7a5 f4f5 c2g2 h1g2 g6f5 g4f5 d4f5,-343
