r4r2/4p2k/p1nppn2/1pq2pQp/4P2P/2N5/PPP1B1P1/2KR3R w - -,c1b1 b5b4 c3a4 c5e5 e4f5 f8g8 g5d2 g8g2 h1e1 e6f5,-246
8/5Pk1/6P1/7K/8/8/8/3n4 w - -,,0
4n3/6p1/7p/p1k5/1p6/3B4/PPP3PP/2K5 w - -,c1d2 c5d4 c2c3 b4c3 b2c3 d4d5 d3g6 e8f6 h2h4 f6d7,316
8/8/8/4K3/1k6/8/8/3R1R2 w - -,d3e2 e8d6 c1d2 c5d4 c2c3 b4c3 b2c3 d4d5 d2d3 d6c4,Mate
8/3n1p1k/4b2p/pp6/5BP1/P2rN2P/1P4P1/5RK1 w - -,e3c2 d7c5 g1h2 b5b4 a3b4 a5b4 c2b4 d3b3 b4c6 b3b2,42
rq4k1/p1Q2ppp/1p6/3P4/8/8/P4PPP/5RK1 w - -,c7c6 b8e8 c6c4 a8d8 f1d1 d8d6 c4d4 h7h5 h2h3 e8e7,9
8/5Pk1/6P1/6K1/8/8/1n6/8 w - -,,0
5rk1/p6p/1p1qp1p1/1b1p4/1P3r2/P7/3QRPPP/2R3K1 w - -,f2f3 b5e2 d2e2 d5d4 c1d1 f4f7 e2d3 g8h8 d1e1 e6e5,-569
r1bqk2r/2p2ppp/1p1p1n2/2nPp3/p1P1P3/P1NB1N2/1PQ2PPP/R4RK1 w kq -,d3e2 d8e7 f3d2 h7h5 f2f3 e8d8 f1f2 g7g5 g2g3 c8h3,-51
2kr1b1r/pppq1ppp/2npb3/3B4/4P3/N1Q5/PPP2PPP/R1B2RK1 w - -,c1e3 c8b8 f1d1 f8e7 a3b5 e7f6 c3a3 a7a6 c2c4 h7h5,90
r7/p3k1pp/1p1r1p2/2pn4/3n4/6PB/PP1BPP1P/R1R2K2 w - -,h3g2 a8d8 e2e4 d5c7 e4e5 d6d7 e5f6 g7f6 d2c3 d4b5,25
8/5Pk1/6P1/5K2/8/8/8/3n4 w - -,,0
r5r1/4p2k/p1nppn2/1pq2PQp/7P/2N5/PPP1B1P1/2KR3R w - -,c1b1 g8g5 h4g5 b5b4 c3a4 c5e3 g5f6 e3e2 a4b6 a8h8,-316
5R2/6pk/7p/b1p5/8/8/2K2PPP/5b2 w - -,f8a8 a5b4 g2g3 c5c4 a8d8 h7g6 f2f3 f1d3 d8d3 c4d3,-354
8/8/5K2/8/2k5/8/8/3R1R2 w - -,f8a8 a5b4 g2g3 c5c4 a8d8 h7g6 f2f3 f1d3 d8d3 c4d3,Mate
6k1/nr5p/r1p1pppB/2RpP3/Pp1P2P1/1P5P/5PK1/2R5 w - -,e5f6 g8f7 h6g5 b7d7 g2g3 d7d8 g3f4 d8h8 f4e5 h7h5,374
8/3n1p1k/4b2p/pp6/5BP1/Pr2N2P/1P4P1/3R2K1 w - -,d1d2 d7b6 d2d8 a5a4 g1h2 b5b4 a3b4 b6d7 e3d1 b3b4,50
8/5Pk1/4K1P1/8/8/2n5/8/8 w - -,,0
r1bq1rk1/1p2pp1p/p1np2p1/8/2P1N3/1P4P1/P1N1PPBP/b1BQ1RK1 w - -,c2a1 d8a5 a2a3 c8e6 e4g5 a5c3 g5e6 f7e6 c1d2 c3b2,385
6k1/2q2pp1/3p3p/3B1Q1P/2P1PP2/2b3P1/6K1/8 w - -,g3g4 c3d4 g4g5 h6g5 f4g5 g8h8 d5f7 d4e3 g5g6 c7d8,190
8/4KPk1/6P1/3n4/8/8/8/8 w - -,,0
