r2q1rk1/pppn1pbp/3pP1p1/8/2P1P3/2N1Bn1P/PP3PP1/R2Q1RK1 w - -,g1h1 f7e6 g2f3 g7c3 b2c3 d8h4 h1g2 f8f7 c4c5 a8f8,-474
rn1qkb1r/ppp3pp/4pp2/3p2Bn/3P4/3PPN2/PP3PPP/RN1QK2R w KQkq -,f3g1 g7g6 g5h4 b8c6 b1c3 f8e7 h4g3 d8d7 a2a3 h5g3,-64
rn1q1b1r/pp2pkpp/2p5/5b2/3Pn3/2N5/PPP3PP/R1BQK1NR w KQ -,g1e2 e4f6 e1h1 e7e6 e2g3 f5g6 c3e4 b8d7 d1g4 h7h6,-539
2kr1bnr/ppp1pppp/2nq4/8/3P4/2P2B2/PP3PPP/RNBQK2R w KQ -,e1h1 g8f6 b1d2 e7e5 d2c4 d6e6 d1b3 e5e4 f1e1 d8e8,232
r3kbnr/pp1n1ppp/1qp1b3/4P3/4PB2/5N2/PPP3PP/RN1QKB1R w KQkq -,f3g5 f8c5 g5e6 f7e6 b1d2 c5f2 e1e2 d7e5 c2c3 e5g6,-106
rnbqk1nr/ppp1ppb1/3p2pp/8/2B1P3/5N1P/PPPP1PP1/RNBQK2R w KQkq -,d2d4 g8f6 d1e2 e8h8 e1h1 b8c6 f1d1 f6d7 a2a4 e7e5,89
r2qkb1r/1pp1nppp/p1np4/4p3/B3P1b1/2NP1N2/PPP2PPP/R1BQK2R w KQkq -,e1h1 e7g6 h2h3 g4d7 c3d5 b7b5 a4b3 c6a5 c1d2 c7c6,87
rnbqk1nr/ppp2pb1/3pp2p/6p1/2PPP3/5N2/PP2BPPP/RNBQ1RK1 w kq -,b1c3 g8e7 h2h4 g5g4 f3h2 h6h5 d4d5 e7g6 c1g5 g7f6,92
8/R7/P5k1/4Kr2/8/8/8/8 w - -,e5d6 f5f6 d6c7 g6h6 a7a8 h6g7 c7b7 f6f7 b7b6 f7f6,21
r2qk2r/1bpp1ppp/p1n2n2/1pb1p3/4P3/P1NP3P/BPP2PP1/R1BQK1NR w KQkq -,g1f3 d7d6 c3d5 f6d5 a2d5 a8b8 h3h4 c6d4 d5b7 b8b7,48
r2qkb1r/pp2pppp/2n2nb1/1B1p4/3P2P1/2N4P/PPP2P2/R1BQK1NR w KQkq -,b5c6 b7c6 g1f3 f6d7 f3h4 e7e6 h4g6 h7g6 e1f1 f8d6,-117
3r1qrk/p1p5/bbp3pp/4p3/4Pp1N/2P4P/PPQN1nPB/R4RK1 w - -,d2b3 f2g4 g1h1 g4e3 f1f2 e3c2 f2c2 a6d3 c2d2 d3e4,-923
r2q1rk1/ppp1ppbp/3p1np1/3P4/2PnP3/2NB1Q1P/PP3PP1/R1B1K2R w KQ -,f3g4 f6g4 h3g4 c7c5 c1d2 b7b5 c3b5 a8b8 a1b1 d8d7,-539
