8/7k/p2q3P/1P1p1pPK/P4r2/8/3Q4/8 w - -,h5a5 d3e4 a5g5 e2c4 g5g3 c4d3 g3h3 e4d4 h3h8 b2g2,Mate
5n2/p1p2k2/2p2B1R/3p1RP1/8/2P1r1K1/PP2r2P/8 w - -,f5f3 c6c5 h2h4 e2e1 f3e3 e1e3 g3f4 e3e2 f4f3 e2e1,377
2R5/2p2k1p/1p4p1/2pP4/2P2KP1/P5N1/5q2/8 w - -,f4e4 f2g3 c8d8 g3g4 e4d3 h7h5 d3e3 g4d4 e3f3 d4c4,Mate
rn2k2r/ppp1qppp/8/2bP1b2/4nP2/5N2/PPPNQ1PP/R1B1KB1R w KQkq -,a2a3 b8d7 d2e4 f5e4 c1d2 e8h8 e1a1 d7f6 f3g5 e4d5,-41
2r5/3kbpp1/4p1p1/pp1p4/rP1P4/PRP5/3BKPPP/R7 w - -,b4a5 d7c6 g2g3 c8a8 h2h4 e7d6 e2d3 a8a5 d2c1 e6e5,-38
8/1p4p1/5p1p/2k1PP2/6PP/3K4/8/8 w - -,e5e6 c5d6 d3c4 d6c6 c4c3 c6d6 c3b4 d6e5 e6e7 e5d4,1002
r1bq1rk1/pp1n1ppp/2n1p3/8/2Pp4/P2P1NP1/P4PBP/R1BQR1K1 w - -,a3a4 d8c7 a1b1 h7h6 g3g4 e6e5 g4g5 h6g5 f3g5 d7f6,72
rq5r/3k1P1p/p4Rp1/1pR1p3/4B3/2P1B3/P1P3PP/6K1 w - -,e4a8 b8a8 c5e5 a8b8 e5d5 d7e7 e3g5 h7h6 f7f8r h8f8,666
r1bqk1nr/pp1pppb1/2n3pp/8/2B1P3/5N2/PPPQ1PPP/RNB1K2R w KQkq -,b1c3 d7d6 h2h3 c8d7 e1h1 g8f6 d2e2 g6g5 f1d1 a8c8,25
r1bq1rk1/pp2ppbp/2n3p1/3pP3/3P4/1B3N2/PP1n1PPP/R1BQ1RK1 w - -,f3d2 c6d4 d2f3 d4b3 d1b3 c8g4 c1f4 d8b6 f1c1 g4f3,-145
rn1qkb1r/pbp2p1p/1p2pnp1/3p4/2PP4/3BPN2/PP1N1PPP/R1BQK2R w KQkq -,e1h1 a7a5 c4d5 e6d5 f1e1 f8g7 e3e4 d5e4 d2e4 e8h8,46
4B3/5p2/6p1/2k2p1p/pb5P/4P1P1/4KP2/8 w - -,,0
1rbq1rk1/4npbp/pp1pp1p1/2p5/P2nPP2/2NP1NP1/1PPQ1BBP/R4RK1 w - -,g3g4 d4f3 g2f3 f7f5 f2h4 d8c7 a1e1 b6b5 a4b5 a6b5,-14
