r2q1rk1/pbpp1ppp/1pn2n2/4p3/1bP5/2N1P1P1/PP1PNPBP/R1BQ1RK1 w - -,b2b3 f8e8 d2d4 c6a5 d4e5 b7g2 g1g2 e8e5 c1b2 e5e8,98
r2q1rk1/pp2ppbp/2n3p1/2p1P3/2BP4/2P1Bb1P/P1P3P1/R2Q1RK1 w - -,d1d3 f3d5 e5e6 f7f5 d4c5 d5e4 d3d8 a8d8 a1d1 g7c3,-738
rnb1kbnr/ppq2ppp/2pp4/4p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq -,f3g5 g8h6 d2d4 f8e7 e1h1 e8h8 c4b3 g8h8 f2f4 b8d7,96
rnbqk1nr/pppp1ppp/8/4p3/1b6/5P2/P1PPP1PP/RNBQKBNR w KQkq -,c2c3 b4a5 e2e3 b8c6 f1b5 a7a6 b5c6 d7c6 g1e2 c8e6,-338
rnbqkb1r/ppp2ppp/5n2/3pp3/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq -,d4e5 f6g4 c4d5 f8c5 g1h3 e8h8 b1c3 g4e5 f1g2 b8d7,218
r1bqkbnr/ppp3pp/2n5/3ppP2/6P1/3P4/PPP2P1P/RNBQKBNR w KQkq -,f1g2 d8d6 b1c3 g8e7 a2a3 a7a6 c1g5 c8d7 d1d2 e8a8,80
rnb1kbnr/pp3ppp/1q2p3/2pp4/3P1B2/1P3N2/P1P1PPPP/RN1QKB1R w KQkq -,h2h3 c5d4 d1d4 b6d4 f3d4 a7a6 g2g3 f8e7 c2c3 c8d7,-55
r2qk1nr/p1p3pp/2p2p2/3p4/3P4/4Pb1P/PP1N1PP1/R2QK2R w KQkq -,d1c1 f3g2 h1h2 g2e4 d2e4 d5e4 c1c6 e8f8 c6e4 g8e7,-592
rnbqkb1r/pppp3p/4pnp1/5p2/2PP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq -,g1f3 f8g7 g2g3 e8h8 f1g2 a7a5 e1h1 d7d6 b2b3 b8a6,84
r1bq1b1r/ppp2kp1/2np1n1p/4p3/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 w - -,b1a3 f7g8 d2d4 d8e8 a3b5 e8e7 f3h4 g8h7 d4d5 a7a6,-642
2kr2nr/ppp1qppp/2nb4/8/6b1/2NBPN2/PPP2PPP/R1BQK2R w KQ -,h2h3 g4f3 d1f3 c6e5 f3e2 e5d3 c2d3 f7f5 c1d2 g8f6,97
rnbqk2r/ppppbppp/5n2/4N3/8/3P4/PPP1BPPP/RNBQK2R w KQkq -,e1h1 d7d6 e5f3 e8h8 d3d4 d6d5 h2h3 c7c5 d4c5 e7c5,14
r1bqkb1r/pppn1ppp/5n2/3N4/3P4/8/PPP2PPP/R1BQKBNR w KQkq -,d1e2 f8e7 e2e7 d8e7 d5e7 e8e7 f1d3 c7c5 g1f3 b7b6,407
5k2/8/3RQ3/8/8/4K3/8/8 w - -,d1e2 f8e7 e2e7 d8e7 d5e7 e8e7 f1d3 c7c5 g1f3 b7b6,Mate
rnb1kb1r/1p2pppp/p2pNn2/q7/4P3/2N1B3/PPP2PPP/R2QKB1R w KQkq -,b2b4 a5b4 e6c7 e8d8 c7a8 b4c3 e3d2 c3e5 f2f3 b8c6,100
5k2/1Q6/8/5B2/5K2/8/8/8 w - -,e6f4 f6e4 d1d5 e4c5 a2a3 e7e6 b2b4 a5d8 d5a2 c5d7,Mate
r1bqkbnr/ppp2ppp/2n5/3p2P1/8/2p5/PP2PPBP/RNBQK1NR w KQkq -,h2h4 c3b2 c1b2 c8e6 b1c3 g8e7 g1f3 d8d7 c3b5 a7a6,-250
rn1qkbnr/pp2pp1p/2p5/3pPbp1/3P3P/8/PPP2PP1/RNBQKBNR w KQkq -,g2g4 f5d7 h4g5 c6c5 d4c5 b8c6 d1d5 e7e6 d5e4 f8c5,327
rn1qkb1r/pbp2ppp/1p1ppn2/8/2P1P3/2NP2P1/PP3P1P/R1BQKBNR w KQkq -,f1g2 c7c5 g1e2 f8e7 e1h1 b8c6 d3d4 c6d4 e2d4 c5d4,74
rn1q1rk1/pb2bppp/1p1ppn2/2p5/2P1P3/2NP1NP1/PP3PBP/R1BQ1RK1 w - -,b2b3 a7a6 c1b2 d8d7 f1e1 b8c6 d3d4 c5d4 c3a4 b6b5,55
r1bqk2r/ppp1bppp/2n5/3np3/8/1P4P1/PB1PPPBP/RN1QK1NR w KQkq -,a2a3 c8e6 d2d3 h7h5 g1f3 e7f6 b1d2 h5h4 e2e3 d8d7,-52
rn1qkb1r/pp3pp1/2p1pn1p/3p1b2/5P2/1PN1PN2/PBPP2PP/R2QKB1R w KQkq -,f1d3 f5d3 c2d3 f8d6 c3e2 b8d7 d1c2 d8e7 e3e4 d5e4,3
r1bq2k1/pppp1ppp/3n1b2/8/2PP4/8/PP3PPP/RNBQrBK1 w - -,d1e1 f6d4 b1c3 b7b6 c1f4 c8b7 f4d6 c7d6 a1d1 d8f6,-60
rnb1k1nr/pp1pqppp/2pb4/4p3/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq -,d2d4 e5e4 f3d2 g8f6 c2c4 e8h8 d1c2 b8a6 b1c3 f8e8,36
r2qk2r/pb3ppp/2nb1n2/1B2p3/8/5N2/PPPP1PPP/RNBQ1RK1 w kq -,d2d4 e5d4 f1e1 e8f8 b1a3 h7h5 h2h3 d8c7 a3c4 d6c5,274
rnbqkb1r/pppp2pp/5p1n/4p3/4P3/5N2/PPPPBPPP/RNBQK2R w KQkq -,d2d4 h6f7 d4e5 f6e5 e2c4 d8f6 b1c3 c7c6 c4f7 e8f7,170
1nk1r1r1/pp2n2p/4pp2/q2pPp2/b1pP1P2/B1P2R2/2P1B1PP/R2Q2K1 w - -,a3d6 f6e5 f4e5 e7c6 d1d2 g8g6 f3h3 e8g8 g2g3 g6g7,-450
r6r/pb1pqpkp/1pn2np1/2p5/5Q1N/2N3P1/PP2PPBP/R2R2K1 w - -,b2b4 h8c8 c3b5 f6e8 b4c5 b6c5 a1b1 b7a6 b5c3 a8b8,-32
rnbqkbnr/3p1ppp/p7/1PppP3/8/5P2/PP4PP/RNBQKBNR w KQkq -,d1d5 a8a7 c1f4 g8e7 d5d2 e7g6 e5e6 d7d6 e6f7 a7f7,233
r1bq1rk1/pp2ppbp/2n3p1/8/2BP4/2P2N2/P4PPP/R1BQ1RK1 w - -,c4b3 d8a5 c1b2 b7b5 f1e1 a5b6 f3g5 a7a5 d1f3 e7e6,36
8/8/4B2k/4Q3/4K3/8/8/8 w - -,c1d2 e7e5 d4e5 c8g4 d2f4 g4f3 d1f3 c6e5 f4e5 g7e5,Mate
rn1qkbnr/1ppb1ppp/p3p3/3pP3/3P4/P7/1PP2PPP/RNBQKBNR w KQkq -,c2c3 c7c5 f1d3 g8e7 d3c2 e7f5 c2f5 e6f5 g1e2 f8e7,76
rn1r2k1/pb1pbppp/1q2pn2/2p5/Q1P2B2/2N2NP1/PP2PPBP/R2R2K1 w - -,d1d2 d7d6 a1d1 h7h6 h2h3 g7g5 f4e3 b8c6 b2b3 d8d7,37
rn1r2k1/pb2bppp/1q1ppn2/2p5/Q1P2B2/2N2NP1/PP1RPPBP/R5K1 w - -,a1d1 h7h6 g3g4 b8c6 f4d6 e7d6 d2d6 b6b2 a4b3 b2b3,32
rn1r2k1/pb2bpp1/1q1ppn1p/2p5/Q1P2B2/2N2NP1/PP1RPPBP/3R2K1 w - -,a4b5 f6e8 h2h4 b8c6 g3g4 c6b4 f4g3 b6b5 c3b5 b4a2,25
r1bqk2r/ppp2ppp/2Np1n2/8/4P3/2N1b3/PPP2PPP/R2QKB1R w KQkq -,c6d8 e3f4 d8f7 e8f7 f1c4 f7e7 c3e2 g7g5 e2f4 g5f4,913
rn1qk1nr/pb1p1pbp/1p2p1p1/2pP4/2B1P3/2N2N2/PPP2PPP/R1BQK2R w KQkq -,c3b5 b7a6 a2a4 a6b5 a4b5 g8e7 h2h4 a7a6 h4h5 e8h8,561
8/8/1k6/8/1BK5/2N5/8/8 w - -,b4c5 b6c7 c5e3 c7d7 c4d5 d7c7 e3d4 c7d8 d5d6 d8c8,15414
q1r1k2r/1b3pp1/p3p3/P1b5/1pN1P3/3BBPp1/1P4P1/R3QRK1 w - -,e1g3 c5e3 c4e3 a8a7 g1f2 a7d4 d3e2 d4b2 f1d1 b2f6,807
r3kb1r/pppb1ppp/2nq1n2/1B1pN3/4PB2/3P4/PPP2PPP/RN1QK2R w KQkq -,e5d7 d6f4 g2g3 f4d6 d7f6 d6f6 b1c3 f8b4 e4d5 f6e5,248
rn1q1b1r/ppp1pkpp/5n2/8/6b1/2P2N2/PP1P2PP/RNBQK2R w KQ -,f3e5 f7e8 e5g4 d8d3 g4f2 d3a6 d2d4 b8d7 f2d3 a6e6,72
