rnbqkbnr/pp3p1p/2pp2p1/4p3/3PP3/2PB4/PP3PPP/RNBQK1NR w KQkq -,g1f3 b8d7 c1e3 f8g7 e1h1 g8f6 b1d2 e8h8 h2h3 d8c7,97
r2qkb1r/pp3ppp/2n1pn2/3p1b2/3P4/2P1BN2/PP1N1PPP/R2QKB1R w KQkq -,f3h4 f5e4 d2e4 d5e4 g2g3 f8e7 f1h3 d8a5 e1h1 e8h8,25
r1bqk1nr/pp1n1pbp/2pp2p1/4p3/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 w kq -,c1e3 g8f6 b1d2 e8h8 h2h3 f8e8 f1e1 d8c7 d1c2 d6d5,111
r1bqk2r/ppp1bppp/2np3B/3Q4/2B1P3/2p2N2/PP3PPP/RN2K2R w KQkq -,f1e1 g8f6 b1d2 d8c7 d3f1 a7a5 d2c4 e8h8 a2a4 f6e4,Mate
r1bqk2r/ppppbppp/7B/3Qn3/2B1P3/2p2N2/PP3PPP/RN2K2R w KQkq -,f3e5 h8f8 h6g7 e7b4 g7f8 c3b2 f8b4 d8f6 d5f7 f6f7,1400
r1bqkb1r/ppp1pppp/2n2n2/8/3Np3/2P5/PP1P1PPP/RNBQKB1R w KQkq -,f1b5 d8d5 d1b3 a7a6 b3d5 f6d5 b5c6 b7c6 d4c6 a6a5,-175
rnbqkb1r/ppp3pp/3ppn2/4Np2/3P4/2N5/PPP1PPPP/R1BQKB1R w KQkq -,f2f4 d6e5 f4e5 f6d5 e2e4 d8h4 g2g3 d5c3 b2c3 h4e4,-600
r1bqkb1r/ppp2ppp/2n5/3np3/8/1P1P4/PB2PPPP/RN1QKBNR w KQkq -,g1f3 c8g4 b1d2 f8b4 e2e3 d5e3 f2e3 e5e4 h2h4 e4f3,-116
8/8/8/3K4/8/5R2/7k/5Bq1 w - -,g1f3 f8b4 f3d2 c8g4 a2a3 b4e7 d1c1 f7f5 b1c3 f5f4,Mate
r2qkbnr/ppp2ppp/2n5/1B2p3/4N3/5b1P/PPPP1PP1/R1BQK2R w KQkq -,b5c6 b7c6 d1f3 g8f6 d2d4 d8d5 e4f6 g7f6 f3f6 d5g2,82
