8/1r2k1pp/3p4/3P1p2/1PPRpP2/r6P/1R3KP1/8 w - -,,0
r1bqr1k1/ppp2ppp/3p1n2/4b1B1/4P3/2NQ4/PPP1BPPP/R4RK1 w - -,f2f4 e5c3 b2c3 c8d7 e2f3 d7c6 a1e1 d8e7 h2h3 h7h6,8
r2q1rk1/1p3p1p/p1n1b1pb/2Pp1p2/3P4/P1N2N2/1P2BPPP/R2Q1RK1 w - -,c3a4 d8f6 b2b4 g6g5 f1e1 h6g7 e2f1 c6d4 f3d4 f6d4,-29
5k2/3R1n1p/1p1nQ3/2pP4/2P5/2P3P1/P5KP/3q4 w - -,e6e7 f8g8 e7e6 g8f8 d7e7 d1c2 e6e2 c2c3 h2h4 h7h5,14
2rr2k1/pp3ppp/2bP4/2P5/3N4/8/P4PP1/R1R3K1 w - -,d4f5 d8d7 f5e7 d7e7 d6e7 f7f6 c1e1 g8f7 g2g4 c8c7,198
4r2r/p2k1p1p/2p2Qp1/2P5/8/8/q1P2PPP/4R1K1 w - -,e1a1 a2e6 f6c3 e6e5 c3a5 e5c7 a5c3 h8f8 c3d3 d7c8,-333
8/p7/8/7P/1k2K1P1/2p5/5r2/7R w - -,h5h6 c3c2 h6h7 f2e2 e4f5 e2e8 g4g5 e8h8 g5g6 a7a5,579
br2qrk1/p1bnnppp/2p5/1PPp4/P3p3/4P3/3NNPPP/BR1BQRK1 w - -,,0
2r5/5kp1/4p2p/3b2q1/8/3QRP1P/2r3P1/4RBK1 w - -,,0
8/4bpkn/8/1p6/2B1pNbp/2N1P3/5PP1/6K1 w - -,,0
r3k2r/pppp1ppp/8/4p3/P7/8/1PPPPPPP/R3K2R w KQkq -,h2h4 d7d6 b2b4 a7a5 b4b5 f7f5 c2c4 e8d7 d2d3 g7g6,10
r4rk1/1ppq1pp1/p2p1n1p/2b1p3/4P3/2NPBn2/PPPQ1PPP/R3R1K1 w - -,g2f3 c5b4 g1g2 a8e8 e1g1 b4c3 d2c3 f6h5 g2h1 d7h3,-228
r2q1rk1/1p3p1p/p1n1b2b/2Pp1pp1/1P1P4/P1N2N2/4BPPP/R2Q1RK1 w - -,f3e1 h6g7 e1c2 d8f6 a1c1 f8d8 e2d3 d8e8 c3e2 f5f4,-42
r2qkb1r/pp3pp1/2n2n1p/5bN1/2P1pP2/2N5/PP1P2PP/R1BQKB1R w KQkq -,f1e2 h6g5 f4g5 f8d6 d2d4 e4d3 g5f6 d6g3 h2g3 h8h1,-467
8/p5p1/n5kp/8/2Rp4/P1p2P1K/6PP/8 w - -,c4d4 a6c7 d4c4 c7d5 c4c5 c3c2 c5c2 g6f6 c2c4 g7g5,579
r1r5/1p2ppkp/p2nb1p1/3p4/1n1P2P1/1PN1PP1P/1P2B3/R1R1N1K1 w - -,e1d3 b4d3 e2d3 c8c6 c3a4 c6c1 a1c1 a8c8 c1c3 f7f6,6
7r/1p3pk1/3R4/p3p3/4b3/2P1B1PP/PP3K2/8 w - -,h3h4 h8c8 e3g5 c8c5 g3g4 e4c6 g5f6 g7h7 h4h5 c5d5,109
8/8/8/2k5/8/5K2/3BB3/8 w - -,e3g5 h8h3 g5f6 g7g6 f6e5 g6f5 e5f4 h3h1 f2e3 h1e1,Mate
