2r1r1k1/ppQ4p/5qp1/8/8/1P3P2/P5P1/2KR2NR w - -,h1h7 c8c7 h7c7 f6f4 c1b2 f4c7 d1c1 c7e5 b2b1 e5a5,Mate
1k2r3/p1p2Q2/5b2/1p6/1PqP1P2/P1K4P/2P5/3R4 w - -,f7c4 b5c4 c3c4 e8e4 f4f5 e4f4 d1d3 b8b7 c2c3 a7a6,Mate
1r1r4/1pp1kpp1/4p2p/p3b3/P2R4/1P2P1P1/5PBP/3R1K2 w - -,,0
8/5pkp/6p1/4p3/2P5/7P/6PK/8 w - -,h2g3 g7f6 g3f2 f6e6 f2e1 f7f5 e1d2 e6d6 d2c2 d6c5,-719
r5k1/p1p3p1/2p2pp1/1n1pR3/6Q1/P7/1BP2PPP/6K1 w - -,h2g3 g7f6 g3f2 f6e6 f2e1 f7f5 e1d2 e6d6 d2c2 d6c5,Mate
r3k1nr/p1pq1p1p/1p2p1p1/3pP2N/P1nP4/2P5/2P1QPPP/R1B2RK1 w - -,c1h6 f7f5 h6g7 d7f7 g7h8 g6h5 a4a5 b6b5 a1d1 f7g6,153
r1bqk1nr/pppp1ppp/4p3/8/3bPB2/3P4/PPP2PPP/RN1QKB1R w KQkq -,c2c3 d8f6 d1f3 e6e5 f4g3 d4b6 f3f6 g7f6 a2a4 a7a5,52
1k2r3/p1p5/5b2/8/1PpP1P2/P1K4P/2P5/3R4 w - -,f4f5 e8e2 d1g1 e2f2 g1g6 f2f5 c3c4 f6h4 a3a4 b8b7,-39
r1r3k1/5ppp/2b1p3/p2pPn2/1q1P4/2N2N2/1P1Q1PPP/R1R3K1 w - -,g2g4 f5e7 h2h4 a5a4 h4h5 h7h6 g1g2 c6e8 a1a2 a8b8,-15
r1bq1rk1/1pp2ppp/1pnp1n2/8/2B1Pp2/3P4/PPP1N1PP/R1BQ1RK1 w - -,e2f4 c6a5 b2b3 a5c4 b3c4 f6g4 d1e1 g4e5 e1g3 f7f6,38
r2qk1nr/pp2b1p1/1np1b1Pp/3p1p2/3P3P/2N1P1B1/PP3P2/R2QKBNR w KQkq -,d1c2 g8f6 e1a1 e8h8 g1h3 f6h5 g3e5 f5f4 h3f4 h5f4,19
3r4/1pp1kpp1/4p2p/p3b3/P7/1P2P1P1/5PBP/3R1K2 w - -,,0
r4rk1/ppq2p1p/2npbnpQ/4p3/4P3/2N2P2/PPP1N1PP/2KR1B1R w - -,h2h4 a8b8 h4h5 b7b5 g2g4 b5b4 c3d5 e6d5 e4d5 c6a5,121
3rr1n1/1p1k3p/3p1bp1/Q2p3q/1P2P3/1RPK3P/6B1/R7 w - -,a5d5 h5d5 e4d5 d8a8 b3a3 a8a3 a1a3 d7c7 a3a1 g8h6,-464
7r/2P5/4N1p1/3k4/6P1/8/8/4K3 w - -,e6d8 h8h1 e1d2 h1h2 d2c3 h2h1 c3b2 h1h2 b2b3 d5e4,761
1r1q1rk1/p3bppp/4bn2/n2p2B1/2p5/P1N2NP1/1PQ1PPBP/2RR2K1 w - -,f3d4 g8h8 h2h3 d8b6 g2d5 a5b3 d4b3 c4b3 c2d3 f6g4,83
