2k1nr1r/R5p1/8/2pP4/2N3p1/1R6/1P3P1P/6K1 w - -,d1d2 f7f5 e5f6 f8f6 f3g3 e8h5 a1e1 e7f7 d2e3 h5g6,Mate
5r1k/pp1r2bp/2pN2p1/4P3/8/1P3PB1/1P2KP1P/2R5 w - -,c1c5 f8a8 b3b4 a7a6 e2e3 h8g8 e3e4 g7f8 h2h4 f8e7,-134
2r5/4k1pp/5p2/3R4/1P6/r3PP2/7P/1K1R4 w - -,d5d7 e7e8 d1d3 c8c4 d3a3 c4b4 b1c2 e8d7 a3a7 d7e6,6
r2qk2r/pp1bb1pp/2n1pn2/3p1p2/3P4/P1N1P1BN/1PQ1BPPP/R3K2R w KQkq -,b2b4 a8c8 c2b2 e8h8 e1h1 f6e8 c3b1 g7g5 b1d2 h7h6,34
r2q1rk1/ppp1bppp/8/n2P4/8/2PB1Q2/P4PPP/R1B1R1K1 w - -,f3e4 f7f5 e4e7 d8d5 d3f1 f8e8 e7e8 a8e8 e1e8 g8f7,489
3r2k1/p1qn1pp1/2p2n1p/Pp1p1P2/6P1/1P3PN1/2PQ2BP/4R2K w - -,g3f1 c6c5 h2h4 d7f8 g4g5 h6g5 h4g5 f6h5 a5a6 c7d6,-91
2r2rk1/5ppp/pp6/3P2b1/1PP1b3/4p1P1/PKN1B2P/3R1R2 w - -,b2b3 f8e8 a2a3 g5f6 h2h4 e8e5 f1e1 c8e8 a3a4 e4g2,50
8/1p3pk1/5p1p/1BpN4/2P1PPb1/1P6/1P1R2PP/q1K5 w - -,c1c2 a1e1 d5c3 e1h1 h2h3 g4c8 f4f5 h6h5 b5e8 h1f1,7
2r2rk1/p2bqpbp/1pn1p1p1/2p5/4N3/3PP1P1/PPQB1PBP/1R3RK1 w - -,h2h4 f7f5 e4g5 h7h6 g5f3 e6e5 b1c1 e7f7 b2b3 d7e6,-78
2rn2k1/1pr2p1p/p3p1p1/3pP1B1/3P2P1/P4Q1R/1q3P1P/R5K1 w - -,g1g2 b2a1 f3f6 c7c1 g5c1 a1c1 h3f3 c1a1 f3f4 a1a3,-404
7r/3b4/3p1k2/pprPb3/4p1p1/P1P5/1P2BP2/1R1RN1K1 w - -,e1c2 c5c8 a3a4 b5a4 d1d4 h8h5 e2f1 e5d4 c2d4 c8b8,-462
8/3b4/3P1k2/1p6/2n3pp/5N1P/6PK/1R6 w - -,h3g4 d7g4 b1b5 h4h3 b5d5 h3g2 d5d4 c4e3 d4f4 f6e6,296
r2q1rk1/pb2npbp/4p1p1/1ppp4/3nPP2/P1NP1N2/BPPB2PP/R2Q1R1K w - -,f3e5 a8c8 f1e1 e7c6 e5c6 b7c6 e4e5 d4f5 c3e2 d8h4,-121
r5k1/pp4pp/2b2q2/3p4/4p1B1/6P1/PPP2P1P/1K1RR3 w - -,e1f1 a8d8 h2h4 d5d4 g4e2 g8h8 f2f4 e4e3 f4f5 c6e4,-573
4r1k1/p1n5/7R/2p5/2Pp3P/P7/6B1/7K w - -,h6c6 d4d3 c6d6 e8e3 g2f1 e3e4 f1d3 e4h4 h1g2 c7e8,14
4k3/8/p1pbp1p1/7p/PP1K2P1/5P1P/8/4B3 w - -,d4c3 e8e7 c3d3 e7d8 e1d2 d8d7 d3c4 d7c7 d2e3 c7d7,6
r1b2rk1/ppp1qppp/2nb1n2/3pp3/8/1P1PPNP1/PBP2PBP/RN1QK2R w KQ -,d1c1 e5e4 d3e4 d5e4 f3d4 c6d4 b2d4 c8f5 e1h1 h7h5,-92
8/8/4k1r1/1R1n3p/4p2P/P7/2N2P1K/8 w - -,c2e3 d5f6 b5g5 g6h6 a3a4 h6h7 a4a5 h7b7 a5a6 b7a7,267
k3r3/pp5p/6p1/3pB3/1P6/P2p2P1/5P1P/3R2K1 w - -,f2f4 e8c8 d1d3 a7a6 d3d5 a8a7 d5d1 a6a5 b4a5 c8c2,617
8/b4pk1/P6p/PK5P/4B3/8/8/8 w - -,b5c6 g7f6 c6b7 a7b8 a6a7 b8a7 b7a7 f6g5 e4f3 g5f4,1549
8/p7/3k2p1/1p1p1p1p/2pK1P1P/2P3P1/P1P5/8 w - -,d4e3 d6c5 e3e2 d5d4 c3d4 c5d4 e2d2 a7a6 d2c1 d4c3,-977
8/8/3P1k2/1p6/2n3bp/5N2/6PK/1R6 w - -,b1b5 h4h3 b5d5 c4e3 d5d4 h3g2 d4f4 f6e6 f4e4 e6d6,299
2r2rkb/3qnp1p/1pp1b1pP/p2pP3/3P4/1NRB1N2/PP1Q1PP1/2R3K1 w - -,d2e3 e6f5 c1e1 f5d3 c3d3 a5a4 b3c1 c6c5 d4c5,84
r2qr1k1/p1p2pbp/2p3p1/Q7/4n3/1PN5/PBP2PPP/R4RK1 w - -,a1d1 d8g5 a5g5 e4g5 h2h4 g5e6 c3a4 c6c5 b2g7 g8g7,42
6k1/p1n5/2R5/2p5/2Pp3P/P7/6B1/4r2K w - -,g2f1 e1f1 h1g2 f1f7 h4h5 f7e7 g2f3 g8h7 a3a4 c7e6,-381
2kr1b1r/pp1np1p1/2p1p3/3p2Bp/3P2nP/4QN2/P1PN1PP1/5K2 w - -,e3e6 c8b8 g5f4 b8a8 d2b3 d7b6 b3c5 g7g6 f3g5 d8c8,382
r2r2k1/1bq1bppp/p3p3/P1nnP3/2NR4/1p3N2/1P2QPPP/R1BB2K1 w - -,c1d2 b7c6 h2h4 c6b5 a1c1 a8c8 h4h5 h7h6 d4g4 g8h8,17
2rq1rk1/pb1n1pb1/1pn1p1pp/3pP3/3P1B1P/1B3NN1/PP3PP1/R2QR1K1 w - -,a1c1 f7f6 e5f6 d8f6 g3e2 f6f7 f4g3 f8e8 c1c2 c6e7,164
8/8/3P1k2/1R6/2n3b1/5N1p/6PK/8 w - -,b5d5 h3g2 d5d4 c4e3 d4f4 f6e6 f4e4 e6d6 e4e3 g2g1q,300
8/b4p2/P1K2k1p/P6P/4B3/8/8/8 w - -,c6b7 a7c5 a6a7 c5a7 b7a7 f6g5 e4f3 g5f5 a7b7 f5e5,1549
8/p7/6p1/1pkp1p1p/2p2P1P/2P1K1P1/P1P5/8 w - -,a2a3 a7a5 e3d2 d5d4 a3a4 b5a4 c3d4 c5d4 c2c3 d4e4,-992
r2q1rk1/pb2npbp/6p1/1ppp4/3n1P2/P1NP1N2/BPPB2PP/R2Q1R1K w - -,a1b1 d4f3 d1f3 d8d7 c3e2 e7f5 e2g3 a8e8 g3f5 d7f5,-126
6k1/p5p1/2pnqr1p/1p1p4/3Q3P/2P1PPR1/P3RK2/8 w - -,d4a7 d6e4 f2e1 e4g3 a7b8 f6f8 b8g3 e6f6 e1f2 f6c3,-257
r4rk1/ppp1b1pp/6q1/3n4/4N3/5p2/PPQ2PPP/R1B1R1K1 w - -,e4f6 e7f6 c2g6 h7g6 e1d1 c7c6 g2f3 a8e8 c1d2 g6g5,-587
rnb1kb1r/pp3ppp/5n2/1qP5/1P6/3pP3/P2B1PPP/R2QKBNR w KQkq -,g1f3 a7a5 f3d4 b5d7 f1d3 b8c6 d3b5 a5b4 d1f3 a8a5,-232
r2q1rk1/ppp2p2/1b1p1n2/6B1/3PP1b1/8/P1B2PPP/RN1Q1RK1 w - -,d1d3 f8e8 b1c3 e8e6 e4e5 d6e5 c3e4 g4f5 g5f6 e6f6,557
1r1r3k/n1p3pp/Rb2Rp2/8/1PP5/5N1P/2q2PP1/2B1Q1K1 w - -,c1d2 c2c4 e6b6 c7b6 a6a7 d8e8 e1f1 c4e4 a7a1 h7h6,266
rn1qkb1r/pp3ppp/1np1p3/3pPb2/3P4/1NP2N2/PP3PPP/R1BQKB1R w KQkq -,f1d3 f5d3 d1d3 a7a5 a2a4 b8d7 e1h1 f8e7 f3e1 e8h8,42
