r1bqkb1r/pppp1ppp/2n2n2/8/4p3/1P3NP1/PBPPPP1P/RN1QKB1R w KQkq -,f3g5 d7d5 f1g2 h7h6 g5h3 d5d4 a2a3 c8f5 d2d3 e4e3
r1bqk1nr/1pp2pp1/p1n1p2p/3p4/3P4/2P1PNP1/PP3PP1/RN1QKB1R w KQkq -,b1d2 g8f6 c3c4 e8h8 a1c1 f8e8 f3e5 c8d7 f1d3 d5c4
rnbqkbnr/pp4pp/8/2p2p2/3pN3/6P1/PP1PPPBP/R1BQK1NR w KQkq -,e4g5 d8g5 g1f3 g5f6 b2b4 c5b4 c1b2 b8c6 e1h1 f8d6
r1bqkb1r/pp1npppp/3p1n2/2p5/3PP3/2NB4/PPP2PPP/R1BQK1NR w KQkq -,d4d5 g7g6 g1f3 f8g7 e1h1 e8h8 d3e2 f6e8 a2a4 e8c7
rnbqkbnr/pp3ppp/2pp4/8/4Pp2/2N2N2/PPPP2PP/R1BQKB1R w KQkq -,d2d4 g7g5 f1c4 h7h6 h2h4 f8g7 h4g5 h6g5 h1h8 g7h8
r1bqkb1r/p4ppp/2p1pn2/2p1p3/8/5N2/PPPP1PPP/RNBQR1K1 w kq -,f3e5 d8c7 d2d3 f6d5 d1g4 f7f6 g4h5 g7g6 e5g6 c7f7
r1bqkbnr/3p1ppp/p1n1p3/1ppB4/4P3/P4N2/1PPP1PPP/RNBQK2R w KQkq -,d1e2 g8e7 e1h1 c8b7 d5c6 e7c6 c2c3 d7d5 d2d3 f8e7
rnbqk2r/pp1pbppp/4p3/2pnP3/7Q/5N2/PPPP1PPP/RNB1KB1R w KQkq -,h4a4 e8h8 b1c3 d7d6 e5d6 e7d6 f1e2 c8d7 a4b3 d5f4
r1bqk2r/pp3ppp/2n1pn2/3p4/1b1P1B2/3BPN2/PP3PPP/RN1QK2R w KQkq -,b1d2 b4d6 g2g3 d6f4 g3f4 d8b6 d1b3 b6b3 d2b3 c6b4
rnbq1rk1/ppp2ppp/3b4/3p4/3Pn3/3B1N2/PPP1QPPP/RNB1K2R w KQ -,e2d1 c8g4 e1h1 b8c6 c2c3 f8e8 f1e1 d8f6 h2h3 g4f3
8/8/8/2k5/3N4/7B/8/4K3 w - -,d4f3 c5c6 e1d2 c6d6 d2c3 d6c5 h3e6 c5d6 e6c4 d6e7
