r4rk1/pp1nbppp/3q4/2pp1PB1/3P4/5N2/PPP3PP/R2Q1RK1 w - -,g5e3 f8e8 c2c3 c5c4 d1d2 d7f6 e3f4 d6d7 d2c2 b7b5
rn1qrk2/pp3ppB/3bbn1p/1N1pN3/2pP3B/4P3/PPQ2PPP/R3K2R w KQ -,f2f4 b8c6 e1h1 d6e7 b5c3 f6g4 h4e7 d8e7 c2e2 g4f6
3rr1k1/p2n1pbp/1p4p1/2p1p3/P3P3/2P2N1P/1P1N1PP1/3RR1K1 w - -,d2c4 f7f6 g1f1 d7f8 a4a5 b6b5 c4d6 e8e7 d6b5 d8b8
8/7R/2p2N2/4k3/8/8/8/6K1 w - -,d2c4 f7f6 g1f1 d7f8 a4a5 b6b5 c4d6 e8e7 d6b5 d8b8
r2qk2r/ppp2ppp/2np4/4p3/1bP1n1b1/1P3N2/PB1PBPPP/RN1Q1RK1 w kq -,d2d4 d6d5 a2a3 b4e7 f3e5 g4e2 d1e2 e8h8 c4d5 c6e5
r1bq1rk1/3nbppp/1pp1pn2/p2p4/2PP4/4PNP1/PPQB1PBP/RNR3K1 w - -,c4d5 c6d5 g2f1 h7h6 a2a3 a8b8 c2c7 f6e4 c7d8 f8d8
Q7/4q3/p2k1K1p/1p3P2/2p1P3/P1P3P1/1P5P/8 w - -,f6g6 e7g5 g6h7 g5e7 h7h6 e7f6 h6h5 d6d7 a8d5 d7c7
1k6/8/8/8/8/8/4K3/R6Q w - -,f6g6 e7g5 g6h7 g5e7 h7h6 e7f6 h6h5 d6d7 a8d5 d7c7
r1bqr1k1/1pp2ppp/2np4/p6n/1bP1PP2/2NB2Q1/PP1BN1PP/R4RK1 w - -,g3f3 b4c5 d2e3 c5e3 f3e3 c6b4 a1d1 b4d3 d1d3 h5f6
6k1/n7/8/5K2/b7/8/8/7R w - -,f5f6 a7b5 h1h2 b5c3 h2b2 c3e4 f6e5 e4c5 e5d6 c5e4
r3k2r/pp2q1pp/2ppNn2/2b1p1B1/2B1P3/2N5/PPP2PPP/3R1RK1 w kq -,a2a3 b7b5 c4a2 h7h6 g5f6 e7f6 d1d3 f6e7 a3a4 b5b4
r1bq1rk1/p3ppbp/1pn3p1/2p4n/4PB2/2P2N2/PP1NBPPP/R2Q1RK1 w - -,f4e3 d8c7 f1e1 h5f4 e2b5 c8b7 d1a4 f4h5 b5f1 h7h6
rnbqkb1r/pp2pppp/8/2p5/3PN3/8/PPP2PPP/R1BQK1NR w KQkq -,e4c5 e7e5 c5b3 a7a5 d4e5 d8d1 e1d1 b8c6 g1f3 c8g4
5k2/2rnNppp/pp6/8/8/1P6/1PP2PPP/R5K1 w - -,e7d5 c7c2 b3b4 c2d2 d5c7 d2b2 c7a6 d7f6 a1d1 f6d5
r1bq1r1k/p2n1ppB/1p2p3/2pnP3/3P3P/P1P2N2/5PP1/R1BQK2R w KQ -,f3g5 c5d4 h7d3 d7f6 e5f6 d5f6 g5e4 f6h7 c1b2 c8b7
r1bq1rk1/ppp1pp1p/2np2pb/8/3PP3/2N2N2/PPPQ1PPP/R3KB1R w KQ -,d2h6 f7f6 f1c4 e7e6 h2h4 d8e7 a2a3 e7g7 h6e3 f6f5
r1Rr4/p2k3p/4p1p1/4p3/4P3/8/PP3PPP/2R3K1 w - -,c8c7 d7e8 c7h7 e8f8 h2h4 f8g8 c1c7 a8b8 c7g7 g8f8
r1bq1rk1/1p1nbppp/2p1pn2/3p4/p1PP4/4PNP1/PPQB1PBP/RNR3K1 w - -,a2a3 b7b5 c4b5 c6b5 b1c3 c8a6 c3a2 a8c8 c2d1 d8b6
1R3n2/2k5/4p2b/1P1pPp1p/1N1P2p1/8/5PPP/6K1 w - -,d2e1 b7b5 c4c5 d8c7 e1c3 f6e4 b2b4 g7g5 f3e1 f7f5
rnbqkb1r/pp2pppp/8/8/3pN3/4B3/PPP2PPP/R2QK1NR w KQkq -,e3d2 b8c6 f2f4 g7g6 g1f3 f8g7 e4c5 b7b6 c5d3 c8b7
8/7R/2p5/8/5kN1/8/8/6K1 w - -,e3d2 b8c6 f2f4 g7g6 g1f3 f8g7 e4c5 b7b6 c5d3 c8b7
3rr1k1/p2n2bp/1p3pp1/2p1p3/P1N1P3/2P2N1P/1P3PP1/3RR1K1 w - -,d1d5 d7f8 e1d1 d8d5 d1d5 e8b8 d5d6 g8f7 d6c6 f8e6
rnb1kb1r/pp2pppp/2p5/q2p4/3Pn3/2NQ1N2/PPP1BPPP/R1B1K2R w KQkq -,f3d2 e4d6 d2b3 a5d8 c1f4 a7a5 a2a4 c8f5 d3d1 e7e6
r1bkr3/ppp3pp/3p1n2/8/3P4/N4N2/PP3PPP/2R1R1K1 w - -,f3d2 c8d7 f2f3 a7a5 d2e4 f6d5 e4c3 e8e1 c1e1 d5c3
r4r1k/p1p2ppB/bp6/2bpn1q1/8/P1B1P3/1PQ1NPPP/R4RK1 w - -,c3e5 g5e5 h7d3 c5d6 g2g3 a6b7 e2c3 c7c5 f1e1 a8d8
1r2r1kb/3n1p1p/3p1npB/3P4/4PPP1/1BP4P/3q3K/3NRR2 w - -,d1f2 b8b3 f4f5 d2h6 f5g6 h6f4 h2g2 b3c3 g6f7 g8f7
r2qkb1r/1p2pppp/p1n2n2/3p4/3PbBP1/2N2N1P/PPP2P2/R2QKB1R w KQkq -,c3e4 f6e4 f3d2 e4d2 d1d2 e7e6 e1a1 f8d6 f4d6 d8d6
r1bq1rk1/p3ppbp/1pn3p1/2p5/4P3/2P2Nn1/PP1NBPPP/R2Q1RK1 w - -,h2g3 a8b8 d2b3 c8e6 d1c1 d8c8 f1e1 f8d8 c1e3 h7h6
r1bq1rk1/bpppnppp/p1n5/4p3/BP2P3/P1N2N2/2PP1PPP/R1BQK2R w KQ -,d2d3 c6d4 e1h1 b7b5 a4b3 d4b3 c2b3 d7d5 c3d5 e7d5
Q7/8/p2k2Kp/1p3Pq1/2p1P3/P1P3P1/1P5P/8 w - -,g6h7 g5e7 h7h6 e7f6 h6h5 d6c7 a8g8 f6e7 g3g4 e7e4
2b5/5pk1/3p1q1p/PrpPrP1P/6p1/2Q5/2P3P1/1R3RK1 w - -,f1d1 b5b1 d1b1 e5d5 c3f6 g7f6 g1f2 c5c4 b1a1 c8a6
8/7R/2p5/4k3/8/8/5N2/6K1 w - -,f1d1 b5b1 d1b1 e5d5 c3f6 g7f6 g1f2 c5c4 b1a1 c8a6
2kr3r/1pqbn1p1/p2bppp1/3p4/PP1P4/2P2N1P/2N1QPP1/R1B1R1K1 w - -,b4b5 a6a5 c2e3 g6g5 c3c4 g5g4 c4c5 g4f3 c5d6 f3e2
r2rk3/p1R4p/4p1p1/4p3/4P3/8/PP3PPP/2R3K1 w - -,c7h7 a7a6 h2h4 e8f8 c1c7 d8d1 g1h2 f8g8 c7g7 g8f8
7k/6p1/5p1p/8/P2N4/2pQ2PP/7K/4q3 w - -,d4c2 e1f2 h2h1 f2c5 h3h4 h8g8 h1g2 c5c6 g2f2 c6a4
r1b2rk1/p1q1ppbp/1pn3p1/2p5/4P3/2P2NP1/PP1NBPP1/R2Q1RK1 w - -,a2a4 f8d8 d1c2 a8b8 f1d1 a7a6 d2c4 d8d1 a1d1 b6b5
r1b2rk1/pp2bppp/1qp1pn2/8/2QP1B2/2N1PN1P/PP3PP1/R4RK1 w - -,a2a4 f6d5 f4h2 b6b2 c3e4 b2b4 c4c2 b4a5 f1b1 d5b4
r1b2rk1/1p3pb1/2p2q2/p3p2p/2PnP1pP/2N1Q1P1/PP1N1PBK/R3R3 w - -,c3d1 d4c2 e3e2 c2e1 e2e1 f8d8 d2f1 c8e6 a1c1 d8d4
4r1k1/5pp1/r3b2p/p3P3/P3R3/R1B3P1/1P4P1/6K1 w - -,b2b4 a5b4 e4b4 e8c8 b4d4 g8h7 a4a5 c8c3 a3c3 a6a5
