rn3rk1/pp3ppp/1qp1p3/4N3/P1p5/4Q3/1P3KPP/R4B1R w - -,e3b6 a7b6 f1c4 g7g6 f2g3 f8e8 c4e2 f7f6 e5c4 b8d7,210
1r2rbk1/1q4pp/p3nB2/2p2N1P/2pp2Q1/8/PPP2PP1/2KRR3 w - -,b2b3 c4b3 a2b3 b7b4 c1b1 b4a4 e1e2 b8b6 f5g7 e6g7,158
r4k1r/p3ppbp/1pp3p1/2pqP3/3nN3/3P1Q1P/PPPB1PP1/R3R1K1 w - -,f3e3 d4c2 e3e2 c2a1 d2f4 d5a2 e4c3 a2e6 e1a1 f8g8,-351
r1b2rk1/5ppp/2nqp3/pp1p4/1P1P4/P1N2N2/2P2PPP/R2QR1K1 w - -,c3b5 d6b8 b5c3 a5b4 a3b4 a8a1 d1a1 b8b4 c3a4 b4a5,1
r1b1kb1r/1p2pppp/p1n4n/qBPpP3/5P2/2N5/PPP3PP/R1BQK1NR w KQkq -,a2a3 a6b5 b2b4 a5d8 a1b1 c8g4 d1d5 d8d5 c3d5 e8a8,-201
r2qkb1r/pp5p/2n2p2/2p5/3p2b1/8/PP1BPPPP/R2QKBNR w KQkq -,g2g3 d8d5 f2f3 e8a8 g1h3 g4f5 h3f4 d5f7 a1c1 f7a2,-125
8/5p1p/p2k2p1/P4p2/2RP1P2/2P1K3/6P1/1r6 w - -,c4b4 b1c1 c3c4 h7h5 b4b6 d6e7 e3d3 h5h4 b6a6 c1g1,274
8/pB3ppR/5k2/b7/8/8/b4K1P/8 w - -,f2e2 a2e6 h2h4 a5c3 h7h8 g7g6 e2d3 c3e1 h4h5 f6g7,-8
2r2rk1/1bq1bppp/1p2pn2/p2pn3/3P1P2/PP1B4/1BPNQ1PP/2R2RK1 w - -,e2e5 f6e4 e5c7 c8c7 d2e4 d5e4 d3e2 f7f5 c2c4 g7g5,-49
r1bqr1k1/1pp2ppp/2n2n2/4p3/p1P5/P1B1PN2/1PQ1BPPP/R4RK1 w - -,a1d1 d8e7 h2h3 h7h6 f1e1 c8d7 e2f1 e7c5 f3d2 d7e6,52
