r1bqk2r/pppp1ppp/4nn2/4N3/1b2P3/2N5/PPP1BPPP/R1BQK2R w KQkq -,e2h5 f6h5 d1h5 b4c3 b2c3 e8h8 e1h1 d7d6 e5g4 e6c5
r1b1k2r/pp2ppbp/2n2np1/2p5/8/1PP2N2/PB1PKPPP/RN5R w kq -,b1a3 f6d5 h1e1 d5f4 e2f1 f4d3 a3b5 e8h8 b2a3 d3e1
r4rk1/4qp2/bnn1p2B/p1pp3Q/1p5P/2PP2P1/PP3PB1/R3R1K1 w - -,b1a3 f6d5 h1e1 d5f4 e2f1 f4d3 a3b5 e8h8 b2a3 d3e1
1R6/1P3pk1/4p1p1/7p/1r6/8/8/1K6 w - -,b1a1 h5h4 b8c8 b4b7 c8c1 b7b8 c1h1 g6g5 a1a2 g7g6
rn1qkb1r/pp2pppp/2p2n2/3p4/4P3/2N5/PPPPbPPP/R1BQK1NR w KQkq -,e4e5 e2d1 c3d1 f6e4 g1f3 e4c5 f3d4 b7b5 b2b4
r3r1k1/2q2nbp/2p1bpp1/p3p3/N3P3/1P3NPP/P4PB1/R1QR2K1 w - -,a4c5 e6c8 c1c3 g7f8 a1c1 c7a7 g3g4 g8g7 g2f1 f8d6
rnbqkbnr/p2p2pp/5p2/1pp1p3/4P3/1B3N2/PPPP1PPP/RNBQ1RK1 w kq -,f3e5 c5c4 d1h5 g7g6 e5g6 h7g6 h5h8 e8f7 h8h7 f8g7
1r1r2k1/ppq2ppp/n1p1bb2/2Pp4/3Pn3/Q3NN2/PP2BPPP/R1B1R1K1 w - -,e2d3 d8e8 b2b4 b8a8 e3c2 e6f5 b4b5 a6b8 c1g5 f6g5
3r1k2/5pb1/p2p3p/P1pP4/2N1rp2/4P1P1/2R3P1/5RK1 w - -,g1f2 f4e3 f2e2 e4g4 f1b1 g4g3 e2e1 e3e2 b1b6 g3g2
8/2p2pk1/4r2p/K5p1/6P1/p7/8/8 w - -,g1f2 f4e3 f2e2 e4g4 f1b1 g4g3 e2e1 e3e2 b1b6 g3g2
2Q2rk1/1P4pp/p3b3/4q3/1b6/3Q1PP1/P6P/R4RK1 w - -,c8c2 g7g6 d3e4 b4c5 g1h1 e5d5 e4d5 e6d5 c2c5 d5b7
1r3rk1/1p4p1/p1n1pqnp/2Pp4/3Pb3/1N2QN1P/5PP1/R2B1RK1 w - -,b3d2 e4f3 d2f3 b8e8 d1a4 e6e5 f3e5 g6e5 d4e5 e8e5
r4rk1/p1p4p/1p1ppn1q/2P2p2/1P1Pb1p1/P1B1P2P/4BPP1/2RQR1K1 w - -,e2f1 g4h3 f2f3 e4d5 c1c2 g8h8 d1d2 h3g2 f1g2 h6g6
rn1r2k1/ppq2pbp/2p1b1p1/P3p3/2N1P3/1P1B4/2P2PPP/R1BQR1K1 w - -,c4b6 b8d7 b6a8 d8a8 d1e2 d7c5 d3c4 c7d7 f2f3 e6c4
2r1r1k1/3qnp2/b2p1np1/p2p3p/Pp1P3P/1P2PBP1/1B3PK1/1QR1RN2 w - -,f3e2 a6e2 e1e2 g6g5 h4g5 f6e4 f1d2 e4g5 c1h1 e7g6
3r4/6k1/6p1/3pR2p/2pP2pP/1nP3P1/5PB1/5K2 w - -,e5d5 d8b8 f1e1 b3c1 g2e4 b8b2 d5d7 g7f6 e4d5 c1d3
4Q3/2b2pp1/1q2p1kp/1p1p4/1Pp5/2P1PNP1/3K1PP1/8 w - -,f3h4 g6f6 e8a8 b6b8 a8b8 c7b8 h4f3 e6e5 f3e1 f6e6
r1b2rk1/pp2ppbp/2n2np1/2p5/2P5/1P3N2/PB1PKPPP/RN5R w - -,h1c1 c8g4 h2h3 g4f3 e2f3 a8d8 c1e1 f6h5 b2g7 h5g7
1k6/5p2/P3r1p1/2K4p/5P1P/6P1/R7/8 w - -,a2a3 f7f6 a6a7 b8a8 c5d4 e6d6 d4e3 d6e6 e3f2 f6f5
6R1/8/8/5P2/2k2b2/8/4r1PP/1K6 w - -,g8g7 c4c3 g7b7 f4e5 b7b6 e5d4 b6b7 e2e1 b1a2 c3c4
8/2q5/k3p3/3p4/1QpP4/1p3N1p/1P1BKP2/8 w - -,b4a4 a6b7 a4b5 b7a7 d2b4 c7b7 b5b7 a7b7 e2f1 b7a8
8/3k4/8/8/4K3/r7/6p1/6R1 w - -,
1R6/1P3pk1/4p1p1/8/1r5p/8/2K5/8 w - -,b8e8 b4b7 e8a8 g6g5 a8a5 g7f6 a5a8 b7b5 c2d2 h4h3
1r3rk1/1p4p1/p1n1pqnp/2Pp4/3P4/4Qb1P/3N1PP1/R2B1RK1 w - -,d2f3 b8e8 d1a4 e6e5 d4e5 g6e5 f3e5 e8e5 e3d2 g8h8
2r1r1k1/4np2/3p1np1/p2p3p/Pp1P2qP/1P2P1P1/1B2RPK1/1QR2N2 w - -,b1d3 c8c1 b2c1 e7f5 f1h2 f5h4 g2h1 e8c8 e2c2 g4h3
r2qkb1r/pbnppp1p/2n3p1/1p2P3/7Q/1BP2N2/PP3PPP/RNB1K2R w KQkq -,e1h1 c6a5 b3d1 c7e6 a2a4 a7a6 f1e1 f8g7 c1h6 e8h8
