rnbqk2r/ppppppbp/5np1/8/3P4/3QB3/PPP1PPPP/RN2KBNR w KQkq -,b1c3 d7d5 d3d2 c7c5 d4c5 e8h8 a1d1 b8c6 g1f3 d8a5,-103
r2qkb1r/pp1npppp/5n2/3p2Bb/3P4/5N1P/PPP1BPP1/RN1QK2R w KQkq -,e1h1 e7e6 b1d2 f8e7 g5f4 e8h8 c2c3 d8b6 d1b3 f6e4,27
r1bq1rk1/1pp2ppp/2nb1n2/p2pp3/4P3/2PP1N2/PP1NBPPP/R1BQ1RK1 w - -,a2a3 f8e8 e4d5 f6d5 f1e1 a5a4 d2c4 h7h6 h2h3 c8e6,-51
rnbq1rk1/pp1p1ppp/4pn2/2pP4/2P5/2bBP3/PP3PPP/R1BQK1NR w KQ -,d1d2 c3d2 c1d2 e6d5 c4d5 f6d5 g1e2 b8c6 e1h1 d5b6,-1256
r1b1kb1r/pp2pppp/nq3n2/1N1p4/2pP1B2/4PN2/PPP2PPP/R2QKB1R w KQkq -,f3d2 b6b5 b2b3 b5c6 b3c4 d5c4 c2c3 c8e6 f1e2 f6d5,-565
rnb1kbnr/ppp2ppp/3p4/4p3/2B1P3/5q2/PPPP1PPP/RNB1K1NR w KQkq -,g2f3 b8c6 g1e2 c8e6 c4e6 f7e6 d2d3 g8f6 c1e3 d6d5,-55
8/8/2N2k2/3K4/8/7B/8/8 w - -,c6e5 f6g5 e5d3 g5f6 h3e6 f6g5 d5e5 g5g6 d3b4 g6g7,9605
rn1qk2r/pp3ppp/3ppnb1/3p4/3P4/2PBPN2/PP3PPP/RN1QK2R w KQkq -,d1a4 b8c6 d3g6 h7g6 b1d2 e8h8 e1h1 a8c8 h2h3 c8c7,-6
rnbq1rk1/p1pp2pp/1p2pn2/5p2/2PP4/5NP1/PP1NPPBP/R2QK2R w KQ -,f3e5 d7d5 e1h1 c8b7 c4d5 b7d5 g2d5 d8d5 d2f3 b8d7,157
rnb1k1nr/pppp1ppp/1b6/4N1q1/3PP3/8/PPP2PPP/RNBQKB1R w KQkq -,c1g5 b8c6 e5f3 h7h6 g5e3 g8f6 b1c3 d7d6 a2a3 e8h8,1353
rnb1k1nr/pppp1ppp/8/4N1q1/1b1PP3/8/PPP2PPP/RNBQKB1R w KQkq -,c2c3 g5e7 c3b4 g8f6 f1d3 d7d6 e5f3 c8g4 e1h1 b8c6,966
rnb1k1nr/pppp1ppp/5q2/2b1N3/3PP3/8/PPP2PPP/RNBQKB1R w KQkq -,f1c4 g8h6 h2h4 e8h8 c1h6 g7h6 d1g4 g8h8 e5f7 f8f7,491
r1bqkb1r/pp2pppp/2n2n2/8/2pP4/4BN2/PP3PPP/RN1QKB1R w KQkq -,f1c4 e7e6 e1h1 f8d6 b1c3 e8h8 f1e1 h7h6 d1d2 c6e7,34
rnbqk1nr/p3ppbp/2p3p1/3p4/1p1PP3/1B6/PPP1NPPP/R1BQK1NR w KQkq -,e4e5 a7a5 c2c3 g8h6 g1f3 c8g4 h2h4 g4f3 g2f3 b8d7,149
8/5R2/8/8/8/4k3/8/6K1 w - -,e2g3 d5e4 g3e4 d8d4 d1d4 g7d4 g1f3 d4g7 f3g5 g8h6,Mate
r1bqk2r/pppp1pp1/2n2n1p/b3p3/2B1P3/P1NPB3/1PP2PPP/R2QK1NR w KQkq -,g1e2 d7d6 e1h1 c8e6 c3d5 e8h8 e2g3 a5b6 d5b6 a7b6,27
rnb1kbnr/pppp1ppp/4p3/4P3/3P2q1/5N2/PPP2PPP/RNBQKB1R w KQkq -,f1d3 g4g2 h1g1 g2h3 b1c3 f8b4 e1e2 d7d5 e5d6 b8c6,98
rn1qkb1r/ppp2ppp/5n2/3p4/3P1P2/5b2/PPP1B1PP/RNBQK2R w KQkq -,e1h1 f3e2 d1e2 f8e7 e2b5 b8d7 b5b7 e8h8 b1c3 d7b6,-845
r2qk2r/pp1bbppp/2n1pn2/1Bpp2B1/3P4/2P1PN2/PP1N1PPP/R2QK2R w KQkq -,b5d3 h7h6 g5f6 g7f6 d4c5 e7c5 e1h1 h8g8 g2g3 c5e7,20
r1bq1rk1/ppp3pp/2n2n2/2bp4/5P2/3BPN2/PPP3PP/RNBQK2R w KQ -,e1h1 f6g4 g1h1 c5e3 d1e1 e3f4 c1f4 f8f4 b1c3 c6b4,-63
K7/8/6Q1/8/5p2/1k2p3/2p5/8 w - -,,0
r1bq1rk1/ppp1bppp/2np1n2/8/2B1P3/2Q2N2/PPPP1PPP/RNB1K2R w KQ -,c3e3 d6d5 c4d5 f6d5 e4d5 d8d5 d2d4 c8g4 b1c3 d5h5,-91
r1bqkbnr/ppp2ppp/2n5/4p3/2Pp4/N2P1N2/PP2PPPP/R1BQKB1R w KQkq -,e2e3 f8b4 c1d2 d4e3 f2e3 b4a3 b2a3 g8f6 d2c3 e8h8,-130
r1bq1rk1/ppp2ppp/2n1pn2/3p4/1b1P4/3BPN2/PPPN1PPP/R1BQ1RK1 w - -,c2c3 b4d6 e3e4 d5e4 d2e4 h7h6 f1e1 e6e5 d4e5 d6e5,117
3r2k1/1b4p1/5p1p/7Q/1Bq5/6PP/5P2/4R1K1 w - -,e1e7 b7d5 h5g6 d5f7 g6e4 c4b5 b4e1 h6h5 g1h2 d8f8,-1
rnbq1rk1/ppp1b1pp/3p1n2/3Pp3/2P1N3/3B4/PP3PPP/R1BQK1NR w KQ -,d1c2 f6e4 d3e4 h7h6 g1e2 b8d7 e1h1 d7f6 e4d3 c8d7,68
rnbq1rk1/ppp2ppp/4pn2/2Pp4/3P4/2N3b1/PP2PPPP/R2QKBNR w KQ -,g1h3 g3h4 g2g3 b8c6 g3h4 f8e8 h3g5 e6e5 d4e5 c6e5,-404
r1bqk2r/pppp1ppp/2n5/8/1bBP4/5N2/PP1n1PPP/R1BQK2R w KQkq -,d1d2 d7d5 c4b5 b4d2 c1d2 d8e7 e1f1 e8h8 a1c1 c8f5,-621
rnbqkb1r/ppp2ppp/8/8/4N3/2n5/PPPP1PPP/R1BQKB1R w KQkq -,e4f6 d8f6 d2c3 b8c6 f1b5 f8e7 e1h1 e8h8 d1e2 f8e8,-753
r1bqk2r/ppp1bppp/2np1n2/6Q1/4P3/3P4/PPP2PPP/RNB1KBNR w KQkq -,g1f3 e8h8 g5d2 d6d5 e4d5 f6d5 f1e2 f8e8 e1h1 c8g4,43
rnbq1rk1/1pp1bppp/p3pn2/8/2BP4/2N2N2/PPP1QPPP/R1B2RK1 w - -,a2a4 b7b6 c1f4 b8c6 a1d1 f6d5 f4g3 d5c3 b2c3 c6a5,89
rnbqkb1r/ppp1pppp/8/8/2pPnB2/5N2/PP2PPPP/RN1QKB1R w KQkq -,b1c3 e4c3 b2c3 e7e6 e2e4 b7b5 d1b1 c7c6 a2a4 d8a5,76
r1bqk2r/ppppbpp1/2n1pn1p/6B1/2PP4/4PN2/PP3PPP/RN1QKB1R w KQkq -,g5h6 h8h6 b1c3 e7b4 f1d3 e8f8 d1c2 d7d6 e1h1 e6e5,-328
r1bqkb1r/p1pp1ppp/1pn5/4P3/2Bp2n1/5N2/PPP2PPP/RNBQ1RK1 w kq -,c4f7 e8f7 f3g5 f7e8 d1g4 d8e7 f1e1 c6d8 c2c3 d8e6,339
r1b1kbnr/ppppqpp1/7p/8/2BnP3/8/PPP2PPP/RNBQ1RK1 w kq -,b1c3 d4e6 c1e3 d7d6 f2f4 c7c6 d1f3 e7c7 a1e1 c8d7,-282
r2qkbnr/pp3ppp/2b1p3/2PpP3/6Q1/8/PPP2PPP/RNB1K1NR w KQkq -,c2c3 h7h5 g4d4 g8e7 c1g5 d8c7 g1f3 e7f5 d4d3 f8c5,-62
r1bqk2r/ppp2ppp/2p2n2/2b1p3/4P3/5P2/PPPPN1PP/RNBQK2R w KQkq -,d2d3 a7a5 d1d2 h7h6 b2b3 d8e7 b1c3 c8e6 c1b2 e8a8,-34
2k5/5R2/5K2/8/8/8/8/8 w - -,d2d3 f6g8 a2a4 c8e6 e2g3 h7h5 g3f1 d8h4 f1g3,Mate
1k6/4R3/5K2/8/8/8/8/8 w - -,d2d3 f6g8 a2a4 c8e6 e2g3 h7h5 g3f1 d8h4 f1g3,Mate
r1bqkb1r/ppp2p1p/2np1np1/4p3/2BPP3/2P2N2/PP3PPP/RNBQK2R w KQkq -,f3g5 d6d5 e4d5 f6d5 d4e5 c8e6 g5e6 f7e6 c4b5 d8d7,227
r1bqnrk1/pppp1ppp/2n5/2b1p1P1/2B1P3/5Q1N/PPPP1P1P/RNB1K2R w KQ -,f3g2 d7d5 c4d5 c6d4 d5b3 a7a5 c2c3 d4b3 a2b3 d8d3,-278
r1b2rk1/ppp1bppp/2nq1n2/8/2Bp4/1P3N1P/P1P2PP1/RNBQR1K1 w - -,d1d2 f6d5 c1b2 c8f5 c4d5 d6d5 f3d4 e7b4 c2c3 d5d4,-80
r1bqkbnr/pp3ppp/3p4/4p3/4P3/8/PPP2PPP/RNBQKB1R w KQkq -,f1b5 c8d7 b5d7 d8d7 b1c3 f7f5 e4f5 g8f6 c3d5 a8c8,159
r1bqkb1r/ppp2p1p/2np1np1/4p3/2B1P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq -,f3g5 d6d5 e4d5 f6d5 d2d4 f8e7 d4e5 e7g5 c4d5 e8h8,175
r1bqkbnr/pp1ppnpp/8/2p5/4P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq -,f3g3 d7d6 b1c3 g8f6 g1e2 e7e6 b2b3 b7b5 d2d3 b5b4,-508
r1bqkbnr/ppp2ppp/3p4/3Pn3/4P3/2N5/PPP3PP/R1BQKBNR w KQkq -,g1f3 g8f6 f3e5 d6e5 d1d3 f8e7 c1d2 e8h8 f1e2 c8d7,44
r1bqk2r/1pppbpp1/p1n2n1p/4p3/PPB1P3/2PP1N2/5PPP/RNBQK2R w KQkq -,d1b3 e8h8 e1h1 d7d6 f1e1 g8h8 b1d2 f6h7 d3d4 h7g5,73
rnbqkbnr/pp3ppp/2p5/3p4/3Pp3/2P5/PP1NPPPP/RNBQKB1R w KQkq -,b2b4 a7a6 e2e3 d8g5 c3c4 g8f6 c1a3 f8d6 c4d5 c6d5,-124
r2qkbnr/ppp1ppp1/2n4p/3p1b2/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq -,f1b5 g8f6 f3e5 f5d7 b5c6 d7c6 e5c6 b7c6 c2c4 d5c4,111
rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/5N2/PP1BPPPP/RN1QKB1R w KQkq -,d2b4 d5c4 a2a4 b8c6 b4c3 e8h8 e2e3 e6e5 f3e5 c6e5,789
rn2kb1r/pbp1pppp/1p2qn2/8/3P4/2N1B3/PPP1NPPP/R2QKB1R w KQkq -,e2f4 e6d6 d1d2 e7e6 d4d5 e6d5 e1a1 b8c6 f4d5 e8a8,74
r1b1k2r/pppq1ppp/3bpn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKB1R w KQkq -,f1e2 d6f4 e3f4 d7d6 d1c1 c8d7 e1h1 e8h8 c2c3 a7a5,-23
r1bqk1nr/1ppp1ppp/p1n5/4p3/1bBPP3/5N2/PPP2PPP/RNBQK2R w KQkq -,c2c3 b4d6 d4e5 c6e5 f3e5 d6e5 c4f7 e8f7 d1d5 f7e8,231
rnbqkb1r/1p3ppp/5n2/p1Ppp3/1P6/2N2P2/P1P1P1PP/R1BQKBNR w KQkq -,e2e3 a5b4 f1b5 b8c6 c3a4 a8a5 d1e2 f6d7 g1h3 c6a7,-366
