b2q1kr1/2R3p1/3Ppp1p/pB5P/P2BP3/8/1P4P1/K1R5 b - -,g8f6 e4f5 c8f5 f1c4 d8d7 c4b3 e8a8 d1e2 c8b8 e1a1,Mate
5r2/3Q3k/6p1/pP3q1n/P6p/1P3N1P/6P1/3R3K b - -,f5d7 d1d7 h7h6 h1h2 h5g3 f3h4 g3f1 h2g1 f1g3 h4f3,493
r3r3/p3ppkp/b1N3p1/2Pp4/P3n3/1Nq1P2P/2P2PP1/1R1QR1K1 b - -,,0
2r2rk1/1b1p4/1p2p3/pN2n3/2P1P1pq/Q1R2N2/PP2BP2/5RK1 b - -,g4f3 c3f3 e5f3 e2f3 c8c4 b5d6 c4c5 d6b7 f8f3 a3f3,-581
r2qk2r/pp2bppp/1np1p1b1/3nP3/3P4/PBN3NP/1P3PP1/R1BQ1RK1 b kq -,e8h8 c3e4 b6d7 b3a2 g8h8 d1e2 d8b6 f1d1 a8e8 b2b4,9
2r5/7p/pr6/2p1Pk2/P1R2P2/3RK3/7P/8 b - -,b6h6 d3d6 h6d6 e5d6 f5e6 d6d7 e6d7 f4f5 d7d6 c4h4,11
r2qk2r/1ppn1pp1/p3pn1p/4P3/4PB2/2N5/PP3PPP/R2Q1RK1 b kq -,g7g5 f4g3 f6h7 d1b3 b7b5 a1d1 d8e7 c3e2 h6h5 h2h3,146
6k1/p4pp1/4p3/1R1nB2p/6P1/NP1NPK1n/P6r/8 b - -,h5g4 f3g4 h2d2 d3b4 d5b4 a3c4 d2a2 b5b4 h3f2 g4f3,267
1K3k2/P7/4p1p1/3bP1P1/8/8/8/8 b - -,h5g4 f3g4 h2d2 d3b4 d5b4 a3c4 d2a2 b5b4 h3f2 g4f3,Mate
5r1k/7p/3q4/pQ6/1P6/6p1/P4nK1/8 b - -,h5g4 f3g4 h2d2 d3b4 d5b4 a3c4 d2a2 b5b4 h3f2 g4f3,Mate
r4rk1/bppq1pp1/p3bnnp/3pP3/PP1P4/1B3N1P/5PP1/R1BQRNK1 b - -,f6h7 f1g3 a6a5 b4a5 f8c8 c1e3 c7c5 d1d2 c5d4 f3d4,132
r1b4r/pp1nkpbp/3p1np1/8/3P1B2/5N2/PP2BPPP/RN3RK1 b - -,d7f8 b1c3 f8e6 f4g3 h8d8 d4d5 e6c5 f3d2 c8f5 a1e1,21
2k2r2/p5p1/1pn4b/2p5/2P3Q1/3q4/P4PPP/R4RK1 b - -,d3f5 g4f5 f8f5 a1d1 f5f4 d1d6 c8b7 d6d7 b7a6 g2g3,-252
7r/1k3ppp/8/p3pb2/1BP5/2K2P2/P5PP/3R4 b - -,a5b4 c3b4 h8a8 a2a3 f5e6 d1e1 a8c8 e1e4 h7h5 a3a4,-378
8/8/p1P3p1/1P2r1k1/5p2/4p3/4K3/3R4 b - -,,0
r3r1k1/p1p2pp1/7p/8/2PqB1P1/P7/2P3PP/1R1Q1R1K b - -,d4d1 b1d1 e8e4 d1d7 a8e8 d7c7 e8e7 c7e7 e4e7 f1b1,19
3r1rk1/p4ppp/8/4B3/6P1/Pn3N1P/3N2P1/1R1K3n b - -,b3d2 f3d2 f8e8 e5c3 h1f2 d1c2 e8e2 c2b3 f2d3 b3a4,-461
r1bqkb1r/1p3p2/p1np1ppp/3Q4/2BNP3/2N5/PPP2PPP/R3K2R b KQkq -,d8c7 c4b3 f8g7 e1a1 c6a5 f2f4 e8h8 f4f5 g8h7 h2h4,123
4rrk1/2q1b1pp/p1Np2b1/1p1Pp1P1/8/1P2BP2/PKPQ3R/5R2 b - -,e5e4 c6e7 c7e7 f3f4 e8c8 f1c1 e7c7 c2c4 b5c4 b3c4,42
2r1nrk1/1p1b1qb1/1P1p2pp/pN1P1p2/8/3Q2P1/3BPPBP/1R3RK1 b - -,a5a4 b5d4 e8f6 d4e6 f8e8 f1c1 f6e4 g2e4 f5e4 d3a3,116
r3k2r/pp1qn1bp/2np2p1/2p1pP2/8/2P2N2/PPNPQPPP/R1BR2K1 b kq -,g6f5 d2d4 c5d4 c3d4 e5e4 f3g5 d6d5 e2h5 e7g6 g5h3,-15
2r2rk1/1b1p4/1p2p3/pN2n3/2P1P2q/Q4R2/PP2BP2/5RK1 b - -,e5f3 e2f3 c8c4 b5d6 c4c5 d6b7 f8f3 a3f3 c5g5 f3g2,-602
rn3rk1/1pqb1ppp/p3p3/8/3bNPP1/1Q2B2P/PPP3B1/R4R1K b - -,d4a7 e3a7 a8a7 f4f5 b7b6 a1d1 d7b5 f1g1 c7c4 f5e6,116
r1b5/ppp2kbQ/3p2pp/5p2/P7/2N5/1PP2PPP/4R1K1 b - -,d6d5 e1e7 f7e7 h7g7 e7e6 g7g6 e6e5 g6g7 e5e6 c3b5,1039
r1b1k2r/4bppp/p1ppp3/q2BP3/8/2N1BQ2/PPP2PPP/R3K2R b KQkq -,e8h8 d5b3 a5e5 e1h1 d6d5 f1e1 e5c7 e3f4 c7a7 f3g3,383
r1bqkb1r/ppp2ppp/5n2/3Pp1N1/2Q5/2N5/PPPP1PPP/R1B1K2R b KQkq -,c8f5 d2d3 f8d6 e1h1 e8h8 c1e3 b7b6 g5e4 f6e4 d3e4,95
2r1k1r1/ppPbbppp/2p1pn2/4N3/1PP2B1P/P5P1/4KP2/3R1B1R b - -,c8c7 e5f7 c7c8 f7e5 c8d8 f4e3 c6c5 b4b5 d7c8 f1g2,176
r4rk1/p1p3pp/bbp5/3qN1B1/3Pp3/7P/PP3PP1/R2QR1K1 b - -,b6d4 e5g4 a6d3 g5h4 d4b2 g4e3 d5e6 a1c1 b2c1 d1c1,-293
2r5/7p/pr2k3/2p1P3/P1R2P2/4K3/7P/3R4 b - -,e6f5 d1c1 b6b3 c1c3 b3b1 c3d3 b1b6 h2h4 a6a5 h4h5,49
7r/1k3ppp/8/4pb2/1KP5/5P2/P5PP/3R4 b - -,f5e6 a2a4 h8c8 d1c1 b7c6 a4a5 c8b8 b4c3 c6c5 c1e1,-396
3q4/5rk1/p2pRnp1/P1pP1p2/2N2b1P/3P1B1P/1Q3PK1/8 b - -,f7c7 g2f1 c7d7 h4h5 g7f7 b2b6 g6g5 b6a6 g5g4 h3g4,290
r1bqkbnr/ppp1p1pp/2n5/3p1p2/Q7/2PP1N2/PP2PPPP/RNB1KB1R b KQkq -,e7e6 g2g3 c8d7 f1g2 g8f6 e1h1 e6e5 a4b3 f8d6 c3c4,-25
7r/pp2kp1p/6r1/2pp1Q2/6P1/1P2P1q1/P1PP3b/RN3R1K b - -,g3h3 g4g5 h3h4 f5f7 e7d8 f1f5 h2d6 h1g2 g6g5 f5g5,-840
r1b3k1/pp3ppp/1q3n2/3p4/3Q4/1B3P2/PPP3PP/2KR3R b - -,h7h6 d4b6 a7b6 b3d5 f6d5 d1d5 c8e6 d5d2 a8a2 c1b1,429
r4rk1/pppqbppp/2n5/3np3/6b1/P2P1NP1/1P1NPPBP/R1BQR1K1 b - -,d7e6 d1b3 d5b6 b3e6 g4e6 d2e4 f7f5 e4c3 h7h6 c1e3,19
2r2rk1/1b1p4/1p2p3/pN6/2P1P2q/Q4B2/PP3P2/5RK1 b - -,c8c4 b5d6 c4c5 d6b7 f8f3 a3f3 c5g5 f3g2 g5g2 g1g2,-601
8/2P5/6p1/1p2r1k1/5p2/4p3/4K3/3R4 b - -,,0
r2q1rk1/pbp2ppp/1p1p3b/3Pn3/2P1PP2/1PNN4/P2Q2BP/R4RK1 b - -,,0
8/2Qq1k2/3P1pp1/7p/6bP/3BK1P1/8/8 b - -,g6g5 d3e2 g4e6 e2h5 f7g7 h5e8 d7c7 d6c7 g7f8 e8b5,462
5rk1/p4ppp/8/4B3/6P1/Pn5P/3N2P1/1R1K3n b - -,f7f6 b1b3 f6e5 b3e3 h1f2 d1e2 e5e4 d2e4 f2e4 e3e4,89
r2q1rk1/4bppp/n2p1n2/NbpPp3/4P3/1PP2N2/4BPPP/R1BQ1RK1 b - -,a6c7 e2b5 c7b5 a5c6 d8d7 a1a8 f8a8 d1d3 b5a7 c6e7,212
7r/pp2kp1p/6r1/2pp1QP1/8/1P2P2q/P1PP3b/RN3R1K b - -,h3h4 f5f7 e7d8 f1f5 h2d6 h1g2 g6g5 f5g5 h4g5 g2f3,-874
rn1qkb1r/p1p1pppp/b4n2/1p6/P1pP1B2/4PQ2/1P3PPP/RN2KBNR b KQkq -,d8c8 f3a8 e7e5 a4b5 a6b7 a8a7 f8b4 b1c3 e5f4 g1f3,166
r2q1rk1/pp2bppp/1np1p1b1/3nP3/3P1P2/PBN3NP/1P4P1/R1BQ1RK1 b - -,f7f5 d1f3 a7a5 g3e2 d8d7 b3a2 a5a4 g1h2 g8h8 c1d2,17
3r1r1k/p1q2pp1/1np1R2p/6b1/3PQ3/6N1/PPB2PPP/3R2K1 b - -,f7f5 g3f5 g7g6 f5e7 g5e7 e6e7 c7d6 e7e6 d6f4 e4f4,Mate
8/8/8/4r3/4n1P1/5P2/pk2R1KP/8 b - -,b2b3 e2a2 b3a2 f3e4 e5e4 g2f3 e4e1 h2h4 a2b3 f3f4,-89
r7/1k3ppp/8/4pb2/1KP5/P4P2/6PP/3R4 b - -,a8b8 b4b5 f5e6 d1e1 b7c7 b5c5 b8b2 g2g3 b2a2 e1e3,-403
3k4/8/3K4/8/8/8/3R4/3n4 b - -,b7c7 d1d5 a8b8 b4c3 f7f6 d5c5 c7d6 c5a5 b8c8 a5d5,Mate
