3r4/5p2/2p1pk2/1p2R1p1/p2P2Pp/P1P4P/1PK2P2/8 b - -,d8d6 e5c5 f6g6 c2d3 f7f6 d3e3 g6h7 f2f3 h7g6 c3c4,68
rnb1kb1r/pp3ppp/3np3/3pN3/2pPPB2/2q2P2/P1P1B1PP/R2Q1K1R b kq -,f7f6 e5g4 h7h5 g4e3 g7g5 f4d6 f8d6 f1f2 d6f4 d1c1,-548
2kr3r/ppnqp2p/6p1/2pP1P2/3b1P2/2NR1Q2/PPP3P1/2K1B2R b - -,d7f5 e1h4 d4c3 d3c3 d8d5 h4e7 h8e8 g2g4 f5e6 c3e3,20
4k3/4P3/8/3K4/6p1/8/1p4r1/8 b - -,d7f5 e1h4 d4c3 d3c3 d8d5 h4e7 h8e8 g2g4 f5e6 c3e3,Mate
2kr1b1r/p1p1pppp/1pBq1n2/3P4/Q3P3/8/PP3PPP/R1B1K1NR b KQ -,a7a5 a2a3 f6d7 c1e3 d7e5 g1f3 e5c6 d5c6 g7g5 e1h1,582
2r1r2k/pp5p/2B1p3/3p2p1/3P4/6P1/PP3P1P/2R1R1K1 b - -,b7c6 e1e5 h7h6 c1e1 h8g7 e5e6 e8e6 e1e6 a7a5 b2b3,96
rn1k1b1r/p3pBpp/1p3n2/8/3q4/1QN1BP2/PP3P1P/R4K1R b - -,d4h4 f7d5 h4h3 f1e2 h3c8 d5a8 b8d7 a8d5 e7e5 h1d1,612
5rkr/5pp1/7p/3pQ3/5P2/1P1B4/2P2qPP/1K3R2 b - -,,0
8/6p1/1k3p2/p1n1p2p/2P3PP/P3PP2/2K2N2/8 b - -,h5g4 f3g4 b6c7 h4h5 c7d8 c2d2 d8e7 d2e2 e7e6 e2f3,173
1r1q1rk1/4nppp/3p4/p3p3/2N1P3/2P5/RP3PPP/3Q1RK1 b - -,e7g6 g2g3 d8c7 d1e2 f8c8 c4a5 h7h5 h2h4 c7d7 c3c4,121
rnbq1rk1/pppN1ppp/8/6b1/4Q3/3B4/PPPP1PPP/RNB1K2R b KQ -,f8e8 d7e5 f7f5 e4c4 c8e6 c4c3 g5f6 f2f4 b8c6 e1h1,199
r1b5/ppq3Q1/3pk3/1B3P2/4p3/8/P5PP/5RK1 b - -,f8e8 d7e5 f7f5 e4c4 c8e6 c4c3 g5f6 f2f4 b8c6 e1h1,Mate
