4BR2/4K1k1/7n/8/8/8/8/8 b - -,h6g8 f8g8 g7g8 e7f6 g8h7 f6f5 h7h8 e8g6 h8g8 f5f6,Mate
r4rk1/pbq2pb1/1pnpp1pp/2p5/2P1BN2/3P2P1/PP1QPP1P/1RB2RK1 b - -,a8e8 e4g2 g8h7 a2a3 f7f5 b2b4 g6g5 f4h5 g7h8 h2h3,-111
r1b1kb1r/ppN2ppp/2n1p3/4P1q1/3P2n1/3B2P1/PPP4P/R1BQK2R b KQkq -,e8d8 c1g5 d8c7 d1g4 c8d7 e1h1 d7e8 d4d5 e6d5 g5f4,622
r1bq1rk1/pp2ppbp/2n3p1/8/3PP3/5N2/PB1QBPPP/R3K2R b KQ -,d8d6 h2h3 f8d8 a1d1 c8d7 e1h1 a8c8 b2c3 e7e6 h3h4,54
r2qkbnr/pp1n1ppb/2p4p/4P3/2B2N1P/6N1/PPP2PP1/R1BQK2R b KQkq -,d7b6 c4d3 d8d7 e5e6 f7e6 d1h5 d7f7 f4g6 f8b4 e1e2,415
r1bqkb1r/3n1ppp/p2ppn2/8/1p1NP3/3BBP2/PPPQN1PP/R3K2R b KQkq -,d7e5 d2b4 d6d5 b4c3 c8b7 e3f4 d5e4 d3e4 f6e4 f3e4,21
1rb2r2/2n1Npbk/2p3p1/4n1Pp/4P2P/5P1N/PP1BBK2/1R5R b - -,c8b7 d2a5 c7e6 h1d1 b8a8 a5c3 f8e8 e7f5 g6f5 e4f5,64
1k2Q2r/p1b3q1/2P5/3p3n/3P2rp/8/PB4P1/4RRK1 b - -,c7d8 c6c7 g7c7 e8h8 h4h3 f1f2 g4h4 f2f3 h3h2 g1h1,-593
r1bqkb1r/pp2nppp/2p5/2PpP3/3Q4/3B4/PP3PPP/RNB1K2R b KQkq -,c8f5 e1h1 f5d3 d4d3 e7g6 d3c3 f8e7 c1e3 f7f6 e5f6,-51
6k1/2q2p2/8/8/5p2/PPb2Q2/4r1PP/3R1R1K b - -,c7e7 f3c3 e2g2 f1g1 g2g6 c3f3 g8h7 d1e1 e7c5 g1g6,595
4r1nr/pppk2pp/2n1bp2/8/3bPN2/2N1B3/PPP2PPP/2KR1B1R b - -,d7c8 e3d4 c6d4 d1d4 e6f7 f1b5 e8f8 h2h4 h7h5 d4d1,557
r1bk1b1r/ppN2ppp/2n1p3/4P1B1/3P2n1/3B2P1/PPP4P/R2QK2R b KQ -,d8c7 d1g4 c8d7 e1h1 d7e8 d4d5 e6d5 g5f4 c7b6 e5e6,632
r3r1k1/pbq2pb1/1pnpp1pp/2p5/2P1BN2/1P1P2P1/P2QPP1P/1RB2RK1 b - -,f7f5 e4c6 c7c6 f2f3 g8h7 c1b2 e6e5 f4d5 c6d7 e2e4,-75
1n2k1r1/3r1pPp/p3p3/4q3/P3N3/4Q3/4B1PP/5RK1 b - -,e8d8 e3b6 e5c7 b6b4 d8c8 e4f6 g8g7 b4f8 d7d8 f8g7,560
3r4/p5kp/1pn3p1/3p2q1/2b1P3/P1Q2P2/6PP/3RR1K1 b - -,g5f6 c3f6 g7f6 e4d5 d8d5 d1d5 c4d5 g1f2 b6b5 e1e8,-190
6k1/2q2p2/8/8/1P3p2/P1b2Q2/1r4PP/3R1R1K b - -,c3e5 f3g4 e5g7 f1f4 b2c2 g4g5 c2d2 f4f1 d2d1 f1d1,610
8/7p/p4k2/3K2p1/p1P5/8/1P6/8 b - -,g5g4 c4c5 g4g3 c5c6 f6e7 c6c7 e7d7 d5e4 g3g2 e4f3,-9605
8/8/5pk1/p3p1p1/3r2P1/4RPK1/2r5/6R1 b - -,a5a4 e3a3 c2b2 g1a1 b2b4 a1a2 e5e4 f3f4 d4d3 a3d3,-595
r3k2r/p4ppp/b1p1pn2/2p5/2PP4/P1K1BP2/2P4P/R5NR b kq -,c5d4 e3d4 c6c5 d4f6 g7f6 g1e2 a6b7 e2g3 e8e7 h1f1,-132
8/2kb4/5p1p/p2Pp1P1/Pp2P2P/1P2K2B/8/8 b - -,f6g5 h3d7 c7d7 h4g5 h6g5 e3f3 d7d6 f3g4 d6c5 g4g5,1171
2B2rk1/pb2n1pp/1q2p3/3p1p2/1P2PP2/2P5/P1QB2PP/3R1R1K b - -,e7c8 e4f5 f8f5 d2e1 c8d6 e1f2 b6c6 f2d4 b7a6 f1f3,314
r1bqkb1r/3n1ppp/p3pn2/3P4/1p1N4/3BBP2/PPPQN1PP/R3K2R b KQkq -,d7e5 d5e6 e5d3 d2d3 f7e6 e1a1 d8d5 c2c4 d5b7 h1e1,178
8/7p/p4k2/2PK4/p5p1/8/1P6/8 b - -,d7e5 d5e6 e5d3 d2d3 f7e6 e1a1 d8d5 c2c4 d5b7 h1e1,Mate
r1bqr1k1/pp2nppp/2n5/3p1P2/8/1NPB2B1/P1P3PP/R2Q1RK1 b - -,b7b6 f5f6 e7g6 d3b5 c8d7 d1d5 c6e5 f6g7 d7b5 d5b5,183
5r2/bN1r2kp/p3ppp1/P3n3/2P2P2/4P3/1P2B1PP/R2R1K2 b - -,d7b7 f4e5 f6e5 f1e1 a7c5 e2f3 b7b3 d1d7 g7h6 e1d1,-82
Nnbk1b1r/pp1ppppp/8/2p5/3PPn2/8/PqP2PPP/R2QKBNR b KQ -,b2c3 d1d2 c3a1 d2d1 a1a2 g1f3 c5d4 g2g3 a2a5 d1d2,-1000
8/7p/p1P2k2/3K4/p7/6p1/1P6/8 b - -,c5d4 a1b1 b2c3 d1d2 c3d2 e1d2 e7e5 g2g3 f4e6 f2f4,Mate
8/6pk/8/8/2P5/2R3K1/7p/7r b - -,,0
r1b2b1r/ppk2ppp/2n1p3/4P1B1/3P2Q1/3B2P1/PPP4P/R3K2R b KQ -,c8d7 e1h1 d7e8 d4d5 e6d5 g5f4 c7b6 e5e6 f7e6 g4e6,662
3r1rk1/1p3ppp/3b4/pP1n3q/4p3/P3PbPP/1BR1BP1K/2R2Q2 b - -,d6g3 h2g3 h5g6 g3h2 d5e3 f1g1 g6d6 g1g3 d6g3 h2g3,-529
8/2P4p/p4k2/3K4/p7/8/1P4p1/8 b - -,g2g1q c7c8q g1g5 d5d4 g5e5 d4d3 e5f5 c8f5 f6f5 d3d2,-1580
r3kbnr/pp1Bpppp/8/3pN3/8/8/PPPP1PPP/R1B1K2R b KQkq -,e8d8 d7a4 g8h6 d2d4 f7f6 e5d3 h6f5 d3f4 b7b5 a4b5,604
3r2k1/5bp1/2p2p2/1pp2N2/4Pn2/1P1P1N2/r1PR1KP1/4R3 b - -,f7e6 g2g3 f4g6 f2g2 d8d7 f5e3 g6e5 f3e5 f6e5 e1d1,27
