r2q1rk1/1p3pbp/p1np2p1/3P4/4n3/3QB2P/PPP1NPP1/R4RK1 b - -,e4c5 d3d2 c6e5 e3d4 c5e4 d2b4 f8e8 e2c3 a6a5 b4b7,-351
r2qr1k1/5pp1/p2p3p/1ppnpP2/1P2Rn1N/1BPP3P/P4PP1/R2Q2K1 b - -,d5c3 b3f7 g8f7 d1b3 d6d5 e4f4 c3e2 g1h2 e5f4 h4f3,-481
rnbqk2r/1p1nppbp/p2P2p1/2p5/2PP1P2/2N1B3/PP4PP/R2QKBNR b KQkq -,e8h8 g1f3 f8e8 f1e2 e7d6 e3f2 d7f6 d4c5 f6g4 f2d4,-24
rq2k1nr/1p1b1ppp/p3p3/3Q4/3N4/3B4/PP3PPb/R1B1R2K b kq -,b8d6 d5b7 a8b8 b7a6 d6d4 h1h2 g8f6 h2g1 f6g4 e1e2,32
rk1r4/1p3p2/1p4pp/4Q3/8/2N3Pb/PPP2P1P/R2R2K1 b - -,g8e7 d5h5 h2d6 d4e6 d7e6 e1e6 g7g6 d3g6 f7g6 h5d1,Mate
4r1k1/5p2/p3q1p1/P1p1r3/1p1p4/1P1P1PPp/1R2P2P/3QR1K1 b - -,e5e3 b2d2 g8g7 g1f2 g6g5 e1g1 g5g4 d2a2 e6d5 a2b2,-311
2kr4/p1p2p1p/3p1pr1/2p2P2/8/2P5/PP1N1PPP/R3R1K1 b - -,g6g5 e1e7 d8g8 g2g3 g5f5 a1e1 f5e5 e1e5 f6e5 e7f7,517
1n1kr2r/2q1b1pp/p2p2P1/8/BB6/8/PPP2PQP/2KR4 b - -,d8c8 a4e8 h8e8 g6h7 e8h8 d1d3 b8c6 d3c3 c8b7 b4a5,210
3K1Q2/8/4k3/8/5R2/4r3/8/8 b - -,d8c8 a4e8 h8e8 g6h7 e8h8 d1d3 b8c6 d3c3 c8b7 b4a5,Mate
r3rRk1/4P3/6pB/ppp1p2p/4P3/3P3P/PP4P1/5RK1 b - -,d8c8 a4e8 h8e8 g6h7 e8h8 d1d3 b8c6 d3c3 c8b7 b4a5,Mate
1r1q1rk1/Q1p1nppp/3b1n2/3p1b2/3P4/2N1PNB1/PP3PPP/R3KB1R b KQ -,e7c6 a7a4 b8b2 g3d6 d8d6 f1b5 f6e4 c3e4 d5e4 f3h4,-37
4r1k1/5p2/p3q1p1/P1p5/1p1p4/1P1PrPPp/1R2PK1P/3QR3 b - -,g6g5 e1h1 g5g4 h1g1 e6f5 b2d2 f5e5 d2a2 c5c4 b3c4,-357
r1bq1rk1/ppp1ppbp/2np1np1/6N1/2B1P3/2NP3P/PPP2PP1/R1BQK2R b KQ -,c6a5 c4b3 h7h6 g5f3 b7b6 e1h1 a5b3 a2b3 e7e5 b3b4,-49
2r2rk1/3b3p/p2p1n2/1P1P1p2/2nB4/1RN2PN1/1P4PP/5BK1 b - -,,0
r3kbnr/ppp1qp1p/2n3p1/2Pp4/3P4/2N2P2/PP2BP1P/R1BQK2R b KQkq -,e7h4 e2b5 g8e7 d1a4 f8g7 c1e3 e8h8 e1a1 a7a6 b5c6,-133
r7/p1kp1N1p/1pp5/3nP1B1/2PP3P/8/PP4P1/3R2K1 b - -,a8f8 d1f1 b6b5 c4d5 c6d5 g1h2 h7h5 g5h6 f8g8 f1c1,719
1rb2rk1/4bppn/p1pp4/q3p1P1/4P2P/4B3/PPP1Q1B1/R2N1RK1 b - -,g7g6 b2b3 g8g7 d1f2 f7f6 f2h3 c8e6 g5f6 f8f6 f1f6,-19
2k4r/1pq2p1r/pRp1p1b1/P5p1/2NPB3/2P3b1/2PBQP2/1R4K1 b - -,g3f2 e2f2 g6e4 g1f1 h7h1 f1e2 h8h2 b1h1 e4h1 d2e3,-524
r2qk2r/ppp2ppp/2nbb3/1B1n4/3N4/8/PPP2PPP/RNBQR1K1 b kq -,d5e7 d4e6 f7e6 d1h5 g7g6 h5g4 d8d7 b1d2 e8a8 c2c3,176
4RR2/1p1rn2r/p2k3p/5P1P/2P3P1/PP3K2/8/8 b - -,d6c5 f5f6 e7c6 f3e4 d7d4 e4f5 h7d7 f8g8 d4d1 f5g6,311
1b6/3k3p/1P3p2/2K2p2/8/5P1P/8/6B1 b - -,d7e6 c5c6 e6e5 b6b7 f5f4 g1c5 e5e6 c5d4 e6f5 h3h4,530
8/3k4/8/3PP3/1B1K4/1b6/8/8 b - -,d7e6 c5c6 e6e5 b6b7 f5f4 g1c5 e5e6 c5d4 e6f5 h3h4,Mate
r3r1k1/1pp1qppp/1p1pbn2/2n1p3/4PP2/1P1P2P1/PBPQN1BP/R4RK1 b - -,e6d7 h2h3 h7h6 g1h2 b6b5 a2a3 f6h7 a1e1 a8d8 e2c3,135
r1k4r/pp3Rpp/4p2b/2Npq3/8/3Q4/P5PP/1R5K b - -,e6d7 h2h3 h7h6 g1h2 b6b5 a2a3 f6h7 a1e1 a8d8 e2c3,Mate
8/1R3kpp/2r5/8/7P/4R3/P3PP2/5K2 b - -,f7f6 e3b3 c6c1 f1g2 g7g5 b3b6 f6e5 h4g5 e5f5 b6a6,946
r3rR2/4P2k/6p1/ppp1p1Bp/4P3/3P3P/PP4P1/5RK1 b - -,f7f6 e3b3 c6c1 f1g2 g7g5 b3b6 f6e5 h4g5 e5f5 b6a6,Mate
rnbqkb1r/pp2pp2/2p2np1/4N2p/2B5/6N1/PPPP1PPP/R1BQK2R b KQkq -,d8a5 c4f7 e8d8 e5c4 a5c7 d2d4 b8d7 f7g6 h8g8 g6h5,347
3r2rk/p2q1ppp/2nb1Pn1/1pp1p1B1/3pP2N/P2P1Q2/1PP1N1PP/R4RK1 b - -,c5c4 f6g7 g8g7 h4f5 d6e7 g5e7 c6e7 f5g7 h8g7 f3f7,472
1rb2rk1/4bp1n/p1pp2p1/q3p1P1/4P2P/4BB2/PPP1Q3/R2N1RK1 b - -,g8g7 f1f2 a5d8 f2h2 f8h8 b2b3 f7f6 g5f6 h7f6 d1f2,-9
8/7p/6p1/p1k2p2/P4P2/2K3PP/8/8 b - -,,0
