3r1rk1/p2P1p1p/1p2bbp1/n1pBN3/q3RB2/2P3P1/P4P1P/2QR2K1 b - -,a5c4 e4c4 a4a6 d5e6 f7e6 c4e4 a6b7 e4e2 f6e5 f4e5
r2q1Bk1/pp1n1p1p/2p1p1p1/3n4/3P4/3B3P/P1P2RP1/4QRK1 b - -,d8f8 f2f7 f8f7 f1f7 g8f7 e1a5 d7f6 c2c4 b7b6 a5a6
8/8/8/3k1K2/8/2B5/2B5/8 b - -,d8f8 f2f7 f8f7 f1f7 g8f7 e1a5 d7f6 c2c4 b7b6 a5a6
5r1b/3R4/r3b3/2R2N1p/5PkN/6P1/8/6K1 b - -,e6d7 g1f2 d7f5 h4f5 f8f5 c5c8 h8g7 c8g8 a6a2 f2e3
2r5/pR2pk1p/3p4/5p2/8/5P2/P1P3PP/1K6 b - -,a7a6 b7a7 f5f4 a7a6 c8g8 a6a5 g8g2 a5f5 f7e6 f5f4
1r6/1p3pk1/2n2b1p/r2p2pP/p2P2P1/P3BB2/1P1R1P2/2R2K2 b - -,f6e7 f3e2 e7f6 d2d1 b8e8 c1c3 e8a8 f1e1 a8b8 c3c2
2r1r1k1/b2q1ppp/p2P1n2/1pN1p1B1/1PP5/P4P2/2Q2P1P/3R1RK1 b - -,c8c5 b4c5 d7h3 g5f6 g7f6 c2e4 a7c5 g1h1 e8d8 f1g1
3r3k/p3q2p/2Qp2p1/4prP1/3b3P/1PN5/1PPR1P2/3R2K1 b - -,f5f7 c6g2 d4c3 b2c3 e7e6 g2g3 h8g8 d2d5 f7f4 d5d4
r2r2k1/1p2bbpp/4Qp2/p1p5/Pn5P/1P4PB/1B2PP1K/R2R4 b - -,e7d6 e6e4 d6e5 b2e5 f6e5 e4b7 d8b8 b7f3 b4c2 a1c1
r1b1k2r/pp3ppp/1qn2n2/2b5/N2p4/4PN2/PPQ1BPPP/R1B1K2R b KQkq -,c6b4 c2c5 b6c5 a4c5 b4c2 e1d2 c2a1 f3d4 b7b6 e2b5
1r1r4/1pk2p2/2pb1pb1/p2p3p/P2P3P/PR1BP1P1/4KP2/1RN5 b - -,d8h8 b1b2 h8g8 e2f1 g8c8 f1g1 c8h8 c1e2 h8c8 d3c2
8/4Q2k/p4r1p/1p3pp1/8/1P2B2P/P2n2PK/3q4 b - -,h7g8 e7e8 g8h7 e8d7 h7h8 d7d8 h8g7 d8d7
r3k2r/3bbpp1/pNp5/4P3/5B1p/5P2/1PP4P/R3K2R b KQkq -,g7g5 b6a8 g5f4 a8c7 e8f8 a1a6 e7d8 a6a8 f8e7 h1g1
8/1r3ppk/4pb2/1NRq3p/Pp4P1/3r3P/4QK2/2R2N2 b - -,f6d4 b5d4 d5d4 f2g2 d3c3 c5h5 h7g6 c1c3 b4c3 h5b5
r1bqkbnr/3p2pp/2n1p3/1Q3P2/8/5N2/PP3PPP/RNB1KB1R b KQkq -,e6e5 b5b3 a8b8 b3a4 f8c5 f1e2 g8e7 b1c3 e7f5 e1h1
r4rk1/p1p2pp1/1p2p2p/2q4n/PnP4Q/B2B1P2/2P2P1P/3RR1K1 b - -,g7g6 c2c3 b4d3 a3c5 d3e1 d1e1 b6c5 h4e7 f8d8 e7c7
2r1r1k1/3q1ppp/p2P1n2/1pP1p1B1/2P5/P4P2/2Q2P1P/3R1RK1 b - -,d7h3 g5f6 e5e4 c2c1 g7f6 c1f4 c8c5 g1h1 h3f3 f4f3
6k1/6b1/1p1R4/2qPp2p/r3P3/6PB/7K/5Q2 b - -,
8/8/8/5K2/2k5/8/1BB5/8 b - -,c5d6 h3e6 g8h7 f1f5 h7h6 e6f7 g7f8 f5h5 h6g7 f7e6
5k1r/p3bp2/1p2n1p1/1p1qPp1p/3P1P2/P3KN2/2Q3PP/R2R4 b - -,
2Q2rkb/p3pp1p/3p2pP/4P3/3P1q2/5P2/PR3K2/2R5 b - -,f4h6 c8c3 d6e5 d4e5 h8e5 c3e5 h6c1 b2b8 c1d2 f2g3
3k1bnr/1p4p1/3p2P1/6P1/2N1pBbp/8/PPP2P1P/R3K2R b KQ -,g8e7 h1g1 g4h5 c4d6 d8d7 d6e4 e7g6 f4e3 d7e6 h2h3
r3kb1r/pp1q1ppp/4p3/8/3p4/P2P1Q2/1PP1NPPP/R4RK1 b kq -,f8e7 c2c4 d4c3 b2c3 a8b8 a3a4 b7b6 g2g3 e8h8 h2h4
7Q/6K1/4k3/8/6Pr/8/8/8 b - -,h4g4 g7f8 g4f4 f8e8 e6d5 e8e7 d5e4 e7e6 f4f2 h8h4
6k1/6b1/1p1qB3/3Pp2p/r3P3/6P1/7K/5Q2 b - -,
q4r2/3b1pkp/1p1p2p1/2nN4/2P2P2/6PP/pQ6/3R1RK1 b - -,g7h6 g3g4 f7f6 d5f6 f8f6 b2f6 a8c8 g1h2 a2a1r d1a1
r5kr/7R/p4R1B/2p2p2/1p6/1PPP4/1P3PPP/6K1 b - -,h8h7 f6b6 b4c3 b2c3 h7d7 g2g3 d7d3 c3c4 d3c3 h6e3
2kr1b2/2p5/p4p2/1p1qPbp1/4p3/1NP1P1Br/PP3P2/R2Q1RK1 b - -,d5f7 d1e2 f7h7 g1g2 f6e5 f1h1 f8d6 a1f1 f5e6 b3d2
6k1/p1r1p2p/3p4/5p2/8/5P2/PRP3PP/2K5 b - -,g8f7 b2b4 c7c5 b4b8 c5e5 b8h8 f7g6 h8g8 g6f6 g8f8
r4rk1/p1p2pp1/1p2p2p/q6n/PnP4Q/B2B1P2/2P2P1P/1R2R1K1 b - -,b4d3 c2d3 f8d8 d3d4 a5g5 h4g5 h6g5 b1d1 d8d7 a3c1
8/8/5K2/3k4/8/8/1BB5/8 b - -,b4d3 c2d3 f8d8 d3d4 a5g5 h4g5 h6g5 b1d1 d8d7 a3c1
r2q1rk1/3nbppp/p3p1b1/1p6/6P1/P3QN1P/BPP2P2/R1B2RK1 b - -,a8c8 c1d2 e7c5 e3f4 d7f6 d2c3 f6e4 c3b4 c5b4 a3b4
r1b2rk1/pp1n1ppp/2p1pn2/q7/PbBP4/2N1PN2/1PQ2PPP/R1B2RK1 b - -,h7h6 f1d1 e6e5 c4a2 e5d4 e3d4 d7b6 c1h6 a5f5 c2f5
5rk1/6pp/1R6/1p6/1Pp2P2/r1P2R2/6PP/6K1 b - -,f8e8 h2h3 h7h5 b6b5 h5h4 b5e5 e8d8 e5e4 d8d1 g1f2
r1r5/p3nppk/4p2p/1q1pP2P/6Q1/2P2R2/P4PP1/2B2RK1 b - -,c8c4 f3f4 a8c8 g4e2 b5e8 e2d3 h7g8 c1d2 c4f4 d2f4
8/6pp/1p1k4/pP3p2/2KP1P2/P7/5P1P/8 b - -,d6e6 d4d5 e6d7 c4d4 d7d6 h2h3 a5a4 h3h4 g7g6 d4c4
4r1k1/3q1ppp/p2P1B2/1pr1p3/2P5/P4P2/2Q2P1P/3R1RK1 b - -,e8e6 c2e4 g7f6 c4b5 a6b5 g1h1 c5c6 f1g1 g8f8 e4h7
4rrk1/q5p1/2p4p/p6Q/Pn5P/1N1pP1b1/1P1R2B1/2R3K1 b - -,a7e3 g1h1 f8f4 c1f1 f4h4 h5h4 g3h4 d2d1 h4g5 b3d2
8/6KP/4k3/6P1/7r/8/8/8 b - -,
7k/5Qb1/1p1qB3/3Pp2p/r3P3/6P1/7K/8 b - -,
8/8/3k1K2/8/8/3B4/1B6/8 b - -,a4a2 h2h3 d6f8 f7h5 g7h6 h5e5 h8h7 e6f5 h7g8 f5e6
5r2/7k/p6p/1p3pp1/4n3/1P2B2P/P5PK/3R4 b - -,f5f4 e3b6 h7g6 a2a4 f8f6 b6a5 f6c6 a5e1 c6c2 h2g1
3k4/8/3K4/3P1R2/8/8/8/4r3 b - -,d8e8 f5h5 e1d1 h5h8 e8f7 h8h3 f7e8 h3a3 d1d2 a3a8
8/7p/6p1/7r/2R1pk1P/5P2/6K1/8 b - -,h5h4 c4e4 f4g5 e4e5 g5f6 e5a5 h4d4 g2g3 h7h5 a5a6
3r2k1/6pp/8/1R6/1Pp2P2/r1P2R2/6PP/6K1 b - -,d8d2 h2h4 d2c2 b5c5 c2c3 f3c3 a3c3 g1f2 g8f8 g2g4
r3b1k1/1p2Qppp/2p3q1/8/1pBP4/1P5P/PKP3P1/4BR2 b - -,h7h6 e1b4 c6c5 e7c5 g6g3 c5f8 g8h7 c4d3 g7g6 f8e7
8/8/2Bk2p1/2pPBp2/2P1nP1P/PP2r1P1/8/3K4 b - -,d6e7 a3a4 e3b3 d1c2 b3a3 c2b2 a3g3 a4a5 e4f2 e5c7
7r/r2kbpp1/p1p5/4P3/5B1p/5P2/1PP2K1P/R6R b - -,h8a8 f4e3 a7b7 b2b3 g7g5 h1g1 b7b5 e3g5 e7c5 g5e3
3r4/3rkppp/5n2/R7/8/4PPP1/1R2K2P/8 b - -,e7f8 a5b5 d7a7 b5b8 d8b8 b2b8 f8e7 b8b2 g7g6 h2h3
r1b1k2r/pp3ppp/1qn2n2/2b5/N2p4/P3PN2/1PQ2PPP/R1B1KB1R b KQkq -,b6c7 c2c5 b7b6 c5c2 d4e3 c1e3 e8h8 f1e2 f6g4 a1d1
8/1p3rp1/1qpkp2p/p3p3/PrR1P3/1P1P3P/2Q2PP1/1R4K1 b - -,
rq2kbnr/3b1pp1/p1npp2p/1p6/4PB2/1BN2N2/PP2QPPP/R2R2K1 b kq -,g8f6 e4e5 f6h5 g2g3 h5f4 g3f4 c6a5 b3d5 a8a7 f4f5
r3k2r/1bq1n1pp/p1nb1p2/2pp1P2/6Q1/2NP1N2/PP1BB1PP/R4RK1 b kq -,e8h8 a1e1 a8b8 b2b3 b8e8 g4h3 b7c8 g2g4 c6b4 f3h4
6k1/6p1/2P4p/2nQPp1P/5P1q/2P1N3/1r6/5RK1 b - -,g8f8 d5c5 f8g8 e3g2 h4d8 c6c7 d8c8 f1a1 g8h7 e5e6
7k/5Qb1/1p1qB3/3Pp2p/4P3/6PK/r7/8 b - -,a2h2 h3h2 d6f8 f7h5 g7h6 h5e5 f8g7 e5h5 g7b2 h2h3
1RQ2rkb/p3pp1p/3p2pq/4P3/3P4/5P2/P4K2/2R5 b - -,h6d2 f2f1 d2d3 f1g2 d3e2 g2g1 f8c8 c1c8 g8g7 e5d6
r7/p3nppk/4p2p/1q1pP2P/2r2RQ1/2P5/P4PP1/2B2RK1 b - -,a8c8 g4e2 b5e8 e2d3 h7g8 c1d2 c4f4 d2f4 e8a4 d3d2
7r/r2kbpp1/p1p5/4P3/5B1p/5P2/1PP1K2P/R6R b - -,h8h5 a1a5 c6c5 h2h3 d7c6 h1a1 c6b6 b2b4 h5f5 b4c5
2r5/4kp1r/2qpNp2/Q3pP2/1p2P1Pb/1B1R4/PPP5/1K6 b - -,h4f2 a2a3 f7e6 a5b4 h7h1 b1a2 f2e1 c2c3 h1h2 a2b1
