rnbq1rk1/pp2ppbp/5np1/4N3/8/2PQ2P1/PP3PBP/RNB2RK1 b - -,f6d7 e5c4 b8c6 f1d1 d7f6 d3d8 f8d8 d1d8 c6d8 c4a5
r3r1k1/1b3ppp/pBn5/1P2p3/8/1B1P1N2/Pn4PP/R3R1K1 b - -,a6b5 f3g5 e8f8 g5f7 f8f7 e1f1 a8f8 b6c5 c6a5 c5f8
8/6p1/3k2P1/P3p3/4B1r1/4K3/8/8 b - -,g4g1 a5a6 g1a1 e4b7 a1a4 b7c8 d6d5 c8b7 d5e6 b7c8
r1bq1rk1/1p2bppp/p1np1n2/4p1B1/2B1P3/2N2N2/PP1Q1PPP/R2R2K1 b - -,c8g4 d2d3 a8c8 g5f6 e7f6 c4b3 g7g6 h2h3 g4f3 d3f3
1k1r3r/np3ppp/p2bpn2/3q4/B6Q/NP2P2P/PB3PP1/R1R3K1 b - -,b7b5 a3c4 d6c7 e3e4 d5b7 b2e5 c7e5 c4e5 b8a8 a4b5
1r4k1/p4p1b/nbp1pp1p/P2p4/2PP4/5NP1/3NPPBP/R5K1 b - -,b6d4 f3d4 b8b2 d2f1 d5c4 a1c1 c6c5 d4f3 b2b5 f3d2
8/6pp/p7/1p1pkpK1/1P6/P5P1/4PP1P/8 b - -,e5e6 h2h4 f5f4 g3f4 d5d4 f4f5 e6f7 g5f4 g7g6 f4e5
r1b4r/ppNn1k1p/3b4/1N5p/8/8/PPP3PP/R1B1K2R b KQ -,d6c7 e1h1 f7g6 b5c7 a8b8 c7d5 h5h4 c1f4 b8a8 a1e1
r2qk2r/1pp1Bp2/p1n5/7p/3P2b1/1PP1P3/P3N1P1/RN1Q1RK1 b kq -,d8d7 e7h4 f7f6 h4f6 h8g8 d1d3 h5h4 f6h4 c6e7 b1d2
rnb2rk1/ppp1qnbp/8/3Qp1p1/2P1P3/2N2NB1/PP2BPP1/2KR3R b - -,b8a6 d5a5 c7c6 f3e1 a6c7 f2f3 c7e6 g3f2 f8d8 d1d8
8/8/8/2pk3r/4p3/1K2P3/8/R7 b - -,
r3kb1r/pp3ppp/1qn1pn2/3p1bB1/3P4/1PN2NP1/P3PPBP/R2QK2R b KQkq -,f8b4 g5d2 c6d4 f3d4 b6d4 a1c1 a7a6 e2e3 d4e5 c3b1
rnb2rk1/pp2ppbp/5np1/8/8/2PN2P1/PP3PBP/RNB2RK1 b - -,f8e8 d3c5 b8c6 a2a4 f6d7 c5d7 c8d7 a4a5 a8b8 c1e3
8/r4pk1/p1p1pNp1/2p5/2p4Q/Pq5P/8/5R1K b - -,b3d3 h4h7 g7f8 h7g8 f8e7 g8e8 e7d6 e8b8 a7c7 b8d8
8/2R5/1P3pk1/K5p1/P3P2p/5P2/7r/8 b - -,h2b2 b6b7 h4h3 a5a6 b2b1 c7c2 b1b3 a4a5 g6h5 a6a7
r2qkb1r/ppp2ppp/2np4/4pb2/2P1N3/6P1/PP1P1PBP/R1BQK1NR b KQkq -,c6b4 d1a4 b4c6 d2d3 f8e7 g1e2 d8d7 c1e3 e8h8 a4d1
r3r1k1/1b3ppp/1Bn5/1p2p1N1/8/1B1P4/Pn4PP/R3R1K1 b - -,e8f8 g5f7 f8f7 e1f1 a8f8 b6c5 c6a5 c5f8 a5b3 f1f7
r1br2k1/1p2bppp/p3pn2/8/P1BN1B2/2P5/1P3PPP/R3R1K1 b - -,c8d7 c4e2 d7e8 e2f3 f6d5 f4e5 a8c8 a4a5 g7g6 g2g3
3r2k1/5Rpp/3p4/2p1p3/2B1P3/p1bP1P1P/5P2/6K1 b - -,d6d5 f7a7 d5c4 d3c4 c3b2 a7a6 d8f8 h3h4 h7h5 g1g2
2rqr1k1/7p/1p1p2p1/3P1p2/3n1P2/2P1B3/6BP/1Q2R1K1 b - -,d4f3 g2f3 c8c3 e3d2 c3f3 b1d1 f3d3 d1c2 e8e1 d2e1
8/8/8/2pk4/4p3/1K2P3/7r/3R4 b - -,
5rk1/p2R1ppp/8/r2pP3/3P4/5P2/5P1P/1R4K1 b - -,h7h5 b1b7 g8h7 g1g2 h7g6 h2h4 f7f6 d7g7 g6f5 e5f6
r4rk1/6pp/p2Pp3/1p1pP3/P1p2p2/2P4P/P4PP1/1R2R1K1 b - -,f8b8 g2g3 f4f3 b1b4 h7h5 g3g4 b8f8 g4h5 g8h7 g1h2
r3kb1r/1p3ppp/p1bqpn2/8/8/1NPp1N2/PP3PPP/R1BQR1K1 b kq -,c6e4 c1e3 d6d5 b3d2 e4g6 c3c4 d5d6 e3d4 d6d7 d1b3
r1bqk1nr/ppp1bpp1/2np4/3N4/2P5/4Q1Pp/PP2PP1P/R1B1KBNR b KQkq -,a7a5 c1d2 c6b4 d5b4 a5b4 d2b4 g8f6 a2a3 c8e6 b4c3
8/8/8/2p1k3/4p3/1K2P3/7r/2R5 b - -,
r3qrk1/5pp1/p4bnp/1p1p1P2/4p1Q1/2P4P/PPB3P1/R1B1R1K1 b - -,g6e5 g4g3 g8h7 c1f4 e8e7 e1e2 f8d8 a1d1 e5c4 c2b3
r1b1k2r/ppp2pp1/3p3p/3N2q1/4P3/3Q4/PPP2bPP/R2K1B1R b kq -,e8h8 d5c7 d6d5 c7d5 f7f5 f1e2 c8e6 e4e5 a8d8 e2f3
r2qkb1r/ppp2ppp/2np4/4p3/2P1B3/6P1/PP1P1P1P/R1BQK1NR b KQkq -,d8c8 g1e2 c8h3 d1a4 h3d7 a1b1 f8e7 b2b4 e8h8 b4b5
r2q1rk1/1ppb2b1/6p1/p1pPp3/2P1Pp2/2N2P1N/PP3QP1/2KR3R b - -,d8f6 f2c5 f8c8 c5f2 a5a4 a2a3 c8b8 f2c5 f6d8 d5d6
2k4r/pp1bb3/2P1p2B/3p3q/6r1/P2B4/2RQ1PP1/2R3K1 b - -,h8h6 c6d7 c8d7 g1f1 e7d6 d2a5 h5e5 a5b5 d7d8 g2g3
r1br2k1/1p2bppp/p3p3/3n4/P1BN4/2P3B1/1P3PPP/R3R1K1 b - -,e7f8 g3h4 f8e7 h4e7 d5e7 a4a5 c8d7 f2f4 h7h6 f4f5
r3r1k1/p3ppb1/b2p2pp/q1pP4/4P3/1P6/P1QBNPPP/1R2R1K1 b - -,a5b5 d2c3 b5d7 c3g7 g8g7 c2b2 g7h7 e2c3 a6d3 b1c1
