2r5/p5rk/4q1p1/Q1p1p2p/P1NpPp1b/1P1R1P1P/2P3P1/3R1K2 b - -,,0
5k2/6p1/2r2p1p/R2NpB1P/3r4/6P1/1PP1KP2/8 b - -,f8f7 a5a7 f7f8 a7a8 f8f7 f5g6 f7e6 d5e3 c6c7 g6d3,596
4r1k1/p1p2pp1/2p4p/3p4/6n1/2P5/PP1B1PPP/RN4K1 b - -,c6c5 f2f3 g4e5 b2b3 a7a5 b1a3 f7f6 g1f1 g7g5 a3c2,346
b1r4k/2n4p/1p1qpp2/1P3p2/3N4/5PP1/P4Q1P/2R2BK1 b - -,f5f4 g1g2 c8g8 f1c4 a8d5 c4d3 d5b7 d3e4 c7d5 g2h1,-33
3rr1k1/1p3pp1/1pn1bq1p/3p4/3P4/P2QB1P1/1P3PBP/R2R2K1 b - -,c6a5 d1e1 e6f5 d3b5 f6c6 b5b4 c6c4 e3d2 f5e4 a1c1,14
r6r/pp2kp1p/1n4p1/8/8/8/PP3KPP/R1B1R3 b - -,e7f6 b2b3 h8e8 c1b2 f6g5 f2f3 f7f5 e1e8 a8e8 a1d1,-18
6k1/p3R1p1/1p3p1p/2pQ1q2/P1P5/5N2/r7/4K3 b - -,f5d5 c4d5 a2a1 e1d2 a1a2 d2c1 a2a3 d5d6 a3f3 d6d7,Mate
Bnb2rk1/p3bppp/1qp1pn2/1p2N3/P1p5/2B3P1/1PQ1PP1P/RN1R2K1 b - -,a7a6 a4b5 a6b5 c3d4 c6c5 d4e3 b6c7 e3f4 g7g5 f4g5,619
r3r1k1/1ppn1ppp/p1bb4/2p1q3/2Q3P1/2N1BN1P/PPP2P2/R3R1K1 b - -,c6f3 c4f4 e5f4 e3f4 d6f4 e1e8 a8e8 g1f1 g8f8 a2a4,-697
r1b2rk1/ppp1q1pp/2n1p1n1/1B1pPp2/3P4/2N2N2/PPP2PPP/R2Q1RK1 b - -,c8d7 f1e1 a7a6 b5c6 d7c6 a2a4 f8f7 a4a5 a8f8 c3a4,14
Qn6/p5pp/1k6/8/5P2/8/PPP4P/2K3NR b - -,c8d7 f1e1 a7a6 b5c6 d7c6 a2a4 f8f7 a4a5 a8f8 c3a4,Mate
1r4k1/p4ppp/2nqpn2/3p4/Q2P4/2PB1NP1/Pr3P1P/1R3RK1 b - -,g7g6 b1b2 b8b2 f1b1 b2b1 d3b1 d6c7 b1d3 g8g7 a4a6,-5
r6k/1p2rqp1/p2p1pp1/2pPp3/4P2P/2P1PQP1/PP1R4/5RK1 b - -,h8g8 d2h2 a8f8 h4h5 g6g5 f3f5 b7b5 g1g2 a6a5 g2f3,51
6k1/p3R1p1/1p3p1p/2pP4/P7/5N2/r7/4K3 b - -,g8f8 d5d6 a2a1 e1d2 a1a3 f3h4 a3a4 h4g6 f8g8 d6d7,381
4r3/1pp2p1k/r6p/p3pb2/7q/2P2Q1B/PP1B3K/R3R3 b - -,,0
5K2/8/6k1/4Q3/8/8/8/3b4 b - -,f5h3 f3f7 h7h8 f7e8 h8h7 e8f7 h7h8 f7f8 h8h7,Mate
2kr2nr/pp1bnp2/4p1p1/q2pP1B1/2pP1NBP/P1P5/2PQ1P2/R3K2R b KQ -,d7a4 e1e2 c8b8 h4h5 g6h5 g4h5 d8f8 h5g4 h8h1 a1h1,75
r3kb1r/pb1p1ppp/1pq4n/1Np1P3/2B2Q2/4B3/PPP2PPP/R3K2R b KQkq -,a8d8 e1a1 f8e7 f2f3 e8h8 b5d6 g8h8 h1e1 f7f5 c4d5,305
2rq1rk1/pp3ppp/2nbpn2/3p4/3P2b1/1QPB1NB1/PP1N1PPP/R3K2R b KQ -,g4f5 d3f5 e6f5 g3d6 d8d6 e1h1 f6e4 f1e1 f8e8 e1e2,-15
3rr1k1/1p3pp1/1pn2q1p/3p4/3P2b1/P2QB1P1/1P1R1PBP/R5K1 b - -,d8d7 h2h3 g4f5 d3b5 f6d8 a1e1 c6a7 b5a4 a7c6 g3g4,11
rB1qk2r/pp3ppp/4pn2/2bp4/8/3QPN2/PPP2PPP/RN2K2R b KQkq -,d8a5 c2c3 a8b8 b2b4 c5b4 c3b4 a5b4 b1d2 e8h8 d3b3,245
r6r/pp3p1p/1n3kp1/8/8/1P6/P4KPP/R1B1R3 b - -,h8d8 c1b2 f6g5 a1d1 d8d1 e1d1 a8c8 f2f3 c8c2 b2d4,-6
r4r1k/pp1R2pp/b1p2p2/3p4/1b1P1B2/5N2/PP1N2PP/4R1K1 b - -,f8c8 a2a3 b4f8 f4d6 f8d6 d7d6 c8c7 d6e6 h8g8 g2g4,304
8/ppp1Q1k1/3p2p1/2n1p3/2B1Pq2/3P4/PPPN1P2/2KR4 b - -,f8c8 a2a3 b4f8 f4d6 f8d6 d7d6 c8c7 d6e6 h8g8 g2g4,Mate
rnb1kb1r/ppp2ppp/4pn2/qQ6/8/1PN5/P1PP1PPP/R1B1KBNR b KQkq -,b8c6 b5a5 c6a5 c1b2 c8d7 e1a1 a5c6 d1e1 c6d4 f2f3,13
1r6/4r1pk/4P1pp/1pR2b1P/8/PB2R3/6P1/6K1 b - -,b8b7 e3f3 f5b1 g2g4 g6h5 g4h5 g7g6 f3f7 e7f7 e6f7,150
8/pb3pk1/1p4pp/2pNP3/2Pn1PPP/1P2K3/P7/3B4 b - -,g6g5 h4g5 h6g5 f4f5 d4c6 e3e4 c6a5 e5e6 f7f6 d1f3,251
5b2/5k2/1p3p1n/p1p1p1pP/2P1P3/BP1P1KN1/5P2/8 b - -,f7g7 a3b2 g7g8 g3f5 g8h7 b2c3 h6g8 c3d2 h7h8 f3g4,30
6k1/p1p2pp1/2p4p/3p4/6n1/2P2P2/PP1Br1PP/RN4K1 b - -,g4e3 d2e3 e2e3 g1f1 e3e8 b1d2 c6c5 c3c4 c7c6 a1e1,407
