1r6/8/1P6/2K5/8/1k6/8/8 b - -,f6d5 e2h5 g7g6 e5g6 f7g6 b1g6 d5f6 g6h7 f6h7 h5g6,Mate
1r3rk1/1bq1ppbp/pn4p1/1p6/2pPP2B/2P2N2/P1Q1BPPP/2R2RK1 b - -,c7f4 e4e5 b6d5 h4g3 f4f5 c2f5 g6f5 e5e6 f5f4 e6f7,-65
b5k1/5ppp/1B6/1P2P3/2P2n2/6P1/5K1P/8 b - -,f4e6 f2e3 a8g2 e3d3 g2f1 d3c3 g8f8 c3b4 f8e8 b6e3,-96
2b1r1k1/pp1nqp1p/2p1p1pQ/4P3/6N1/2P4P/PPB2PP1/3R2K1 b - -,f7f6 c2g6 e8f8 e5f6 d7f6 g4f6 f8f6 g6h7 g8f7 h6g5,621
r3kb1r/pp1n1p2/1qppp2p/5bp1/3P4/4PNP1/PPPNBPP1/R1Q2RK1 b kq -,f5h7 a2a4 a7a5 f3e1 f8g7 e2d3 f7f5 c2c3 e8h8 e3e4,-38
2kr3r/1Rp1bp1p/1p4p1/8/Q2P1p1P/2PB1P2/1q3BP1/5RK1 b - -,b6b5 d3b5 b2a3 b5d7 d8d7 f1b1 e7b4 b7b4 c8d8 b4b8,1319
2rr2k1/4bppB/pq2p3/np1nN3/5B2/P7/1P2QPPP/3RR1K1 b - -,g8f8 e2h5 b6f2 g1f2 g7g6 h5h6 f8e8 h7g6 c8c2 g6c2,1471
r4rk1/8/8/2p1RP1p/1pp3P1/2P2b1P/PP1K4/R7 b - -,f8e8 e5e6 g8f7 a1f1 a8d8 d2c1 h5g4 h3g4 f3g4 c3b4,-226
1r6/8/1PK5/8/k7/8/8/8 b - -,h5g4 h3g4 f8e8 e5e6 e8e6 f5e6 f3c6 a2a4 a8d8 d2e2,Mate
r1bqk2r/pppp1ppp/2n2n2/2b5/3NPB2/2P5/PP3PPP/RN1QKB1R b KQkq -,f6e4 f1d3 d8f6 d1f3 c6d4 c3d4 c5b4 e1f1 d7d5 d3e4,-91
r1bk3r/pppp1ppp/2n2n2/1N6/2P1q3/8/PP1BBPPP/R2Q1RK1 b - -,d7d6 c4c5 d6d5 d2c3 c8e6 b5d4 e4f4 f1e1 f6e4 d4c6,120
3k4/8/8/3K4/7P/7p/7P/5n2 b - -,f1h2 d5e4 d8e7 e4f4 h2f1 f4f3 e7f6 f3f2 h3h2 f2g2,-27
2rr4/4bppk/pq2p3/np1nN2Q/5B2/P7/1P3PPP/3RR1K1 b - -,h7g8 h5f7 g8h7 d1d5 d8d5 f7e7 a5c4 e5f3 h7g8 b2b3,71
r2qkbnr/2pbpppp/p1n5/3pN3/p4P2/4P3/1PPPB1PP/RNBQ1RK1 b kq -,g8f6 e5d7 d8d7 c2c3 e7e6 d1a4 c6b8 c3c4 f8e7 b1c3,80
