8/8/8/3k4/1K6/8/8/6R1 b - -,d5e4 b4c3 e4e3 g1e1 e3f3 c3d3 f3f4 e1e8 f4f5 e8f8,374
6k1/2Q1bp1p/4p1p1/3pP1P1/3P1P1P/p3B3/b6K/1qN5 b - -,b1b2 h2g1 e7f8 c7a5 a2b1 a5d2 f8b4 d2f2 b1e4 g1f1,-497
rn3rk1/p4ppp/3bpn2/1p1BN3/3P2b1/1Q2P3/PP1B1PPP/2R3K1 b - -,f6d5 e5g4 h7h5 e3e4 d6f4 g4e3 f4e3 f2e3 d5b6 b3b5,409
1k1r3r/p7/5pp1/1pq1p2p/4Q3/3P2P1/2P2P1P/RR4K1 b - -,d8d6 e4a4 a7a6 c2c4 h5h4 c4b5 h4g3 b5a6 b8a8 a4e4,129
r4rk1/pp3pp1/2n2N1p/2b5/5B2/5NPq/PPP2P2/R2QR1K1 b - -,g7f6 d1d5 c5b6 a2a4 a8d8 d5b5 c6d4 f3d4 d8d4 a4a5,81
r3qrk1/3b2pp/pP1p1bp1/3Pp3/1Q6/4B3/1P3PP1/R3KB1R b KQ -,e5e4 b6b7 a8d8 f1a6 f6e5 a1c1 d8b8 c1c7 e8d8 b4b6,234
r1br2k1/ppq2pbp/6p1/2pP4/4P3/1P2B3/4NPPP/R1Q2RK1 b - -,d8e8 e3f4 c7b6 c1e3 g7a1 f1a1 c8d7 f2f3 c5c4 b3c4,-16
8/7R/6p1/4pkP1/3r3P/2K5/8/8 b - -,,0
3rr1k1/p5p1/7p/1p1nn2q/4N3/3P2P1/PPPQRR1P/5N1K b - -,e5g4 f2g2 e8f8 e4f2 d5f6 h2h4 g4e5 f1h2 d8e8 d2e1,71
6k1/4bppp/7P/1Q1pPq2/3P4/P5P1/1prNR1K1/8 b - -,c2d2 e2d2 f5e4 g2h2 b2b1r b5b1 e4b1 e5e6 f7e6 d2f2,-864
8/5p2/1p4p1/4k2p/P5PP/4PK2/8/8 b - -,f7f6 g4g5 f6g5 h4g5 e5f5 f3e2 f5g5 e2d3 g5f5 d3d4,-642
r2q1b1r/1b1Bkppp/p7/n1p1p1N1/3P4/8/PPP1QPPP/RNB1K2R b KQ -,e7d7 g5f7 d8e8 e2g4 d7c7 f7h8 e5d4 e1d1 f8d6 c1f4,405
1k1r3r/p7/6p1/1pq1pp1p/Q7/3P2P1/2P2P1P/RR4K1 b - -,b5b4 b1b4 b8a8 b4b5 c5c7 b5e5 h8h7 e5a5 d8d6 h2h4,325
6k1/5p2/1p4p1/7p/P2Qp2P/4PqP1/5P2/6K1 b - -,,0
r1b1k2r/p3bppp/p3pn2/2pp4/3P1B2/4PN2/PqP1NPPP/1R1Q1RK1 b kq -,b2b4 b1b4 c5b4 f3e5 c8d7 e5d7 f6d7 e3e4 d5e4 d4d5,501
2rr1nk1/1p3p1p/p2B2p1/2P5/8/5B2/b4PPP/2RR2K1 b - -,a2b3 d1e1 b7b5 c5b6 c8c1 e1c1 d8d6 b6b7 d6b6 c1c8,158
6k1/5p2/5Qp1/7P/q3p1p1/4P3/5P1K/8 b - -,a4a5 h5g6 a5h5 h2g2 f7g6 f6e6 g8g7 e6e7 g7g8 e7e4,8
r4bk1/5p1p/1r4p1/3Pp3/4P1P1/6P1/3R1P2/3R1BK1 b - -,a8a7 d2c2 a7a5 d1c1 g8g7 c2c7 b6b2 c7c8 b2d2 c1c3,24
8/8/4k3/8/4KP2/4P3/8/8 b - -,e6d6 f4f5 d6c5 f5f6 c5b6 e4e5 b6a7 f6f7 a7a6 e5f5,Mate
8/pR6/5pkp/6p1/6P1/2r5/P1P4P/6K1 b - -,a7a5 b7b3 c3c2 b3a3 c2c4 h2h3 a5a4 g1f2 f6f5 g4f5,-225
r2q1rk1/pbp1bppp/1nn1p3/1N2P3/2pP4/4BNP1/PP2QPBP/R4RK1 b - -,a8b8 b5c3 c6b4 f1d1 d8d7 h2h4 h7h6 f3e1 b4d5 e3d2,6
6k1/5p2/1pq3p1/7p/P3p2P/1Q2P1P1/5PK1/8 b - -,,0
6k1/3r1p2/P5p1/7p/P7/7P/6P1/2R4K b - -,g8f8 c1c8 f8g7 h1h2 d7a7 c8c6 a7e7 c6c5 e7a7 c5a5,152
8/5p2/1p3kp1/7p/P3p2P/4PPP1/6K1/8 b - -,f6e5 g3g4 e5d5 g2g3 d5c5 f3e4 c5b4 g3f4 b4a4 e4e5,-541
1r3rk1/3p2pp/2b1p3/2qnPp2/3N1P2/P1PB4/3Q2PP/R4R1K b - -,,0
r4rk1/ppnb2pp/2p1p3/2PpP3/1P1BpP2/P3P1qP/2Q1B1P1/2KR2R1 b - -,a7a5 c1b2 a5b4 a3b4 g7g5 g1f1 d7e8 c2c3 e8g6 c3e1,-53
r1bqr1k1/1p1n1pb1/2pp2pp/p7/2PNn2B/2N2P2/PP2B1PP/R3QR1K b - -,e4f6 a1d1 d7c5 e1d2 a5a4 h4f2 c5e6 d4e6 c8e6 d2d6,-110
6k1/p2R4/r4p2/4p3/8/5P2/5KPP/8 b - -,,0
r1b2rk1/ppB1bppp/5n2/8/8/2N5/PPP3PP/R3KB1R b KQ -,f6g4 c7f4 e7h4 g2g3 h4f6 f1e2 f8e8 c3b5 g7g5 b5c7,-107
r1bq2k1/pp2p1bp/2n3pB/1B1p4/3P4/2N2r1P/PP3PP1/R2Q1RK1 b - -,f3f6 h6g7 g8g7 f1e1 c6a5 d1e2 f6e6 e2f3 a7a6 b5d3,132
r1b3k1/ppp2rpp/3pP3/2bQ2q1/8/7K/PB4PP/RN3R2 b - -,f3f6 h6g7 g8g7 f1e1 c6a5 d1e2 f6e6 e2f3 a7a6 b5d3,Mate
2r3k1/5p2/6p1/2P5/q7/5PP1/1PR2QK1/8 b - -,c8c6 f2d2 c6c8 b2b4 a4c6 d2d3 c8b8 d3c3 b8d8 c2d2,403
2q2bk1/7p/p2pp3/p4pQ1/P2B1P2/6PP/8/5K2 b - -,g8f7 g5h5 f7e7 h5h7 e7e8 h7g6 e8d7 g6f7 f8e7 d4f6,Mate
8/8/8/1Q2k3/8/8/8/4K2R b - -,g8f7 g5h5 f7e7 h5h7 e7e8 h7g6 e8d7 g6f7 f8e7 d4f6,Mate
8/5p2/1p4p1/4k3/P5KP/4P3/8/8 b - -,,0
7k/8/8/3q4/6KP/8/8/1Q6 b - -,,0
7k/5Q1n/2R5/p7/1p2q3/1P6/P1P5/1K1N4 b - -,e4g4 f7e8 h8g7 c6c7 g7h6 e8c6 g4g6 c6h1 h6g5 c7h7,1281
r5k1/4pp1p/2P1b3/7P/5q2/1p6/1R6/6K1 b - -,e4g4 f7e8 h8g7 c6c7 g7h6 e8c6 g4g6 c6h1 h6g5 c7h7,Mate
3rr1k1/p5p1/7p/1p1n3q/4N1n1/3P2P1/PPPQR1RP/5N1K b - -,e8f8 e4f2 d5f6 h2h4 h5f5 f1h2 g4h2 h1h2 d8e8 e2e8,67
8/8/3k4/r7/P4KPP/8/8/R7 b - -,d6d7 f4e3 d7d6 e3e4 a5e5 e4d3 e5d5 d3c3 d5c5 c3b3,778
8/8/5k2/5P2/4K3/4P3/8/8 b - -,d6d7 f4e3 d7d6 e3e4 a5e5 e4d3 e5d5 d3c3 d5c5 c3b3,Mate
5rk1/3Q2pp/4p3/q1P1Pp2/2P2P2/3R4/4NKPP/1r6 b - -,a5c5 e2d4 b1b6 d3g3 b6b2 f2g1 g7g6 g3d3 b2b6 d3h3,-75
8/5p2/1p4p1/4k2p/P3P2P/4P1P1/6K1/8 b - -,e5e4 g2f2 e4d3 f2f3 d3c4 f3e4 c4b4 e4f4 b4b3 f4g5,-557
r3k2r/1bq1bp2/p2pp2p/1p2n1P1/3NP1nB/P1N3QP/1PP3B1/2KR3R b kq -,h6g5 h3g4 h8h4 d4f3 h4h1 d1h1 e7f6 h1h6 e8e7 c1b1,-333
r2q2kr/ppp1bppp/1n1P2b1/1B2P3/1n1N4/2N1B3/PP4PP/R2Q1RK1 b - -,c7c6 d6e7 d8e7 b5e2 e7e5 e3f2 h7h5 a2a3 b4d5 d4f3,428
8/1k1Q4/1p6/p1p1N2p/4b3/6PK/PP2qP1P/8 b - -,,0
