6k1/7P/6B1/2b3K1/8/4PP2/8/8 b - -,g8h8 e3e4 c5e7 g5f5 e7d8 f3f4 d8a5 f5e6 a5d2 f4f5,Mate
rnbqkb1r/pp3ppp/2pp1n2/4p3/3PP3/2P2P2/PP2N1PP/RNBQKB1R b KQkq -,b8d7 g2g4 h7h6 f1g2 d6d5 h2h3 f8d6 e1h1 d5e4 f3e4,-22
rnbqrbk1/ppp2ppp/3p1n2/6B1/3NP3/2N5/PPP1BPPP/R2QR1K1 b - -,c7c6 f2f4 b8d7 e2f3 d8b6 a2a3 d7c5 g5f6 g7f6 g1h1,41
rnbq1rk1/p1p1bppp/2p5/3pP2Q/3N4/2N5/PPP2PPP/R1B2RK1 b - -,f7f6 e5e6 d8e8 h5g4 e8g6 g4f3 f8e8 c1f4 e7c5 d4c6,34
2r1r3/6kp/2ppp1pb/p1q1P3/2PN4/1P1R3P/P4QP1/4R1K1 b - -,g7g8 e5d6 c5d6 d3d1 d6c5 d4e6 c5f2 g1f2 c8b8 d1d3,119
r1bqkb1r/ppp4p/2np1np1/4pp2/2P1P3/2NP2PP/PP3PB1/R1BQK1NR b KQkq -,f8g7 g1e2 e8h8 c1e3 c6e7 e1h1 c7c6 d1d2 d6d5 e4d5,11
rn1q1rk1/pbpp2bp/1p2ppp1/3P4/2P5/2Q2NP1/PP2PPBP/R1BR2K1 b - -,d8c8 e2e4 c7c6 c3d2 e6e5 g2h3 b8a6 d2e2 c8e8 a1b1,112
rnbqk1nr/pp2ppb1/2pp2p1/7p/2PPP3/3B1N2/PP3PPP/RNBQ1RK1 b kq -,c6c5 d4d5 c8g4 h2h3 g4f3 d1f3 b8d7 f3d1 g8f6 b1c3,100
8/3PK3/2q5/8/8/8/5k2/8 b - -,c6c5 d4d5 c8g4 h2h3 g4f3 d1f3 b8d7 f3d1 g8f6 b1c3,Mate
8/7P/8/PK1k4/8/8/7r/8 b - -,,0
r2r2k1/1bqn1pbp/2p1p1p1/p1Np4/P3PP2/1B2B3/1PP2QPP/2KR3R b - -,d7c5 e3c5 d5e4 c5b6 d8d1 h1d1 c7e7 b6c5 e7f6 c5d4,32
r2qk2r/ppp2ppp/1nn1B3/8/3P4/B1P2N2/P4PPP/R2Q1RK1 b kq -,f7e6 f1e1 d8f6 d1e2 e8a8 a1b1 h8e8 a3c5 f6f7 c5b6,113
6k1/6pp/4p3/pp2P3/8/8/Pq4PP/3R3K b - -,h7h6 g2g4 b2a2 h2h4 a2c4 d1g1 b5b4 g1g2 b4b3 h1h2,-810
r2qk2r/ppp3pp/1nn1p3/8/3P4/B1P2N2/P4PPP/R2QR1K1 b kq -,d8f6 a1b1 e8a8 d1e2 h8e8 a3c5 f6f4 c5b6 a7b6 b1b5,121
2rb2k1/pp4pp/8/3N4/4P3/P1B3P1/1P5P/5K2 b - -,c8c4 e4e5 c4c5 d5b4 g7g5 f1e2 g8f7 e2d3 d8b6 b4c2,-281
