r4rk1/1b2qpp1/p1n1p3/1pnpP1N1/5P2/2N4Q/PPP3PP/R4RK1 b - -,e7g5 f4g5 c6e5 h3e3 c5d7 c3e2 a8c8 e2d4 a6a5 a2a3,Mate
r1bqk2r/ppp1ppb1/2n3pp/8/3PpB1P/4P3/PPPQ1PP1/2KR1BNR b kq -,d8d5 c2c4 d5d8 g1e2 c8g4 d4d5 c6e5 f4e5 g7e5 d2c2,48
8/3k1ppp/8/2r5/8/7P/5PPK/4R3 b - -,,0
r1bq1rk1/p1p3bp/1p1p2n1/2nPp3/2P1N3/4BB2/PP1Q1PP1/R3K1NR b KQ -,g6h4 e4c5 h4f3 g1f3 b6c5 f3g5 c8f5 g2g4 f5g4 g5h7,75
2k5/ppp3pp/8/8/P6P/4BN2/1P4PK/q7 b - -,a1a4 e3d2 a4a2 b2b4 a2d5 h2g3 b7b6 g3f2 d5c4 h4h5,-650
4r3/r6k/2p2ppb/2Pp1q1p/p2P1PbP/PpN1P1R1/1P3Q2/2K1B1R1 b - -,a7e7 e3e4 e7e4 c3e4 e8e4 g3b3 a4b3 g1g4 h5g4 c1d2,-1042
r1bqk1nr/pp1n1p1p/4p1p1/3pP1B1/6Q1/1PPB4/P4PPP/RN2K2R b KQkq -,g8e7 d3b5 d8a5 b5d7 c8d7 g5f6 h8g8 e1h1 h7h6 f1d1,133
2r2rk1/pp2pp1p/3p2pQ/q2P3n/4N2P/3R1P2/PnP1BP2/2K4R b - -,a5a2 d3c3 c8c3 e4c3 a2a1 c3b1 b2a4 h6e3 a1b2 c1d2,-546
8/p7/1pp3k1/3p1pp1/3P4/1PP2PK1/P7/8 b - -,c6c5 d4c5 b6c5 g3f2 g6f6 f2e3 f6e5 e3e2 d5d4 c3c4,-518
6k1/1p2R1p1/r2rR2p/1p3p2/2n2N2/P4P2/1P4PP/6K1 b - -,d6d1 g1f2 d1d2 e6e2 d2b2 e2b2 c4b2 e7b7 a6a3 b7b8,4
rnb3k1/ppp1qpbp/3p4/6B1/3P2pP/2PN4/PP2Q1P1/R3K2R b KQ -,g7f6 e2e7 f6e7 g5e7 c8f5 d3f4 b8d7 e1h1 a8e8 a1e1,498
2k5/ppp3pp/8/8/q6P/5N2/1P1B2PK/8 b - -,a7a5 d2e1 a4a2 e1c3 a5a4 c3g7 a2d5 g7d4 d5f5 h2h1,-657
r1bq1rk1/p1p3bp/1p1p4/2NPp3/2P4n/4BB2/PP1Q1PP1/R3K1NR b KQ -,b6c5 f3e4 c8f5 f2f3 a8b8 e1a1 f5g6 b2b3 h4f5 g1e2,82
r4rk1/pp1nbppp/5n2/2pp4/3P4/2N2N2/PPP2PPP/R1B2RK1 b - -,f8e8 c3b5 e8c8 f1e1 e7f8 d4c5 f6e4 c2c3 e4c5 c1e3,22
r2q2k1/1ppn1rp1/2n1p2p/p1p1p3/4P1PP/2NP1N1R/PPPQ1P2/2KR4 b - -,d8f8 d2e3 c6d4 f3d2 f7f2 d1e1 f8f4 c3d1 f4e3 d1e3,-83
r4r2/pp4bk/2np3p/3Bppp1/2NP4/4PPBP/P4P2/R1N3K1 b - -,a8c8 c1d3 c6e7 d5e6 c8c6 d3b4 c6c7 c4d6 f5f4 d6b5,80
2R2bk1/2B1pN1r/r3Pp2/3P1p2/p1P4p/P6P/5PP1/1R4K1 b - -,g8g7 b1b8 g7g6 c8f8 f5f4 c7f4 g6f5 f4e3 h7h5 c4c5,1271
6k1/1p2R1p1/r3N2p/1p3p2/2n5/P4P2/1P4PP/6K1 b - -,g7g5 b2b3 c4a3 h2h4 a3c2 g1h2 g5h4 h2h3 a6d6 h3h4,27
r1bq1rk1/p1p3bp/1p1p4/2NPp3/2P5/4BN2/PP1Q1PP1/R3K2R b KQ -,d6c5 e1a1 c8f5 f3h4 f5d7 g2g4 e5e4 d1g1 d8e7 h1h3,118
8/3k2pp/8/2r2p2/8/4R2P/5PPK/8 b - -,,0
rnb3k1/ppp2pbp/3p4/6B1/3P2pP/2PN4/PP2K1P1/R6R b - -,c8e6 h4h5 h7h6 g5h4 b8d7 d3f4 e6f5 f4d5 f5e4 d5c7,103
1k1r1b1r/2qb4/p2ppp2/1p5p/4PNn1/1Q4P1/PPP1N2P/2KR1B1R b - -,f8h6 c1b1 g4f2 f1h3 f2h1 d1h1 c7c4 b3a3 b5b4 a3e3,-189
2k5/ppp3pp/8/8/7P/2B2N2/1Pq3PK/8 b - -,c2f5 c3g7 a7a5 g7e5 a5a4 e5c3 b7b5 h2g1 f5f4 c3d4,-658
r1b1k2r/1p3ppp/p1npp3/8/PP2P1Bq/2P5/3N1PPP/R1BQR1K1 b kq -,f7f5 e4f5 e8h8 g2g3 h4e7 f5f6 f8f6 g4h3 f6f2 d2e4,976
2r2rk1/pp2pp1p/3p2pQ/q2P3n/4N2P/3B1P2/P1P2P2/2K4R b - -,a5a2 c1d2 a2d5 f3f4 d5d4 f4f5 d4g7 h6g5 g7e5 e4g3,-478
r1bq1rk1/1pp1n1p1/1b1p3p/5P2/p2N4/2PB3P/PP3PP1/R1BQ1RK1 b - -,b6d4 c3d4 c8f5 d3b5 f5d7 b5d3 d8e8 f1e1 e8f7 g1h2,-11
r1bq1rk1/p1p3bp/3p4/2pPp1N1/2P5/4B3/PP1Q1PP1/R3K2R b KQ -,e5e4 g5h7 f8f5 a1c1 d8e7 h7g5 a8b8 c1c2 a7a5 e1f1,72
6k1/1p2R3/r6p/1p3pp1/2nN4/P4P2/1P4PP/6K1 b - -,f5f4 b2b3 c4a3 e7d7 a6f6 h2h4 g5h4 d7b7 h4h3 g2h3,18
r2q2k1/1ppn1rp1/4p2p/p1p1p3/3nP1PP/2NPQN1R/PPP2P2/2KR4 b - -,f7f3 h3f3 d4f3 e3f3 d8h4 f3g3 h4g3 f2g3 g8f7 d1f1,-127
r4r2/pp4bk/2np3p/3Bp1p1/2NP1P2/5PBP/P4P2/R1N3K1 b - -,e5f4 g3h2 c6d4 a1b1 a8c8 g1g2 f8f5 c4d6 c8c1 d6f5,-164
2r5/5pkp/4p1p1/3q4/R2P4/7P/1P2QPP1/6K1 b - -,d5b3 a4a5 c8b8 e2e5 g7g8 d4d5 b3b2 d5e6 b2e5 a5e5,7
r1bqk2r/pp3p1p/2n1p1pB/1B1pn3/3Q4/1PP5/P4PPP/RN2K2R b KQkq -,d8e7 d4e5 f7f6 e5e2 g6g5 h2h4 g5h4 h1h4 e6e5 b1d2,338
1r4k1/p5pp/2B2p2/8/3P2b1/6P1/P4P1P/4RK2 b - -,b8d8 e1e7 a7a5 e7e8 d8e8 c6e8 g4e6 a2a3 g8f8 e8a4,106
8/p7/1pp2k2/3p1pp1/3P4/1PP2P2/P4K2/8 b - -,c6c5 f2e3 c5d4 e3d4 g5g4 d4e3 f6g5 e3e2 g5h4 f3g4,-502
2r5/5pkp/4p1p1/8/3P4/Rq5P/1P2QPP1/6K1 b - -,b3b6 a3c3 c8d8 c3c4 b6b3 c4c7 g7g8 g2g3 b3b6 c7c4,12
6k1/5ppp/1P2p3/8/2P3P1/5R2/5PK1/2r5 b - -,c1b1 c4c5 b1b5 f3a3 g8f8 a3a8 f8e7 a8a7 e7f6 b6b7,484
rnbqr1k1/pppnppbp/6p1/3NP1B1/2B5/5N2/PPP2PPP/R2QK2R b KQ -,b7b5 d5e7 e8e7 c4f7 g8h8 e5e6 d8f8 g5e7 f8e7 e1h1,100
2r2rk1/pp2pp1p/3p2pQ/3q2Nn/7P/3B1P2/P1P2P2/2K4R b - -,d5g5 h4g5 f7f5 g5f6 h5f6 d3g6 f8d8 g6h7 g8f7 h7g6,Mate
6k1/8/r6p/1R3Np1/8/5P2/1n4PP/6K1 b - -,b2d3 h2h4 g8h7 h4h5 a6a1 g1h2 a1a2 b5b7 h7h8 f5h6,21
2k5/ppp3pp/8/8/4q2P/2B2N2/1P4P1/6K1 b - -,e4b1 g1f2 b1c2 f2g3 c2g6 g3h2 g6f5 b2b4 f5f4 h2h3,-659
r2q1rk1/1pp3p1/1b1p3p/5B2/p7/2P4P/PP3PP1/R1BQ1RK1 b - -,f8f5 d1d3 d8d7 c1e3 b6e3 d3e3 f5e5 e3d2 a8e8 a1e1,-31
6k1/8/7p/1R3Np1/8/5P2/1n3KPP/r7 b - -,b2d3 f2g3 a1a6 h2h4 g8h7 b5b7 h7g6 f5e7 g6f7 b7c7,48
r4Nk1/p1pq2bp/3p2b1/2pPp3/2P3P1/4B3/PP1Q1P2/R3K2R b KQ -,g7f8 d2e2 f8g7 a1c1 a8f8 f2f3 a7a5 c1d1 a5a4 d1d2,108
2R2bk1/2B1pN1r/r2PPp2/5p2/p1P4p/P6P/5PP1/4R1K1 b - -,g7f8 d2e2 f8g7 a1c1 a8f8 f2f3 a7a5 c1d1 a5a4 d1d2,Mate
3R4/5ppp/2k5/2r5/5P2/7P/6PK/8 b - -,,0
r1bq1rk1/4bpp1/1pn1p2p/p1ppP2Q/3P1B2/P1PB1N2/1P3PPP/R3K2R b KQ -,c8a6 d3a6 a8a6 f4h6 g7h6 h5h6 f8e8 a1d1 a6a7 e1h1,184
r3r1k1/pp1nbppp/5n2/2ppN3/3P4/2N5/PPP2PPP/R1B2RK1 b - -,c5d4 e5d7 d4c3 d7f6 e7f6 b2c3 f6c3 a1b1 b7b6 f1d1,-222
4r3/r6k/2p2pp1/2Pp1q1p/p2P1PbP/PpN3R1/1P3Q2/2K1B1R1 b - -,e8e2 c3e4 f5e4 g3c3 e2f2 e1f2 g4f5 c1d2 e4f4 d2e2,-1383
rn1qkbnr/ppp1p1pp/3p4/5bN1/2P1p3/2N5/PP1P1PPP/R1BQKB1R b KQkq -,d8c8 g5e4 e7e5 f1e2 b8c6 d2d3 f8e7 e2h5 g7g6 h5f3,66
1r4k1/p5pp/2B2p2/8/3P4/6Pb/P3KP1P/4R3 b - -,g8f7 e2f3 b8b4 c6d5 f7f8 f3e3 f8e7 e1c1 e7d6 c1c5,111
2k5/p1p3pp/8/1p5P/4q3/2B2N2/1P4P1/6K1 b - -,a7a5 g1f2 b5b4 c3g7 c8b7 g7e5 a5a4 f2g3 e4f5 e5d4,-686
r4rk1/2pn2pp/1p3q2/3p4/p1bPp3/P1Q1P1P1/1P3PBP/2RRB1K1 b - -,b6b5 c3c2 f8f7 d1d2 a8e8 c2d1 f6f5 d2c2 h7h5 e1b4,-228
3r4/5pkp/3qp1p1/8/1P1P4/3R3P/3Q1PP1/6K1 b - -,d6b6 d4d5 d8d5 d2c3 f7f6 d3d2 h7h5 h3h4 d5d2 c3d2,26
r6k/ppp3b1/3p3p/3Ppr2/2P1N3/8/PP3PP1/R4RK1 b - -,b7b6 f2f3 h8h7 b2b4 g7f8 a1b1 a7a5 c4c5 d6c5 b4c5,60
2r2rk1/pp2pp1p/3p1npQ/3q2NP/8/3B1P2/P1P2P2/2K4R b - -,b7b6 f2f3 h8h7 b2b4 g7f8 a1b1 a7a5 c4c5 d6c5 b4c5,Mate
rn1qkbnr/ppp3pp/3pp3/5b2/2P1N3/2N5/PP1P1PPP/R1BQKB1R b KQkq -,f8e7 e4g3 f5g6 d2d4 g8f6 d4d5 e6d5 c4d5 e8h8 f1d3,43
r2qkb1r/pppn1ppp/3p1n2/4pbB1/3P4/2N3P1/PPP1PPBP/R2QK1NR b KQkq -,c7c6 g1f3 f8e7 e1h1 e5d4 f3d4 f5g6 e2e4 e8h8 f1e1,-14
2R2bk1/4pN1r/3BPp2/5p2/p1P4p/P6P/5PP1/4R1K1 b - -,c7c6 g1f3 f8e7 e1h1 e5d4 f3d4 f5g6 e2e4 e8h8 f1e1,Mate
6k1/5ppp/1P2p3/2P5/6P1/5R2/5PK1/1r6 b - -,g8f8 f3a3 f8e7 a3a7 e7e8 b6b7 e8d8 c5c6 d8c7 a7a8,516
r2q2k1/1pp3p1/1b1p3B/5r2/p7/2P4P/PP3PP1/R2Q1RK1 b - -,g7h6 g1h1 d8g5 d1d3 a8f8 f2f3 g8h8 a1e1 f5e5 e1e5,-357
r2q1r2/1pp2Pkp/p1n3p1/3p1bN1/2PP1B2/2Q5/P4PPP/R4RK1 b - -,h7h6 g5f3 g7h7 f1e1 f8f7 f4g3 f5e4 f3d2 e4f5 d2f1,151
2k5/p1p5/6p1/1p6/4q3/2B2N2/1P4PK/8 b - -,b5b4 c3d4 a7a5 b2b3 c8b7 h2g3 g6g5 d4e5 e4f5 g3f2,-731
6k1/8/7p/1R3Np1/8/3n1PK1/6PP/r7 b - -,a1a6 h2h4 g8h7 b5b7 h7g6 f5e7 g6f7 e7d5 f7g6 b7b1,32
1r6/p4kpp/4N3/1pr2b2/5B2/5P2/PP3KB1/3R4 b - -,b8c8 e6c5 c8c5 g2f1 f5e6 a2a3 a7a5 f4e3 c5h5 f1g2,431
rn1qkb1r/ppp3pp/3ppn2/5b2/2P5/2N3N1/PP1P1PPP/R1BQKB1R b KQkq -,g7g6 d2d4 f8g7 f1e2 e8h8 e1h1 b8c6 c1e3 d8d7 h2h3,79
r2q2k1/1pp5/1b1p3p/5r2/p5Q1/2P4P/PP3PP1/R4RK1 b - -,d8g5 g4e4 a8f8 g1h1 b6f2 e4a4 f2g3 a4c4 d6d5 c4e2,-478
r3r1k1/pp1nbppp/5n2/1Npp4/3P4/5N2/PPP2PPP/R1B2RK1 b - -,e7d8 b5d6 e8e2 d6b7 c5c4 c2c3 f6e4 b7d8 a8d8 f3h4,50
Bn3rk1/p1p1bppp/2N5/8/3q4/5Q2/PPb2PPP/R1B1K2R b KQ -,d4h4 c6e7 h4e7 f3e3 e7b4 e3c3 b4c3 b2c3 b8d7 a8f3,477
4B1k1/p5pp/5p2/8/3P4/6Pb/P3KP1P/4R3 b - -,h7h5 e8h5 g8h7 e2d2 h3g2 h5e2 h7g6 e2d3 f6f5 e1e7,729
r1b1kb1r/pp2pppp/2np1n2/1N6/N1P1P3/q7/P2B1PPP/R2QKB1R b KQkq -,a7a6 b5a3 f6e4 d2e3 c8f5 f1d3 d6d5 e1h1 a8d8 d3e4,657
2k5/p1p5/6p1/8/1p2q3/5N2/1P1B2PK/8 b - -,a7a5 d2h6 a5a4 h6d2 c8b7 d2e1 c7c5 e1g3 b7c6 b2b3,-804
r4b1k/ppp5/3p3p/3Ppr2/2P1N3/8/PP3PP1/2R2RK1 b - -,b7b6 c1c3 a7a5 c3h3 h8h7 f2f3 h7g6 h3g3 g6f7 g1f2,57
rnbqkb1r/pp2pp1p/2p2np1/8/2BP4/2N5/PPP2PPP/R1BQK1NR b KQkq -,b7b5 c4e2 f8g7 g1f3 e8h8 e1h1 d8c7 f1e1 b8d7 e2f1,11
1r6/p4kpp/4N3/1p3b2/5B2/5PK1/PPr3B1/3R4 b - -,b8g8 e6d4 g8d8 d4c2 d8d1 c2e3 d1b1 e3f5 b1b2 g2f1,315
r4r2/pp4bk/2np3p/3B2p1/2NP1p2/5P1P/P4P1B/R1N3K1 b - -,c6d4 a1b1 a8c8 g1g2 f8f5 c4d6 c8c1 d6f5 c1b1 f5d4,-178
r2qk2r/ppp3pp/2n2P2/1Bbp4/4n1b1/2P2N2/PP2QPPP/RNB1K2R b KQkq -,c5f2 e1d1 e8h8 h1f1 f2b6 h2h3 g4h5 g2g4 e4g3 f6g7,-280
rn1qkbnr/1p3ppp/p3b3/2pp4/8/1B1P1N2/PPP1QPPP/RNB1K2R b KQkq -,f8e7 c2c3 g8f6 d3d4 e8h8 e1h1 f8e8 f1e1 b8d7 h2h3,-45
3r1b1k/ppp5/3p3p/3Ppr2/2P1N3/2R5/PP3PP1/5RK1 b - -,f8e7 b2b4 h8g7 c3a3 d8a8 g2g3 a7a6 g1g2 h6h5 c4c5,79
r5k1/1pp5/1b1p3p/5rQ1/p7/2P4P/PP3PP1/R4RK1 b - -,h6g5 a1e1 a8f8 e1e2 f5e5 e2d2 c7c6 g2g3 e5e6 f1d1,-432
r1bq1rk1/4bp2/1pn1p2Q/p2pP3/3p4/P1PB1N2/1P3PPP/R3K2R b KQ -,f7f5 e5f6 f8f7 f3g5 d8e8 d3h7 g8h8 g5f7 e8f7 h7g6,Mate
4R3/5ppp/2k5/3r4/5P2/7P/6PK/8 b - -,,0
6k1/1R6/r6p/5Np1/8/5PK1/6PP/3n4 b - -,a6f6 b7b5 g8h7 g3g4 h7g6 f5e7 g6f7 e7d5 f6d6 g4h5,135
8/p7/5k2/2pp1pp1/1P6/2P2P2/P4K2/8 b - -,c5b4 c3b4 f6e5 f2e2 d5d4 e2f2 e5d5 f2e1 d4d3 e1f2,-812
r1bq1rk1/1pp3p1/1b1p3p/5N2/p7/2PB3P/PP3PP1/R1BQ1RK1 b - -,c8f5 d3f5 f8f5 d1d3 d8f6 c1e3 b6e3 d3e3 f5e5 e3d2,-35
2k5/p1p5/6p1/8/1B6/5N2/1Pq3PK/8 b - -,c2b2 b4d2 b2a1 h2g3 a7a5 g3f2 a5a4 d2f4 a1b2 f2e3,-663
1r6/6kp/4ppp1/4P3/1P3P2/1R5P/6P1/6K1 b - -,b8b7 b4b5 f6e5 f4e5 g7f8 g1f2 f8e8 f2e3 e8d8 b5b6,346
3r1b1k/ppp5/3p3p/3Pp3/2P1Nr2/2R2P2/PP4P1/5RK1 b - -,h8g7 b2b4 f8e7 f1b1 g7g6 b4b5 d8a8 b1b4 f4f8 b4a4,103
1r6/6kp/4pp2/4P1p1/1P3P2/1R4PP/8/6K1 b - -,g7f8 f4g5 f6g5 b4b5 f8e8 g1f2 e8d8 f2e3 d8c7 b3c3,278
1r6/6kp/4pp2/4P3/1P3P2/1R5P/8/6K1 b - -,f6e5 f4e5 g7g6 b4b5 b8b6 g1f2 g6f5 f2e3 f5e5 b3b1,8
r2q1rk1/ppp2pp1/1bnp1n1p/3P4/2B1PBb1/2N2N2/PP3PPP/R2QR1K1 b - -,c6d4 c3a4 g4h5 a4b6 d4f3 g2f3 a7b6 d1d3 f6d7 d3c3,-25
5rk1/p1p3bp/3p2b1/2pP4/2P1p1Pq/4B3/PP1Q1P2/2RK2R1 b - -,h4f6 g1g3 f6h4 d1c2 h4f6 b2b3 f6e5 c1g1 a7a5 g1b1,67
6k1/8/r6p/1R3Np1/6K1/5P2/6PP/3n4 b - -,d1c3 b5c5 c3e2 c5c2 e2f4 f5h6 g8g7 h6f5 g7g6 f5e3,280
r1bqk2r/ppp1ppbp/2n3p1/3pN2n/3P1B1P/4P3/PPP1BPP1/RN1QK2R b KQkq -,c8f5 e5c6 b7c6 e2h5 g6h5 d1h5 d8d7 b1c3 f5c2 h5e2,103
rn3rk1/1bp1q1pp/1p2p3/p2P4/3Pp3/2B1P1P1/PPQ2PBP/R4RK1 b - -,b8d7 c2e4 b7d5 e4d3 d5g2 g1g2 c7c6 a1c1 e7d6 a2a4,202
5rk1/p1p4p/3p2b1/2pPb3/2P1p1Pq/4B3/PPKQ1P2/2R3R1 b - -,e5d4 c1f1 f8b8 b2b3 d4g7 c2d1 b8f8 d2a5 h4h2 a5c7,80
r1b3r1/p2k1p1p/2p1p1p1/3p4/5B2/1PP5/P4PPP/RN2K2R b KQ -,c8a6 f4e3 g6g5 b1a3 e6e5 e1a1 d7e6 a3c2 f7f6 h1e1,365
rnbqk2r/pp2ppbp/2p2np1/8/2BP4/2N5/PPP1NPPP/R1BQK2R b KQkq -,b7b5 c4d3 b8d7 c3e4 e8h8 e1h1 a7a5 f1e1 d8b6 c2c3,-35
8/p7/5k2/3p1pp1/1P6/5P2/P4K2/8 b - -,f6e5 b4b5 e5d4 f3f4 g5f4 f2f3 d4c4 a2a4 d5d4 f3f4,-889
8/3k1ppp/8/3r4/5P2/7P/6PK/4R3 b - -,,0
2k5/p1p5/6p1/8/1pq5/4BN2/1P4PK/8 b - -,a7a5 e3d4 c8b7 g2g4 c7c5 d4g7 c4g4 f3g1 a5a4 g1h3,-770
1r6/7p/4p3/1P2k3/8/1R2K2P/8/8 b - -,b8b7 b5b6 e5d5 e3f4 d5c6 f4e5 b7b6 b3b6 c6b6 e5e6,2
r2qr1k1/ppp3Pp/2n5/1B1p2B1/4n1b1/2P2N2/PP2QbPP/RN1K3R b - -,d8d6 h2h3 g4f3 e2f3 c6e5 f3f5 c7c6 b5e2 e5g6 h3h4,-374
r2q2k1/1pp2rp1/4pn1p/p1p1p1P1/3nP2P/2NPQN1R/PPP2P2/2KR4 b - -,f6g4 f3e5 g4e5 f2f4 e5g4 e3d2 h6h5 d1f1 a5a4 g5g6,-358
5rk1/2p4p/3p2b1/p1pPb3/2P1p1Pq/1P2B3/P1KQ1P2/2R3R1 b - -,e5g7 a2a3 h4h2 c1b1 f8f3 a3a4 h7h6 g1e1 h2e5 c2c1,40
1RR2bk1/r1B1pN1r/4Pp2/3P1p2/p1P4p/P6P/5PP1/6K1 b - -,g8g7 c8f8 g7g6 c7b6 a7a6 c4c5 a6b6 c5b6 h7f7 e6f7,Mate
8/1r5p/1P2pK2/3k4/8/1R5P/8/8 b - -,,0
r2q1rk1/ppp2pp1/1b1p1n1p/3P4/3nPBb1/2N2N2/PP2BPPP/R2QR1K1 b - -,d4e2 d1e2 f6d7 f4g3 d8f6 a2a4 a7a5 e2b5 a8e8 g1h1,-46
8/3k2pp/8/3r1p2/5P2/4R2P/6PK/8 b - -,,0
8/p7/5k2/3p1p2/PP4p1/5P2/5K2/8 b - -,f6e5 b4b5 e5d4 a4a5 d4c5 b5b6 a7b6 a5a6 c5c6 f3f4,-758
1RR2bk1/r1B1pP2/5p2/3P1p2/p1P4p/P6P/5PP1/6K1 b - -,f6e6 a4a5 e6d6 f3f4 d6c6 f2e3 c6b5 e3d4 b5b4 d4d5,Mate
