rnbq1rk1/pppp1pbp/4pnp1/8/2PPP3/2NB4/PP2NPPP/R1BQK2R b KQ -,d7d6 e1h1 c7c5 d4d5 e6d5 c4d5 f6h5 e2f4 h5f6 h2h3,82
r1bqkbnr/p2ppp1p/1pn3p1/2p5/3PP3/4BN2/PPP2PPP/RN1QKB1R b KQkq -,d8c7 d4d5 c6a5 d1d2 d7d6 f1e2 a7a6 c2c4 c8g4 e1h1,106
rnbqk2r/1pp1ppbp/p4np1/3p4/3P1B2/4PN1P/PPP1BPP1/RN1QK2R b KQkq -,c7c5 c2c3 b8c6 b1d2 f6d7 e1h1 e8h8 d1b3 c5c4 b3c2,47
rnbqk2r/1p3ppp/p4n2/4p1B1/1b1pP3/P1NB1N2/1PP2PPP/R2QK2R b KQkq -,b4a5 b2b4 d4c3 b4a5 h7h6 g5e3 d8a5 a1b1 b8d7 e1h1,-80
4Q3/8/8/4k3/8/3BK3/8/8 b - -,b4d6 c3d5 d6e7 d5e7 d8e7 c2c3 d4c3 a1c1 b8c6 c1c3,Mate
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/2P5/2NPP1P1/PP3PBP/R1BQK1NR b KQkq -,e8h8 g1e2 f8e8 e1h1 c5a7 b2b3 d7d6 h2h3 c6e7 d3d4,72
8/3k4/1Q6/5B2/5K2/8/8/8 b - -,e8h8 g1e2 f8e8 e1h1 c5a7 b2b3 d7d6 h2h3 c6e7 d3d4,Mate
r2qkbnr/pppn1ppp/4p3/8/8/2NP1N2/PPP2PPP/R1BQK2R b KQkq -,g8f6 e1h1 f8e7 b2b3 e8h8 c1b2 a7a5 a2a4 c7c6 c3e4,32
r1bqkbnr/pppp1ppp/2n1p3/8/8/2N3P1/PPPPPPBP/R1BQK1NR b KQkq -,g8f6 d2d4 d7d5 g1f3 b7b6 e1h1 c8b7 f1e1 f8b4 c1g5,40
8/4k3/8/4NQ2/4K3/8/8/8 b - -,g8f6 g1f3 d7d5 d2d4 f8e7 e1h1 e8h8 c1f4 b7b6 f1e1,Mate
1kQ5/8/1N6/8/8/4K3/8/8 b - -,g8f6 g1f3 d7d5 d2d4 f8e7 e1h1 e8h8 c1f4 b7b6 f1e1,Mate
8/6k1/4Q3/8/4N3/4K3/8/8 b - -,g8f6 g1f3 d7d5 d2d4 f8e7 e1h1 e8h8 c1f4 b7b6 f1e1,Mate
8/5N1k/7Q/8/8/4K3/8/8 b - -,g8f6 g1f3 d7d5 d2d4 f8e7 e1h1 e8h8 c1f4 b7b6 f1e1,Mate
rn1qkb1r/pbpppppp/1p3n2/8/2PP4/2NB1N2/PP3PPP/R1BQK2R b KQkq -,e7e6 e1h1 f8b4 f1e1 e8h8 d3c2 d7d6 h2h3 h7h6 d1d3,-70
rnbq1rk1/ppp3pp/3bpn2/3pNp2/3P1P2/4P3/PPP1B1PP/RNBQ1RK1 b - -,c7c5 c2c4 b8c6 b1c3 d8e7 c4d5 e6d5 c3b5 f6e4 b5d6,-21
rnbqk2r/ppp1bpp1/4pn1p/3P4/3P3B/2N5/PP2PPPP/R2QKBNR b KQkq -,c7c5 d5c6 b7c6 g1f3 d8b6 d1b3 b8d7 e2e3 e8h8 f1e2,139
r2qkbnr/p5pp/2pp4/4pb2/3P4/5N2/PP3PPP/RNBQ1RK1 b kq -,f5b1 a1b1 e5e4 f3g5 g8f6 d1c2 d8d7 g5e4 f8e7 e4f6,302
rnbqkbnr/pppppp2/6pp/8/8/5NP1/PPPPPPBP/RNBQK2R b KQkq -,c7c5 c2c4 b8c6 d2d4 c5d4 f3d4 f8g7 c1e3 g8f6 h2h3,97
rn1q2kr/6pp/p3p3/1P1b4/2p1P3/6P1/1P4BP/R2Q1RK1 b - -,h7h5 e4d5 a8a7 d1d4 a7c7 d5d6 c7c8 b5a6 b8d7 g2b7,904
rn1qkb1r/pp2pppp/2p2n2/3p4/2PP1Bb1/4P3/PP2BPPP/RN1QK1NR b KQkq -,d8d7 e2g4 f6g4 b1c3 g4f6 c4c5 b7b6 b2b4 e7e6 a1b1,99
r1bqk1nr/ppp2ppp/2Bb4/3pp3/8/2N1PN2/PPPP1PPP/R1BQK2R b KQkq -,d8d7 c6d7 c8d7 c3d5 g8f6 d5c3 d7g4 e1h1 c7c6 d2d3,1233
rnbqrbk1/pppp1ppp/4pn2/8/1PPP4/P1N1P3/4NPPP/R1BQKB1R b KQ -,d7d5 c4c5 b7b6 e2g3 b6c5 d4c5 a7a5 a1b1 c7c6 f1e2,-42
6k1/pb1p2p1/1p1pp2p/6r1/2PPp2q/P3P1N1/1P2BR2/R3Q1K1 b - -,d6d5 f2g2 d5c4 e2c4 a7a5 a1c1 a5a4 e1f2 g8h7 c4e2,838
r2qkbnr/pbp2ppp/1pn1p3/3p4/3P1B2/3BPN2/PPPN1PPP/R2QK2R b KQkq -,f8e7 c2c3 g8f6 b2b4 e7d6 e1h1 e8h8 f3e5 c6e7 d1f3,52
rnbqkbnr/ppp1pppp/8/3p4/6P1/3P4/PPP1PP1P/RNBQKBNR b KQkq -,c8g4 c2c4 d5c4 d1a4 b8d7 a4c4 g8f6 b1c3 e7e6 f1g2,-307
