2rqr1k1/pp3ppp/1b4b1/8/3B2P1/1P5P/P2QPPB1/2RR2K1 b - -,b6d4 c1c8 d4f2 g1f2 d8c8 g2f3 h7h5 f2f1 h5g4 h3g4
8/2k5/8/8/8/6P1/5K2/8 b - -,b6d4 c1c8 d4f2 g1f2 d8c8 g2f3 h7h5 f2f1 h5g4 h3g4
rn2kb1r/pp2pppp/1q1p1n2/8/2PN2b1/1P1QP3/P4PPP/RNB1KB1R b KQkq -,b8c6 b1c3 a8d8 d4c6 b7c6 f1e2 g4e2 c3e2 g7g6 c1b2
r2q1r1k/5pbp/1pnpb1p1/2P1p3/2PnP2P/2NPBPP1/1R1QN1BK/1R6 b - -,d6c5 c3d5 d4e2 d2e2 e6d5 e4d5 c6b4 b2b4 c5b4 b1b4
rn1qkb1r/pbpppp1p/1p3np1/3P4/P3P3/2N5/1PP2PPP/R1BQKBNR b KQkq -,c7c6 c1f4 d7d6 g1f3 c6d5 e4d5 b8d7 d1d2 a8c8 a1d1
3Q4/8/4b3/8/2k5/8/8/2K5 b - -,c7c6 c1f4 d7d6 g1f3 c6d5 e4d5 b8d7 d1d2 a8c8 a1d1
r1q1k2r/4bppp/pRb1p3/3pP3/3B1P2/2N5/P1PQ2PP/1R4K1 b kq -,e8h8 h2h3 h7h6 g1h2 f8e8 b6b3 c8c7 d4b6 c7d7 c3e2
8/1K6/4Q3/1pq5/8/p3k3/8/8 b - -,e3d3 e6b3 d3d2 b3a2 d2c3 a2a1 c3b4 a1e1 c5c3 e1e4
r1br2k1/pp2bppp/2n1pn2/2p5/4P3/2P2N1P/PP1N1PP1/R1BBR1K1 b - -,b7b6 d1a4 c6a5 d2b3 a5b3 a4b3 c8b7 b3c2 b6b5 a2a4
r1b2rk1/1pp1qppp/p1n1p3/3p4/3Pn3/2NBPN2/PPPQ1PPP/2KR3R b - -,e4d2 d1d2 c8d7 h2h4 f7f5 c3e2 f8f6 e2f4 d7e8 h4h5
r1bqr1k1/ppb2pp1/2p2nnp/4p3/4P3/1BP1BNNP/PPQ2PP1/R3R1K1 b - -,c7b6 c3c4 b6e3 e1e3 c6c5 g3e2 c8d7 a1d1 d8a5 e2c3
3r2k1/pb3N1p/1p2p3/1Pr5/2Pn1n2/P2P4/5R1P/1R2NBK1 b - -,d8f8 f2f4 f8f7 f4d4 c5g5 f1g2 g8f8 d4h4 f8e7 b1b2
r2q1rk1/ppb2ppp/4pn2/8/1PQ5/4PN2/PB3PPP/R2R2K1 b - -,f6d5 a1c1 a8c8 c4g4 d5f6 g4g5 h7h6 d1d8 h6g5 d8f8
r3kb1r/1pp2ppp/p1n1b3/7Q/8/1PB1P3/P1qPNPPP/RN2K2R b KQkq -,e6f5 e1h1 f8d6 e2g3 f5g6 h5d1 c2d1 f1d1 e8h8 d2d4
r1b1k2r/1p1p1p1p/p3pp2/2q2P2/3N2Q1/2P5/P5PP/R4RK1 b kq -,h8f8 f5e6 f7e6 a1e1 b7b5 g4e4 a8b8 e4h7 c8b7 h7g7
r2qk2r/pQpnbpp1/5n1p/3pN3/3P4/2N5/PPP2PPP/R1B1K2R b KQkq -,a8b8 b7a7 d8c8 a7a4 b8b4 a4a5 c7c6 e5d7 f6d7 c3e2
8/6p1/7p/5K1k/5P2/6P1/8/8 b - -,a8b8 b7a7 d8c8 a7a4 b8b4 a4a5 c7c6 e5d7 f6d7 c3e2
r4rk1/p3qppp/2n1pb2/2pp4/2P1bBP1/2P1QN2/P3PPBP/2RR2K1 b - -,h7h6 h2h4 c6a5 c4d5 e6d5 f3d2 e4g2 e3e7 f6e7 g1g2
8/5k1p/1N1P1p2/1b4p1/6P1/1N5P/pb3PK1/8 b - -,f7e6 d6d7 b5d7 g2f3 d7b5 f3e4 e6d6 b6c8 d6c7 c8e7
3rr1k1/1bq2ppp/p2ppbn1/nppP4/2P1P3/1P1QBN2/P1B2PPP/1R2RNK1 b - -,g6e5 f3e5 d6e5 d3e2 f6e7 e3d2 b5b4 a2a3 b7c8 b1a1
8/8/3k4/8/8/5KP1/8/8 b - -,g6e5 f3e5 d6e5 d3e2 f6e7 e3d2 b5b4 a2a3 b7c8 b1a1
r1br2k1/p3bppp/1pn1pn2/2p5/B3P3/2P2N1P/PP1N1PP1/R1B1R1K1 b - -,c6a5 f3e5 c8b7 a4c2 a8c8 d2b3 a5c6 e5c6 b7c6 b3d2
rn2k2r/ppp2pbp/4q1p1/3np3/8/1BPP1Q2/PP1N1PPP/R1B1K2R b KQkq -,c7c6 e1h1 e8h8 f1e1 b8d7 d3d4 f8e8 a2a4 h7h6 d2c4
2rq1rk1/2pbbppp/p1np1N2/1p2p1N1/4P3/P2P3P/BPP2PP1/R1BQ1RK1 b - -,e7f6 d1h5 f6g5 c1g5 d8e8 f2f4 g8h8 f4f5 f7f6 h5e8
r1bq1rk1/pp2bppp/2n2n2/2p1p3/2Pp1P2/N2P2P1/PP2P1BP/R1BQNRK1 b - -,e5f4 c1f4 c8g4 h2h3 g4e6 g3g4 h7h5 g4g5 f6h7 h3h4
8/5p1p/2k3p1/1n1pPP2/1B4P1/4K3/7P/8 b - -,c6d7 b4c5 g6f5 g4f5 d7e8 e3f4 e8d7 c5f2 b5c3 f4f3
8/1K6/8/1pq5/8/pQ1k4/8/8 b - -,d3d2 b7b8 b5b4 b3a2 c5c2 a2d5 c2d3 d5c5 d3e4 c5f2
r1b2rk1/4ppbp/1n1p1np1/qppP4/4P3/2NBBN1P/PP1Q1PP1/2R2RK1 b - -,b5b4 c3d1 c8a6 e4e5 f6d5 d3a6 a5a6 e3h6 a6a2 h3h4
rnbq1bnr/pppkpppp/8/5N2/4P3/8/PPPP1PPP/RNBQKB1R b KQ -,d7e8 f5e3 b8c6 f1c4 e7e5 d2d3 g8e7 a2a4 e7g6 e1h1
8/5ppk/4p1bp/4P2q/8/2Q5/1R4P1/5BK1 b - -,h5g4 b2d2 h7g8 c3e3 g4h4 d2d1 g8h8 e3d4 h4g3 d1d2
8/8/4p3/4p3/3pP3/p7/Nb1K1k2/8 b - -,b2c3 d2d3 f2e1 d3c4 e1e2 a2c1 e2e3 c4c5 d4d3 c1b3
8/B5p1/p3k3/1p2p1b1/2r4p/5K2/R4PP1/8 b - -,c4f4 f3e2 f4a4 a2c2 a4c4 c2a2 c4c6 e2f3 g5f6 f3e4
1r1q1rk1/1pp1bpp1/p1npbn1p/4p3/1PP5/P1NP1NP1/2Q1PPBP/R1B1R1K1 b - -,f8e8 e2e4 e6g4 c1e3 f6d7 f3d2 c6d4 e3d4 e5d4 c3d5
r1bqkbnr/ppp2p1p/2n3p1/3p4/3PPB2/2N2N2/PPP3PP/R2QKB1R b KQkq -,g8f6 c3b5 f8b4 c2c3 b4a5 e4e5 f6e4 f1d3 a7a6 b5a3
br6/3k1Bp1/2np1n2/2R1p1B1/4P2P/1P1P1N2/2R1K1P1/8 b - -,d6c5 c2c5 d7d6 g5e3 f6d7 c5c1 a8b7 c1a1 d7c5 e3c5
k3r3/p5pp/P1Rb1n2/8/1p6/4BN2/1P3PPP/R5K1 b - -,d6b8 c6c4 f6d5 e3d2 b4b3 c4d4 d5f6 d4d3 h7h6 d3b3
rn1qkb1r/ppp2pp1/4pnb1/6Pp/2BPp2P/2N2P2/PPP5/R1BQK1NR b KQkq -,f6d5 c3e4 d8d7 g1h3 b8c6 c2c3 e8a8 e1f2 f8e7 c4d5
2Rqr1k1/pp3ppp/6b1/8/3b2P1/1P5P/P2QPPB1/3R2K1 b - -,
2r3k1/1p1bpp1p/3p1np1/q3n3/3NP1PP/1PP1QP2/2PK4/3R3R b - -,c8c3 e3c3 e5f3 d4f3 f6e4 d2c1 e4c3 d1e1 a5a1 c1d2
r1br2k1/p3bppp/1p2pn2/n1p5/B3P3/1NP2N1P/PP3PP1/R1B1R1K1 b - -,a5b3 a4b3 c8b7 b3c2 h7h6 a2a4 f6d7 a4a5 b7c6 c1e3
r4r1k/1p1q3p/pn1p4/2p1pnR1/4B3/2NP3P/PPP3Q1/4R2K b - -,f5d4 e1g1 d4e6 e4f5 a8e8 c3e4 b6d5 f5e6 d7e6 g5g7
rnbq1rk1/pppp1pb1/4pnpp/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR b KQ -,d7d5 c4d5 e6d5 e4e5 f6e4 f2f4 d8h4 g2g3 h4d8 g1f3
3r1k1r/1pp1n3/p6p/2p3p1/4Pq2/P4N2/1PQ1NPPP/1R3K2 b - -,f4f3 g2f3 f8e8 e2g3 h8f8 e4e5 d8d4 g3h5 f8f3 b1e1
5rk1/6pp/3K4/2P5/6P1/8/8/2R5 b - -,f8d8 d6e7 d8d3 c5c6 d3e3 e7d6 g8f7 c6c7 e3e6 d6d5
rn1q1b1r/pp1k2p1/2n1p1Q1/1NppP2p/3P2PP/8/PPP2P2/R1B1KB1R b KQ -,c5d4 f2f4 a7a6 b5d6 f8d6 e5d6 d8f6 g4h5 d7d6 f4f5
r2q1r1k/1R3pbp/2npb1p1/2p1p3/2PnP2P/2NPBPP1/3QN1BK/1R6 b - -,c6b4 b1b2 a8a3 e2c1 e6c8 b7b4 c5b4 b2b4 d8a5 c3b5
r7/P7/4k1R1/4n3/3K4/8/8/8 b - -,a8a3 c3d5 d4e2 d2e2 e6d5 c4d5 c6b4 e2d1 d8c8 b7b6
6k1/5pp1/7p/Rb2p3/p3P3/4KP1P/P5P1/1r6 b - -,b1b2 f3f4 e5f4 e3f4 b5d7 a5a7 d7e6 a7a4 b2g2 f4f3
rn1qkb1r/ppp2pp1/4p1b1/3n2Pp/2BPN2P/5P2/PPP5/R1BQK1NR b KQkq -,b8c6 c2c3 d8d7 e1f2 e8a8 g1h3 f7f6 f2g2 f8e7 h1e1
2b5/5rbk/p2r2p1/P1pPp1Bp/1pB1Q1PP/1P1R1P1q/6R1/6K1 b - -,d6f6 f3f4 f6f4 g5f4 f7f4 e4f4 h3g2 g1g2 e5f4 g4h5
8/3k1p1p/6p1/1n1pPP2/1B3KP1/8/7P/8 b - -,g6f5 g4f5 b5d4 b4a3 d4c6 a3b2 c6b4 b2c3 b4c6 c3a1
r2qkb1r/pp1b1ppp/2np1n2/1B2p3/2Q1P3/2N2N2/PPP2PPP/R1B2RK1 b kq -,d8c8 f3g5 c6d8 b5d7 c8d7 f1d1 f8e7 c1e3 d8e6 g5f3
8/p1p4p/8/1p4kP/1P3pP1/2P1pP2/P3K3/8 b - -,
3r2k1/5p1p/p1p2qp1/3b4/QP6/P4B2/5PPP/3R2K1 b - -,
3r4/pb2k2p/1p2p3/1Pr5/2Pn2R1/P2P4/7P/1R2NBK1 b - -,c5f5 b1b2 d8f8 f1g2 f5e5 g2e4 b7e4 d3e4 h7h5 g4g7
8/1K6/8/1pq5/1k6/p7/8/4Q3 b - -,b4a4 e1d1 a4b4 d1e1 c5c3 e1e4 b4a5 e4d5 c3c2 d5d8
