8/5kp1/7p/3r4/7P/3pK1P1/8/3R4 b - -,,0
5r1k/1p1P2pp/p4R2/3Q4/2P4P/1P6/4p1P1/7K b - -,e2e1q h1h2 e1h4 h2g1 h4f6 b3b4 f8d8 b4b5 f6e7 d5b7,-621
r4rk1/3nb1pp/3p2P1/q2Pp3/pp6/4BP2/PPPQ4/N1K2RR1 b - -,h7h5 d2d3 d7c5 d3c4 f8f5 g1h1 a8b8 h1h2 a5b5 c4b5,-162
4rr1k/3R2p1/1p5p/p2Ppq2/2P1p2Q/P7/1P4PP/3NR1K1 b - -,f5d7 d1e3 d7d6 h2h3 f8f4 h4g3 a5a4 e1d1 e8f8 g3e1,-167
r2qk2r/5p2/p2p3p/3PbR2/2n3Q1/8/PPP3PP/R1B4K b kq -,d8d7 a1b1 f7f6 g4e4 d7h7 b2b3 c4b6 c1f4 b6d7 f4e5,-82
r3kb1r/pp2pppp/2n2n2/q2p4/2PP4/2N1BQ1P/PP3PP1/R3KB1R b KQkq -,e8a8 f1e2 d5c4 a1d1 e7e6 e1h1 f8d6 e2c4 c8b8 c3b5,107
2kr4/pp3p2/2p5/3nBPpp/3Pp3/2P3QP/q4P1R/2KR4 b - -,h5h4 g3g5 d5c3 d1e1 a2b1 c1d2 b1d3 d2c1 c6c5 f5f6,-263
8/4R3/5Kpk/r4p2/5P2/8/4P3/8 b - -,,0
8/8/8/6p1/P6k/8/4K3/8 b - -,h4h3 e2f2 h3h2 f2f3 h2h3 a4a5 g5g4 f3f4 g4g3 a5a6,Mate
r1bqkb1r/ppp2ppp/2n1p3/3P1n2/4Q3/2N2N2/PPP2PPP/R1B1KB1R b KQkq -,c6a5 c1g5 f8e7 g5e7 d8e7 e4a4 c7c6 a4a5 e6d5 f1e2,298
r2qkb1r/1p3ppp/p1npbn2/4p3/4P3/1N1BBP2/PPPN2PP/R2Q1RK1 b kq -,,0
5r1k/1p1P2pp/p4R2/3Q4/2P4P/1P6/6PK/4q3 b - -,e1h4 h2g1 h4f6 d5b7 f6d4 g1h2 f8d8 b7a6 d4d7 b3b4,-635
4k3/4B3/4K3/8/3R4/8/5P2/q7 b - -,a1d4 e7f6 d4b6 e6e5 b6f2 f6g5 f2e2 e5f5 e8d7 g5f4,-1003
6k1/4pp1p/1p4p1/1rr1Pb2/2pp1P2/6P1/PP2RKBP/R7 b - -,b5b4 f2e1 c4c3 b2c3 d4c3 a1c1 b4a4 g2f3 b6b5 e2e3,-401
6k1/5pb1/6pp/8/1R1B4/2P2N2/rn2KPPP/8 b - -,g8h8 f3d2 b2a4 b4b3 g7d4 c3d4 h8g7 e2e3 g7f6 h2h4,81
2kr1b1r/1pp1ppp1/p5np/3PN3/8/2N1B3/PPP2PPP/2KR3R b - -,e7e6 e5f7 e6d5 f7d8 c8d8 c3d5 d8c8 e3d4 g6h4 d5e3,614
8/4RK2/r5pk/5p2/5P2/8/4P3/8 b - -,,0
2kr4/pp3p2/2p5/3nBPQ1/3Pp2p/2P4P/q4P1R/2KR4 b - -,d5c3 d1e1 c6c5 f5f6 b7b6 f2f3 a2a1 c1d2 a1b2 d2e3,-323
r2q1rk1/pp2ppbp/6p1/nQ6/P1nP4/1PN1BB2/5PPP/R2R2K1 b - -,a7a6 b5b4 c4e3 f2e3 a8b8 a1b1 g7h6 d1d3 b7b6 g1h1,-17
3rr1k1/pp3ppp/2n2q2/8/8/2PB1bP1/PPQ1NP1P/2KR1R2 b - -,f6h6 c1b1 d8d3 d1d3 e8e2 d3e3 e2e3 f2e3 h6e3 b1a1,-342
r3k2r/pp2np1p/2qpb1pB/Q3p3/4P3/2P3P1/P4PBP/R2R2K1 b kq -,e7c8 a5a3 h8g8 h2h4 f7f6 c3c4 b7b6 a1c1 c6c7 a3e3,42
5r1k/1p1P2pp/p4R2/3Q4/2P4q/1P6/6P1/6K1 b - -,h4e1 g1h2 e1h4 h2g1 h4f6 d5b7 f6d4 g1h2 f8d8 b7a6,-635
2r3k1/1pr2p2/p4Bp1/8/6P1/2P2R2/P3n3/R6K b - -,c7c6 g4g5 e2c3 f3h3 c6f6 g5f6 c3e4 h3b3 b7b5 a2a4,-7
5kQ1/2q2p1B/5p2/p7/1r1P4/6P1/2p2P1P/R5K1 b - -,f8e7 a1e1 e7d6 h7c2 b4d4 c2b3 c7c5 g8f7 d6c6 f7e8,20000
5rk1/4ppbp/1q1p2p1/1rp1n3/4PP2/2BP2PP/1PQ3B1/1R3RK1 b - -,e5d3 g1h2 g7c3 b2c3 f8b8 b1b5 b6b5 c2a2 c5c4 a2a7,-214
4rr1k/3q2p1/1p5p/p2Pp3/2P1Q3/P7/1P4PP/3NR1K1 b - -,f8f4 e4g6 f4c4 d1e3 c4f4 g6c6 d7c6 d5c6 f4e4 b2b4,-231
r1bqk2r/ppppnp1p/6p1/4n1N1/1bB1P3/2N5/PB2QPPP/R3K2R b KQkq -,e8h8 e1h1 h7h6 g5f3 b4c3 b2c3 e5c4 e2c4 d7d5 c4d4,-28
2knr2r/pppq1b1p/2nb1pp1/3p4/3P1PPN/2PBBN1P/PPQ5/1K2R2R b - -,a7a6 g4g5 f6g5 f3g5 d6e7 h4g2 e7g5 f4g5 c6e7 h3h4,45
rnb2rk1/1pq1ppbp/p2p1np1/8/3NP3/1QP2NP1/PP3PBP/R1B1R1K1 b - -,e7e5 d4c2 c8e6 b3a3 h7h6 c1e3 f8c8 f3d2 a6a5 a3a4,-61
8/8/8/7k/4K2p/4b2P/8/8 b - -,e3g5 e4f5 g5d8 f5e4 h5g5 e4e5 d8f6 e5e4 f6g7 e4f3,-38
b3r1k1/4qp2/1p4p1/1P1p4/P1rN1Q1P/5BP1/4P1K1/2R2R2 b - -,a8b7 g2h2 e7d7 h4h5 b7c8 c1c4 d5c4 f3c6 d7e7 c6d5,571
r4rk1/p4p1p/2p1p1p1/qbNp4/5B2/1P2P3/P1Q2PPP/R5K1 b - -,a8c8 f4e5 f7f6 e5c3 a5a3 c3b2 a3a5 c5e6 f8f7 a2a4,46
8/4RK2/6pk/5p2/r4P2/4P3/8/8 b - -,,0
r1bqk2r/pp1nbppp/2pp1n2/3Pp3/4P3/2NB1N2/PPP2PPP/R1BQK2R b KQkq -,c6d5 e4d5 d8a5 e1h1 f6d5 c3d5 a5d5 f3g5 d7f6 d1e2,-66
5rk1/p4pp1/2pp2bp/1p2p2P/1b2P1P1/1PNPR3/1PP2P2/R1Q3K1 b - -,g6h7 e3g3 g7g5 h5g6 f7g6 c1h6 b4c5 g3g2 f8f7 a1f1,834
r2q1rk1/pp2ppbp/6p1/nQ6/P2P4/1PN1PB2/6PP/R2R2K1 b - -,a7a6 b5b4 a8b8 a1b1 a5c6 f3c6 a6a5 b4c5 b7c6 d1d3,-5
r4rk1/3nb1p1/3p2PB/q2Pp3/pp6/5P2/PPPQ4/N1K2RR1 b - -,f8f5 d2d3 a8f8 h6d2 a5c5 f3f4 f5h5 g1h1 f8f5 h1h3,31
r1bq1rk1/4ppbp/pn1p2p1/PPpP4/2B3n1/2N1P3/1P1N1PPP/R1BQ1RK1 b - -,a6b5 c4b5 g7c3 b2c3 b6d5 b5c4 d5f6 d1a4 d8c7 c4e2,-55
rnbqkb1r/pp3pp1/2p1pn1p/2PpN3/3P4/4P3/PP3PPP/RNBQKB1R b KQkq -,b7b6 b2b4 a7a5 d1a4 f8e7 c1b2 c8b7 b4b5 e8h8 b5c6,-33
2kr4/pp3p2/2p5/4BPQ1/3Pp2p/2n4P/q4P1R/2K1R3 b - -,c6c5 f5f6 b7b6 f2f3 a2b1 c1d2 b1b2 d2e3 c5d4 e5d4,-344
3r1r1k/1pq1b2p/p1n5/P1p1ppp1/2N2n2/2PP1PB1/1PQ3PP/R1N1R2K b - -,d8d5 e1d1 d5d8 c1b3 c7d7 c4b6 d7e6 g3f4 g5f4 b6a4,-10
6Q1/2q1kp1B/5p2/p7/1r1P4/6P1/2p2P1P/4R1K1 b - -,d8d5 e1d1 d5d8 c1b3 c7d7 c4b6 d7e6 g3f4 g5f4 b6a4,Mate
8/8/7k/5P1r/4R3/6K1/8/8 b - -,,0
rnbqnrk1/pp4bp/3p2p1/2pPpP2/2P5/2NBBN2/PP3PPP/R2Q1RK1 b - -,h7h6 f5g6 c8g4 d3e2 d8e7 f3d2 g4f5 d2e4 f5g6 e2h5,321
8/5K2/4R1pk/5p2/1r3P2/4P3/8/8 b - -,,0
r1bqkb1r/ppp2ppp/2nnp3/3P4/8/2N2N2/PPP1QPPP/R1B1KB1R b KQkq -,f8e7 d5c6 e8h8 c1e3 e7f6 e2d2 b7c6 e3g5 a8b8 e1a1,403
r2qk2r/1p2bppp/p1npbn2/4p3/4P3/1N1BBP2/PPPN2PP/R2Q1R1K b kq -,h7h5 d3c4 d6d5 e4d5 f6d5 d1e2 d5e3 e2e3 d8d7 c4e6,-14
2r3k1/2P2r1p/b4ppP/B7/4PP2/P1R3P1/1p1n2BK/4R3 b - -,a6e2 c3c2 b2b1q e1b1 d2b1 c2e2 b1a3 e4e5 a3b5 g2d5,403
8/3NKpkp/r1P3p1/4P3/pr6/8/P4RPP/8 b - -,,0
8/8/8/6k1/7p/4K2P/8/8 b - -,,0
r4rk1/p2qppbp/2np1np1/2p5/1p2PP2/3PBN2/PPP3PP/R2NQR1K b - -,a7a5 a1b1 d7e6 c2c4 e6d7 d1f2 f8b8 e4e5 f6g4 f2g4,-30
5q1k/1p4rp/4pB1Q/1p1pP3/3P4/8/PP4PP/5K2 b - -,f8f7 f1f2 h8g8 h6g7 f7g7 f6g7 g8g7 f2f3 b5b4 f3g3,668
2kr1b1r/1pp1ppp1/p6p/3Pn3/8/2N1B3/PPP2PPP/2KRR3 b - -,d8e8 e3d4 e5c4 d1d3 h8g8 d3f3 e7e5 d5e6 e8e6 e1e6,47
r6r/1p2kpp1/1qn1b2p/p2pP3/3P4/P4N2/5PPP/R2QKB1R b KQ -,a5a4 a1b1 b6a5 d1d2 h8c8 f1d3 e7f8 b1b5 a5d2 e1d2,-66
rnbqk2r/pp2bpp1/2p1pn1p/2PpN3/3P4/2N1P3/PP3PPP/R1BQKB1R b KQkq -,e8h8 a1b1 b8d7 e5d7 f6d7 b2b4 b7b6 f1d3 a7a5 a2a3,-33
3r2k1/p1q2pp1/1r2p2p/2p1Pn2/P2P4/1P5Q/5PPP/1R2RNK1 b - -,c5d4 b1c1 b6c6 c1c6 c7c6 g2g4 f5e7 h3d3 e7g6 e1e4,-219
4r2k/3q2p1/1p5p/p2Pp3/2P2r2/P7/1P2Q1PP/3NR1K1 b - -,b6b5 d1e3 b5c4 h2h3 d7c7 e1c1 c7c5 c1c3 e8f8 b2b4,-262
8/1r6/4RKpk/5p2/5P2/4P3/8/8 b - -,,0
rn2kb1r/pbq2ppp/4P3/1pp1p3/8/2P1NN2/PP3PPP/R1BQ1RK1 b kq -,f7e6 a2a4 b5b4 f3g5 b8c6 d1g4 c6d8 g5h7 b4c3 h7f8,166
r1bq1rk1/4ppbp/1n1p2p1/PNpP4/2B3n1/4P3/1P1N1PPP/R1BQ1RK1 b - -,g4e5 c4b3 c5c4 b3c2 c8g4 f2f3 b6d5 d2c4 e5c4 d1d5,-128
r1b2rk1/pp1pnppp/2n1p2P/6B1/4P3/5NQ1/Pq2BPP1/2RR2K1 b - -,e7g6 e2c4 d7d5 e4d5 e6d5 d1d5 a7a6 c1e1 c8e6 d5d2,180
2rq1rk1/pQ3pbp/2np2p1/8/P2P4/5B2/1P2NPPP/2RR2K1 b - -,c6a5 b7a7 c8c1 d1c1 d8g5 a7c7 a5b3 c1d1 g5f5 h2h4,233
r3kb1r/pp3ppp/2n1pn2/q2p4/2PP4/2NBBQ1P/PP3PP1/R3K2R b KQkq -,f8d6 e1h1 d5c4 d3c4 a8d8 c4b3 e8h8 a1d1 d6c7 d1d2,30
8/4k3/7R/5p2/4pK1P/3r1P2/8/8 b - -,d3f3 f4e5 e4e3 h6h7 e7e8 e5e6 e8f8 e6f6 f8g8 h7g7,-10
rnb1r1k1/pp1p1Bpp/8/2b1q3/4N3/8/PPPB1PPP/R2QR1K1 b - -,g8f7 d1f3 f7g8 e4c5 b8c6 e1e5 e8e5 d2c3 e5e6 f3d5,633
8/8/7k/5r2/8/6K1/8/4R3 b - -,,0
r4rk1/pb1q1pb1/1pn3pp/2pnP3/2Np4/P1PP1NP1/1P1B2BP/R2QR1K1 b - -,a8d8 c3d4 c5d4 a1c1 b7a8 e5e6 f7e6 f3e5 c6e5 c4e5,-38
8/5k2/7p/3r2P1/8/3pK1P1/8/3R4 b - -,,0
r2q1rk1/3nbppp/p2pbn2/1p2p3/4P3/P1N1BN2/1PPQBPPP/3R1RK1 b - -,h7h6 h2h3 d8c7 f3h4 d7c5 e2f3 c5a4 c3a4 b5a4 d1c1,-32
2k4r/2p1n1pp/2n2p2/1B1r4/3P2b1/BRP2N2/5PPP/4R1K1 b - -,g4f3 g2f3 d5b5 b3b5 c8d7 a3c1 h8a8 c1f4 a8a3 b5c5,377
8/r7/3R1Kpk/5p2/5P2/4P3/8/8 b - -,,0
4r1k1/1p1P1ppp/p1b5/8/P6P/1P1R4/7r/R1B2K2 b - -,e8d8 c1e3 h2h1 e3g1 f7f6 a1d1 h1h4 d3d2 h4f4 g1f2,-442
2k5/1p1n3R/2p5/p2p4/P2P4/1PP5/2KN1r2/8 b - -,,0
8/8/6pk/p1p5/P4R2/7P/rnP3PK/4R3 b - -,b2a4 f4g4 a4c3 e1e6 h6g7 g4g6 g7f7 e6f6 f7e7 f6a6,560
r1bq1rk1/4ppbp/1n1p2p1/PNpPn3/8/4P3/BP1N1PPP/R1BQ1RK1 b - -,c8a6 b5a3 a6f1 d1f1 a8a5 a1b1 d8c8 f2f4 e5g4 d2c4,-325
2kr4/pp3p2/5P2/2p1B1Q1/3Pp2p/2n4P/q4P1R/2K1R3 b - -,b7b6 f2f3 a2b1 c1d2 b1b2 d2e3 c5d4 e5d4 c3d5 g5d5,-374
2rq1rk1/p3ppbp/2pp1np1/4P3/8/2NQB3/PPP2PPP/R4RK1 b - -,f6d5 e5d6 d8d6 e3a7 c8a8 a7e3 f8b8 c3d5 d6d5 a1d1,-25
8/5p2/3k1p2/p7/1r5P/6P1/2B2P2/4R1K1 b - -,d6c5 h4h5 f6f5 c2f5 b4b6 e1c1 c5d4 c1a1 b6a6 h5h6,772
8/8/8/8/8/6K1/3N3p/7k b - -,,0
2kn3r/pppqrb1p/2nb1pp1/3p4/3P1PPN/2PBBN1P/PPQ1R3/1K5R b - -,c6a5 e3c1 e7e2 d3e2 a5c4 g4g5 d6e7 f4f5 g6f5 h4f5,35
r2qk2r/4bppp/p1npbn2/1p2p3/4P3/PN1BBP2/1PPN2PP/R2Q1R1K b kq -,e8h8 a3a4 a8b8 c2c3 d8d7 a4b5 a6b5 d1e2 b5b4 f1b1,-6
r6r/pp1bq1bk/2p1n1p1/P2pP3/3P1Pp1/4B3/1PB2Q1N/2R1R1K1 b - -,a8f8 f2g3 h7g8 h2g4 e7h4 g1g2 e6f4 e3f4 f8f4 g3f4,-59
r2qr1k1/pp3ppp/2pbpn2/8/2PP3Q/1P1B3P/P4PP1/R1B2RK1 b - -,e6e5 c1e3 e5e4 d3c2 d6c7 a1e1 e8e6 f2f3 e4f3 f1f3,-1
rnb1k2r/pp1p1pp1/1q2pn1p/b1p5/2PP3B/P1N2N2/1P1QPPPP/R3KB1R b KQkq -,f6e4 d4c5 b6c5 d2c2 e4c3 b2c3 b7b5 e2e4 b5c4 f1e2,-126
r4rk1/3nb1p1/3p2P1/q2Pp2p/pp6/4BP2/PPPQ4/N1K2R1R b - -,a4a3 b2b3 f8f5 d2d3 a8f8 c2c3 b4c3 f1g1 a5d8 a1c2,-164
2rq1rk1/p3ppbp/2pp1np1/8/4P3/2NQB3/PPP2PPP/R3R1K1 b - -,f6g4 e3d2 g4e5 d3e2 d6d5 a1d1 d5d4 c3a4 c6c5 b2b3,-29
