r4bkr/pp1qR1pp/2n5/2pp2N1/3P4/2P2Q1P/PP3PP1/R5K1 b - -,h5h4 g3h2 g5g4 f3d2 g4h3 d2e4 f5e4 g2h3 d8g5 g1h1,Mate
8/8/2p2p1r/5P1P/p1Pbk1K1/8/Pr6/3R1N1R b - -,c6c5 f1g3 e4e5 a2a3 e5d6 d1e1 d6d7 e1e6 b2g2 h1d1,40
7k/8/8/5K2/8/R7/p5r1/8 b - -,,0
6k1/1p3ppp/p3p3/P2p4/3P1P2/1P2P3/2r2P1P/R4K2 b - -,c2c3 a1b1 g8f8 b3b4 g7g6 b1b2 c3a3 f1g2 a3a1 g2f3,-49
8/2Q2p1k/6q1/8/8/5K2/5P2/8 b - -,,0
5rk1/1b1n2p1/p3pr1p/1pqp4/1R3P2/P1NB2P1/1PP4P/4QR1K b - -,e6e5 e1f2 d5d4 c3e4 c5c6 f2g2 f6f7 a3a4 d7c5 a4b5,-361
2r5/1p1kb3/p1n1p2p/Pn1pP1pP/R2P2P1/3K1N2/1P1B4/4N3 b - -,d7c7 e1c2 b7b6 f3e1 b6a5 d2a5 c6a5 a4a5 c7b6 a5a1,-15
7k/2Nn2p1/b1p3pp/p7/1b1P3P/2B1P3/P4Qq1/2KR3R b - -,g2g4 c3b4 a6b5 b4a5 b5e2 d1g1 g4h5 a5c3 h8g8 c7e6,582
5k2/7P/8/8/8/8/6K1/6B1 b - -,,0
r4rk1/ppp2ppp/1q6/3n4/3P2Q1/4B1P1/PPR2P1P/5RK1 b - -,a8e8 f1e1 c7c6 c2e2 f7f5 g4f3 e8e4 b2b3 b6b4 g1f1,-99
8/p2k4/1p3p2/P2p2pp/1P1P3P/5P2/1Pb3P1/4B1K1 b - -,d7e6 g1h2 b6a5 b4a5 a7a6 e1g3 e6d7 g3b8 c2f5 h2g3,6
r4b1r/pp1k1ppp/4b3/2p5/1nP5/N3B3/PP3PPP/2KR1B1R b - -,d7c6 f1e2 b4a2 c1b1 a2b4 a3b5 f8e7 e2f3 c6b6 e3f4,-55
r4rk1/pp3N1p/2pq1np1/7b/2BP4/7R/PPQ2PPP/4R1K1 b - -,d6d4 h3d3 d4f4 g2g3 f4c7 f7g5 g8h8 c2c3 b7b5 g5e6,800
rn1qkb1r/pb1ppp1p/1p3np1/2pP4/2P5/2N2N2/PPQ1PPPP/R1B1KB1R b KQkq -,d8c7 e2e4 d7d6 c1f4 b8d7 f1e2 f8g7 e1h1 e8h8 a1d1,110
r1bq2k1/1p1n1r2/2p1p2p/2Pp1pp1/p2PnP2/3NQ3/PPRNPPBP/5RK1 b - -,f7g7 g1h1 d8e7 d2f3 g5g4 f3e5 e4f6 f1g1 d7e5 d3e5,45
8/2p4k/2n4p/1p1r2pQ/3Pp1PP/P1BbP3/1P3qBK/2R5 b - -,f2h4 h5h4 g5h4 c3e1 d5d6 e1h4 d6g6 h2g3 h6h5 g4g5,350
8/8/8/8/3k1K2/2r3Q1/8/8 b - -,,0
r2rn1k1/p1q1ppbp/6p1/1p1PP3/1Bp2N2/P4QP1/1PP3KP/3R1R2 b - -,c7e5 f4e6 f7e6 b4c3 e5f5 f3e2 g7c3 f1f5 e6f5 b2c3,205
rnbqkb1r/pp3ppp/2p2n2/4p3/4N3/1B3P2/PPPP2PP/R1BQK1NR b KQkq -,f6e4 f3e4 d8h4 e1f1 h4e4 g1f3 f8e7 d2d3 e4f5 d1e2,-118
