8/1p6/8/1k5p/6P1/7P/8/6K1 b - -,h5g4 h3h4 b5c4 h4h5 b7b5 h5h6 c4b4 h6h7 b4c4 h7h8q,Mate
8/8/p3q3/7p/4k3/1P6/2Q5/5K2 b - -,e4f4 c2d2 e6e3 d2d6 f4f3 d6c6 e3e4 c6c3 f3f4 f1f2,-21
8/3N4/3k2P1/2p1N3/1p6/pP4K1/5P2/8 b - -,a3a2 e5g4 a2a1q d7f6 a1c3 g3f4 c3b3 g6g7 d6c6 g7g8q,378
r5k1/1pp4p/p4N2/8/3P2pP/P2q2P1/2P5/5RK1 b - -,g8g7 c2d3 a6a5 f6e4 a8d8 g1f2 d8d4 f2e3 d4d5 f1b1,501
8/8/4n3/8/8/5k1p/7P/6K1 b - -,f3e2 g1h1 e2f3 h1g1 f3e3 g1f1 e6d4 f1g1 d4f3 g1h1,-44
R6R/8/8/3K3k/8/8/8/4B3 b - -,f3e3 g1h1 e6g5 h1g1 g5f3 g1h1 f3e5 h1g1 e5g4 g1h1,Mate
r2qk2r/1p1nbpp1/p3pnp1/3P4/3N4/2P1B3/PPQN1PPP/R3R1K1 b kq -,,0
r4bnr/pp1kpppp/3p4/8/4P3/8/PPP2PPP/RNB2RK1 b - -,e7e6 b1c3 g8f6 f1d1 d7c6 a2a4 f8e7 c1e3 h8d8 d1d4,32
r7/1pp3kp/p4N2/8/3P2pP/P2P2P1/8/5RK1 b - -,a6a5 f6e4 c7c6 f1b1 b7b5 g1f2 b5b4 a3b4 a8b8 f2e3,485
r3k2r/pbpp2p1/1pn1pq1p/5p2/2PP4/2PBPQ2/P3NPPP/R4RK1 b kq -,e8a8 f3g3 g7g5 c4c5 h6h5 f2f3 g5g4 c5b6 a7b6 f3f4,-73
r1b2rk1/pp1n1pp1/4pn1p/q1pp4/2PP3B/PQP1P3/3N1PPP/R3KB1R b KQ -,f8e8 b3b2 c5d4 c3d4 e6e5 h4f6 d7f6 d4e5 d5c4 f1c4,-6
8/6n1/8/8/8/5k1p/7P/7K b - -,g7e6 h1g1 e6c5 g1h1 c5a4 h1g1 a4c3 g1h1 f3g4 h1g1,-64
8/3N4/3k2P1/2p5/1p4N1/1P4K1/p4P2/8 b - -,a2a1q d7f6 a1c3 g3f4 c3d4 f4f5 c5c4 g6g7 c4b3 g7g8q,431
rnbqk2r/p3ppbp/2pp1np1/8/1p1PP3/4BP2/PPPQN1PP/R2NKB1R b KQkq -,a7a5 a2a3 b4a3 a1a3 e8h8 h2h4 h7h5 e3h6 c6c5 d4d5,56
r4rk1/1bq2p1p/4pn1Q/3P1pN1/p1P5/1p1BP3/5PPP/R4RK1 b - -,a8a6 h6f6 e6d5 f6f5 a6h6 g5f3 d5c4 f5g5 h6g6 d3g6,289
5r2/1pp3kp/p7/8/3P2NP/P2P2P1/8/5RK1 b - -,f8d8 g4e3 a6a5 g1f2 g7g6 f2e2 d8d4 f1b1 b7b6 b1c1,502
4n3/8/8/8/8/5k1p/7P/6K1 b - -,e8d6 g1f1 d6f5 f1g1 f5d4 g1h1 d4e6 h1g1 f3g4 g1f2,-46
r2q1rk1/pb5p/1pn1ppBQ/6B1/3p4/2P5/P4PPP/R4RK1 b - -,d8c7 g6e4 f6g5 a1d1 c7e7 f1e1 c6d8 e4b7 e7b7 h6g5,-321
8/1pp3kp/p7/8/3P2NP/P2P2P1/8/5K2 b - -,a6a5 f1e2 b7b5 g4e5 h7h5 e2d2 g7f6 g3g4 h5g4 e5g4,543
8/3k2P1/8/2p5/1p4N1/1P4K1/p4P2/8 b - -,a2a1q g7g8q a1c3 g4e3 c3e5 g3f3 e5f6 f3g2 f6e7 g8d5,532
r1bqk2r/ppp3pp/4p3/2bP1p2/8/3P2PP/PP1N1PB1/R1BQ1RK1 b kq -,e6d5 f1e1 c5e7 d1h5 g7g6 h5e2 f5f4 d2f1 f4g3 f2g3,593
r2qk2r/p1p2ppp/Q3b3/n2n4/2B5/P4N2/5PPP/RN3RK1 b - -,a5c4 a6c4 e8f8 f1d1 d8f6 f3d4 h7h6 b1d2 d5f4 d4e6,17
rnbqk1nr/ppp1bp1N/6p1/4p3/8/3B4/PPPB1PPP/RN1QK2R b KQkq -,h8h7 d1e2 b8c6 b1c3 c8f5 d3f5 g6f5 e1a1 d8d7 d2e3,-365
r2qk2r/1p1nbpp1/p3N1p1/3n4/8/2P1B3/PPQN1PPP/R3R1K1 b kq -,,0
r1b2rk1/pp1n1pp1/4pn1p/q1pp4/2PP3B/PQPBPN2/5PPP/R3K2R b KQ -,b7b5 b3b2 b5c4 d3b1 a8b8 b2c1 f6e4 e1h1 e4c3 c1d2,-217
3rk1nr/1pp3pp/p1nb1p2/3NpP2/2B1P3/4B3/PPP3PP/2KR3R b - -,c6d4 a2a4 b7b5 e3d4 b5c4 d4c5 g8e7 c5d6 e7d5 d6e5,135
r4rk1/1b2qp1p/4pn1Q/3P1pN1/p1P1P3/1p1B4/5PPP/R4RK1 b - -,f8d8 e4e5 e7f8 h6f6 f8g7 f6e7 d8b8 d5e6 f7f6 e5f6,258
8/3k2P1/5N2/2p5/1p6/1P4K1/5P2/q7 b - -,a1f6 g7g8q f6e6 g8g7 d7c6 g7b2 c5c4 b3c4 e6c4 b2f6,-36
r1b2rk1/pppp1ppp/2n5/2P1p3/2B1P1nN/8/P1PP1PPP/RNBQ1RK1 b - -,d7d6 d2d3 d6c5 b1d2 c6a5 a2a4 g4f6 h4f3 c8g4 c4a2,1003
r2qk2r/p1p2ppp/4b3/3n4/2Q5/P4N2/5PPP/RN3RK1 b - -,e8f8 f1d1 d8f6 f3d4 h7h6 d4e6 f7e6 b1d2 f8f7 d2e4,10
r1bqk2r/ppp3pp/4p3/2bp1P2/8/3P2PP/PP1N1PB1/R1BQ1RK1 b kq -,d8e7 d3d4 c5d6 d1h5 e7f7 h5f7 e8f7 f5e6 c8e6 d2f3,542
r2qk2r/1p1nbpp1/p3N1p1/8/8/2P1R3/PPQN1PPP/R5K1 b kq -,,0
3rk2r/1pp1N1pp/p1nb1p2/4pP2/2B1P3/4B3/PPP3PP/2KR3R b - -,c6e7 g2g4 b7b5 c4e6 e7c6 c2c3 c6a5 g4g5 a5c4 g5f6,161
8/5K1P/8/4B3/8/4b1p1/8/1k6 b - -,g3g2 e5h2 e3d4 f7g6 b1c2 g6f5 c2d3 h2g1 d4h8 f5f4,Mate
8/3k4/p4p2/1pK3p1/1P5P/2b2PB1/P5P1/8 b - -,d7e7 h4h5 c3e5 g3e1 e7e6 h5h6 f6f5 c5b6 e6d5 e1f2,523
r2qk2r/1p1nb1p1/p3p1Q1/8/8/2P1R3/PP1N1PPP/R5K1 b kq -,,0
3r3r/1pp1k1pp/p1nbBp2/4pP2/4P3/4B3/PPP3PP/2KR3R b - -,h7h5 c2c3 g7g6 e6d5 g6f5 e4f5 a6a5 h2h3 h5h4 d1d2,113
1r2rbk1/1q3p2/6p1/4B1Qp/1P6/5bNP/P4PP1/4R1K1 b - -,b7b4 e1e3 e8e5 e3e5 h5h4 g3f5 f3e4 f5e7 g8g7 g5h4,-417
8/3k2P1/5q2/2p5/1p4K1/1P6/5P2/8 b - -,b7b4 e1e3 e8e5 e3e5 h5h4 g3f5 f3e4 f5e7 g8g7 g5h4,Mate
r4rk1/1bqn1p1p/4p3/3P1pNQ/p1P5/1p1BP3/5PPP/R4RK1 b - -,h7h6 h5h6 d7f6 h6f6 f8e8 d5d6 c7d7 e3e4 a4a3 e4f5,466
r2q1rk1/pb2bp1p/1pnPp1p1/8/3PQ3/2PB1N2/P4PPP/R1B2RK1 b - -,,0
8/5K1P/8/8/8/4b1p1/8/Bk6 b - -,d8d6 c1f4 d6a3 f4h6 f8d8 a1c1 c6a5 e4f4 b7f3 f4f3,Mate
r7/1pp3k1/p5p1/8/3P2NP/P5P1/2P5/5RK1 b - -,c7c6 g4e5 b7b5 f1f7 g7g8 f7c7 b5b4 a3b4 a6a5,559
8/3k2P1/4q3/2p5/1p6/1P3K2/5P2/8 b - -,c7c6 g4e5 b7b5 f1f7 g7g8 f7c7 b5b4 a3b4 a6a5,Mate
6k1/2r1p1np/1p4PB/8/p5P1/3pP2P/KP3R2/8 b - -,h7g6 f2f1 g7e6 h6f4 c7d7 f4e5 e6c5 e5c3 c5e4 c3b4,-323
8/pp3kp1/5pp1/2b5/8/2P3B1/PP1r1PPP/1R3K2 b - -,c5e7 f1e1 d2d5 f2f3 g6g5 b1d1 d5a5 a2a3 f7e6 e1e2,207
8/3k2P1/8/2p5/1p6/1q6/4KP2/8 b - -,c5e7 f1e1 d2d5 f2f3 g6g5 b1d1 d5a5 a2a3 f7e6 e1e2,Mate
