rnbqkbnr/pp3ppp/4p3/2ppP3/5P2/8/PPPP2PP/RNBQKBNR b KQkq -,b8c6 g1f3 g8e7 f1e2 e7g6 d2d3 f7f6 e1h1 f8e7 c2c3
r2qkbnr/pp1bpppp/2p5/8/2PPp3/8/PP3PPP/RNBQKB1R b KQkq -,e7e5 b1c3 e5d4 d1d4 f7f5 c1e3 d8f6 d4d1 f6d6 d1b3
r2qkbnr/pp2pppp/2n5/3p4/6b1/5N1P/PPPPBPP1/RNBQ1RK1 b kq -,g4e6 d2d4 g8f6 f1e1 e6f5 c2c4 e7e6 c4c5 f8e7 e2b5
r2qkbnr/pp2pppp/2n5/3p4/8/5B1P/PPPP1PP1/RNBQ1RK1 b kq -,g7g6 f1e1 e7e6 d2d4 g8f6 c2c3 h7h6 f3e2 f8d6 e2d3
r2qkb1r/ppp2ppp/5n2/3Pp1N1/2Bn2b1/2N2P2/PPPP2PP/R1BQK2R b KQkq -,h7h6 g5f7 g4f3 f7d8 f3d1 e1d1 a8d8 b2b3 f8d6 c1b2
r1bqkb1r/pppn1ppp/3p1n2/4p3/4P3/3P1N2/PPPNBPPP/R1BQK2R b KQkq -,d7c5 c2c3 f8e7 e1h1 e8h8 f1e1 h7h6 d1c2 c8d7 d3d4
r2qk1nr/pppb1pbp/2np2p1/1B1Pp3/4P3/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,c6a5 b5e2 b7b6 b2b4 a5b7 e2a6 d7c8 d1d3 g8e7 d3b5
r2qk1nr/pppb1pbp/2np2p1/1B2P3/4P3/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,a7a6 b5c6 d7c6 c1f4 d6e5 f3e5 g8f6 e5c6 b7c6 d1d8
rnb1kb1r/ppp1pppp/4qn2/8/3P4/2N3P1/PPP1NP1P/R1BQKB1R b KQkq -,e6d7 f1g2 e7e6 h2h4 f8e7 c1g5 c7c6 d1d3 b8a6 a2a3
rnbqk2r/ppp3pp/3bpn2/3p1p2/8/1P1PPN2/PBPN1PPP/R2QKB1R b KQkq -,c7c5 f1e2 b8c6 c2c4 e8h8 e1h1 b7b6 d3d4 c8b7 c4d5
