3rr1k1/1pp2ppb/pq3n1p/3pNP2/Nn1P2P1/7P/PPPQ2B1/2KR3R b - -,b6d6 a4c5 d6b6 a2a3 b4c6 d2c3 a6a5 h1e1 c6e7 e1e2
1r1r2k1/n2N1ppp/4pn2/pPP5/8/B3P3/4BPPP/R4RK1 b - -,f6d5 d7b8 d8b8 b5b6 a7c8 e2f3 c8b6 c5b6 d5b6 a1b1
rnb1kb1r/pp1p1ppp/4pn2/q1p3B1/3PP3/2PB4/PP3PPP/RN1QK1NR b KQkq -,c5c4 g5f6 c4d3 f6h4 a5b5 b2b3 d7d5 e4e5 b5a6 f2f4
2k4r/p1pr1ppp/1pp5/q4R2/4P1P1/3P3P/PPP1Q3/1K1R4 b - -,c6c5 e2f3 f7f6 g4g5 c8b8 g5f6 g7f6 f5f6 a5b4 e4e5
1k1r2r1/pp1nb2p/2n3QB/2p1pN2/P1PpP2p/6P1/1PP3B1/4RRK1 b - -,e7f6 g6f7 h4g3 e1d1 c6b4 c2c3 b4c6 f7h5 g8g6 h5e2
3k4/2Nb4/1P4p1/4Pp2/5P2/6KP/6P1/8 b - -,d7c6 g3h4 d8d7 h4g5 c6g2 e5e6 d7c6 e6e7 c6b6 e7e8q
rnb1k2r/pp2bppp/1q2pn2/3p4/3N1B2/2P1P3/PP1NBPPP/R2QK2R b KQkq -,
8/p6p/3k2p1/8/1p5P/bPn3P1/P1N2P2/4K3 b - -,c3a2 e1d1 a2c3 d1e1 c3e4 g3g4 e4c5 e1e2 c5b3 e2d3
6k1/pp4pp/5p2/2Nb3r/7P/2PB2P1/2K5/6R1 b - -,a7a6 g1b1 d5a2 b1b2 h5c5 b2a2 f6f5 d3e2 g8f8 e2f3
4bk2/pr5p/2N1R1p1/P4p2/1P2p3/7P/5PP1/6K1 b - -,b7c7 b4b5 e8c6 b5c6 f8f7 e6e5 c7c6 e5b5 c6c1 g1h2
r2qrbk1/1bp2ppp/pp2pnn1/2Pp4/1P1P4/P2BPN2/1BQ1NPPP/3R1RK1 b - -,c7c6 c5b6 a6a5 b4a5 a8a5 d1b1 b7a6 f3e1 f6d7 c2c6
r1bq1rk1/1p2bppp/p1n1p3/3n4/2BP4/1QP2N2/3N1PPP/R1B1R1K1 b - -,b7b5 c4f1 c8b7 d2e4 d5f6 f3g5 d8c7 e4f6 e7f6 g5e4
q4r1k/2p3pp/1p1b4/5p2/2Q2B2/2PP2P1/5P1P/5RK1 b - -,b6b5 c4d4 d6f4 d4f4 a8c6 d3d4 h7h6 f1b1 c6c3 b1b5
5k2/1R6/7K/7P/8/3b4/8/8 b - -,f8g8 b7b8 g8f7 b8c8 d3e4 c8c1 e4d3 c1d1 d3c2 d1f1
3r1rk1/p4ppb/2pqpn1p/2pp4/4PP2/1P1P1B2/P1PNQ1PP/R4R1K b - -,f6d7 g2g3 d6b8 e2e1 b8b4 f1f2 a7a5 a2a4 c5c4 b3c4
3r1rk1/pp2ppbp/1qp3p1/3pBb2/N1PPn3/1P2P3/P3BPPP/R2Q1RK1 b - -,b6a5 e5g7 g8g7 d1e1 a5e1 f1e1 h7h5 f2f3 e4d6 a1c1
4K3/3Q1P1k/1p6/1q6/p7/8/6p1/8 b - -,b5d7 e8d7 g2g1q f7f8b g1g7 f8g7 h7g7 d7d8 a4a3 d8c7
rn1q1rk1/pp2bppp/2b1p3/4N3/2BP1B2/2P5/P4PPP/R2Q1RK1 b - -,e7g5 f4g3 g5f6 d1g4 g7g6 c4b3 a7a5 a2a4 f6e5 g3e5
r2qkbnr/pp1b1ppp/4p3/1B1pn3/3N4/6Q1/PPP2PPP/RNB1K2R b KQkq -,e5c6 d4c6 d7c6 b5d3 g8f6 b1c3 f8d6 g3h4 d6e7 e1h1
r7/4p2k/3p1q1b/2pP4/Pr2pPQ1/1P5R/3N2K1/7R b - -,e4e3 d2e4 b4e4 h3h6 f6h6 g4f5 h7g7 h1h6 g7h6 f5e4
