1R6/2B3p1/p4b2/P6p/1K5P/2Pr2P1/2k5/8 b - -,f6e7 b4c4 d3c3 c4d5 c3c5 d5e4 c5c7 b8b6 c7a7 e4d4,-502
1rb2rk1/p3p1Bp/2pp2p1/q7/3P4/2N2p1P/PP3PP1/R1Q1R1K1 b - -,f8e8 g7h6 f3g2 c3e4 c8h3 e4g5 h3d7 c1c4 a5d5 c4d5,396
8/4Qk2/3K4/8/8/8/8/1b6 b - -,f8e8 g7h6 f3g2 c3e4 c8h3 e4g5 h3d7 c1c4 a5d5 c4d5,Mate
8/6N1/8/4K3/6k1/8/5N2/8 b - -,,0
r1bq1rk1/pp3pbp/2np4/3P2p1/2P2p2/2N2N1P/PP2BPP1/R2Q1RK1 b - -,c6e7 f3g5 e7g6 g5f3 g8h8 f1e1 f8g8 e2f1 g6h4 c3e4,93
r1bq1rk1/pppn2bp/3p2p1/3Pp3/2P5/2NQn3/PP2BPPP/R3NRK1 b - -,e3f1 e2f1 d7c5 d3e3 e5e4 e1c2 d8f6 c3b5 f6f7 b2b4,-597
r1bqk2r/pppp1ppp/2n1pn2/2b5/3PP3/5NP1/PPP2PBP/RNBQK2R b KQkq -,c5e7 e4e5 f6e4 d1e2 d7d5 e5d6 e4d6 e1h1 e8h8 f1d1,94
3b1r2/1p5p/p1b1k3/2P2p2/1PP1pP2/4B2P/P3B2K/6R1 b - -,f8h8 b4b5 a6b5 c4b5 c6d5 a2a4 d8a5 g1g7 a5c3 g7c7,219
3B4/8/8/5K1k/4N3/8/8/8 b - -,f8h8 b4b5 a6b5 c4b5 c6d5 a2a4 d8a5 g1g7 a5c3 g7c7,Mate
rn1qk2r/pbppbpp1/1p2pn1p/3P4/1PP5/P1N1P3/5PPP/R1BQKBNR b KQkq -,e7d6 g1f3 a7a5 b4b5 d6c5 c1b2 d8e7 f1d3 c7c6 e1h1,77
1r1r2k1/p4pb1/3Pp1pp/q3P3/5P2/P5P1/1p2RQ1P/1n5K b - -,e7d6 g1f3 a7a5 b4b5 d6c5 c1b2 d8e7 f1d3 c7c6 e1h1,Mate
