r1bq1rk1/3nb1p1/p2p4/1p1Ppp2/6P1/2NBB3/PPPQ3P/2KR3R b - -,e5e4 d3e2 b5b4 c3e4 f5e4 h2h4 d7e5 h4h5 a6a5 c1b1,-376
6k1/pp3p1p/3p2p1/5b2/2P5/1Pq3P1/P6P/R2K4 b - -,f5f4 e3f2 d7f6 h2h3 b5b4 c3e4 f6e4 d3e4 a6a5 d2e1,Mate
8/8/8/8/8/6Q1/1n6/rkN1K3 b - -,,0
2rqr1k1/4bpp1/p1n1pn1p/1pppNb2/3P1P2/1PPBP2P/PB1NQ1P1/2R2RK1 b - -,d8b6 g1h1 b6b7 f1f2 f5d3 e5d3 c5d4 e3d4 e7d6 c1e1,-85
r1b2k1r/ppppq1p1/2n2n1p/8/4PQ2/5N2/PB3PPP/RN3RK1 b - -,f8e8 b1c3 d7d6 c3d5 e7f7 b2f6 g7f6 d5f6 e8d8 a1d1,227
6k1/1pQ2pp1/1p5p/1P6/1q1P4/3K4/5P1P/r3R3 b - -,f8e8 b1c3 d7d6 c3d5 e7f7 b2f6 g7f6 d5f6 e8d8 a1d1,Mate
8/8/8/1k6/2B5/1NK5/8/8 b - -,b5c6 c3d4 c6d6 c4d5 d6e7 d4c5 e7f6 c5d6 f6g7 d6e6,218
rkb2r2/pp1n1Bp1/1qp1p2p/2b1P3/5R1Q/8/P1P2PPP/2BR2K1 b - -,g7g5 h4h5 g5f4 f7e6 c5f2 g1h1 a7a5 e6d7 c8d7 d1d7,-517
2r2k2/6Rp/pp3p2/2q5/2P2P2/3pP2P/P5P1/2R3K1 b - -,c5e3 g1h2 f8g7 h3h4 e3c1 a2a3 c1f4 g2g3 f4c4 h4h5,-9605
3r1r2/p5pk/1pP3np/2pPBp2/2P1p3/7P/P1B2PP1/2RR1K2 b - -,g6e5 c2b1 h7g8 f2f3 g8f7 f3e4 f5f4 b1d3 f7e7 d3e2,102
6k1/pp3p1p/3p2p1/5b2/2P5/1P4P1/P1q4P/R3K3 b - -,g6e5 c2b1 h7g8 f2f3 g8f7 f3e4 f5f4 b1d3 f7e7 d3e2,Mate
8/6n1/p2p2k1/3P4/1PP5/3K2pp/P4B1P/8 b - -,g3h2 b4b5 h2h1q d3c3 h1c1 c3b4 c1d2 b4a4 d2a2 a4b4,-4589
8/p3r3/5pk1/1P5p/P1R2K1P/5P2/8/8 b - -,e7e5 c4c7 e5e1 c7a7 e1h1 b5b6 h1h4 f4g3 h4b4 b6b7,541
8/8/8/2k5/5K2/BB6/8/8 b - -,e7e5 c4c7 e5e1 c7a7 e1h1 b5b6 h1h4 f4g3 h4b4 b6b7,Mate
8/5pp1/p7/1p1k4/1Prp3p/1R1K1P1P/2P3P1/8 b - -,c4c6 b3a3 c6g6 c2c3 d4c3 a3c3 g6g2 c3c7 f7f6 d3e3,-441
8/pp2kp2/2p1n1p1/4P3/3r2PP/4K3/PP1R1N2/8 b - -,,0
r1bq1rk1/1p2ppbp/2np1np1/8/p2NP1PP/P1N1BP2/1PPQ4/1K1R1B1R b - -,f6d7 f1e2 c6d4 e3d4 g7d4 d2d4 a8a5 d4d2 b7b6 g4g5,269
4r1k1/1p4p1/1n1p1p1p/1rP2P2/1p2P1PP/1R3K2/1P3N2/2R5 b - -,d6c5 b3d3 g8f7 f2d1 c5c4 d3d4 e8a8 g4g5 f7e7 d1e3,-34
r1br1k1Q/1p3p2/p2p1qp1/4p3/4P3/1PN2P2/1PP1N3/R3K2R b KQ -,f6h8 h1h8 f8e7 c3d5 e7d7 d5b6 d7c6 h8d8 c6b6 e2c3,583
1r4k1/5pp1/2R1p2p/3p4/3P1B2/r4PP1/6P1/6K1 b - -,b8b2 g1h2 a3a2 g3g4 g8h7 h2h3 b2g2 c6c7 h7g6 f4d6,-538
r2q2k1/1b2brp1/p1n1Qn1p/1p1P4/7B/2N2N2/PP3PPP/R2R2K1 b - -,c6b4 d5d6 e7f8 f3e5 d8e8 e6f7 e8f7 e5f7 g8f7 h4f6,61
6k1/pp3p1p/3p2p1/8/2P5/PP1b2P1/2q4P/R3K3 b - -,c6b4 d5d6 e7f8 f3e5 d8e8 e6f7 e8f7 e5f7 g8f7 h4f6,Mate
4rrk1/p1pb1ppp/1p1q1b2/n2PN3/8/P1PB4/2Q1RPPP/2B1R1K1 b - -,f6e5 d3h7 g8h8 h7f5 e5f6 c2d3 d7f5 d3f5 e8e2 e1e2,-358
2r2rk1/pbq2ppp/1p1bpn2/3pNn2/3P1PP1/2PB4/PP1NQ2P/R3BRK1 b - -,f5e7 e1g3 b6b5 a2a3 f6e4 d2e4 d5e4 d3e4 d6e5 d4e5,50
3q1rk1/4bppp/p2pbn2/1p2p3/4P3/PNrB1P2/1RPBQ1PP/5RK1 b - -,c3c8 b2b1 f6h5 f1d1 e7g5 g2g3 g5d2 e2d2 g7g6 b1a1,-178
r1bqkb1r/ppp2ppp/2n2n2/3Pp1N1/2B5/8/PPPP1PP1/RNBQK2R b KQkq -,c6a5 c4b5 c8d7 d1e2 f8e7 b1c3 d7b5 c3b5 d8d7 g5f3,-54
3r4/pb2rpk1/n6p/8/N2p1R2/1P1Nn1PB/3RP2P/6K1 b - -,,0
8/8/6pk/8/2K2P2/1P1N4/6r1/8 b - -,g2c2 c4d4 h6g7 b3b4 g7f6 b4b5 f6e6 d3e5 g6g5 f4g5,-11
8/8/8/3k4/2N5/3K4/2N5/8 b - -,,0
r6r/p2kp2p/5p1b/8/3pNp2/P2P4/1P4PP/4RRK1 b - -,f4f3 f1f3 h6e3 g1f1 h8b8 e1e2 b8b5 e2c2 a8b8 b2b4,-63
r1bqr1k1/pp3ppp/2n2n2/8/2PP1Q2/2N2N2/PP2B1PP/R3K2R b KQ -,c8d7 e1h1 d8b6 a1b1 a8d8 c4c5 b6b4 g1h1 d7e6 a2a3,221
4r1k1/1p4p1/1n3p1p/1rp2P2/1p2P1PP/3R1K2/1P3N2/2R5 b - -,c5c4 d3d4 e8c8 f3f4 b5c5 g4g5 h6g5 h4g5 f6g5 f4g5,-32
1r3r1k/1p1bq2n/p2p2Q1/3BpNb1/P2pP3/3P3P/1PP2PP1/R3R1K1 b - -,d7f5 e4f5 f8f6 g6h5 b8f8 d5e6 f6h6 h5g4 h6h4 g4f3,-221
8/4k3/r1pR1p1p/2Pp2pP/5PP1/4P1K1/8/8 b - -,a6a1 f4g5 h6g5 d6c6 a1g1 g3f3 g1h1 f3g2 h1h4 g2g3,457
r1bq1rk1/4npbp/ppn1p1p1/2pp4/P3P3/1PN2N1P/1BPPBPP1/1R1QR1K1 b - -,c8b7 e2f1 d8c7 e4d5 e6d5 c3e2 d5d4 c2c3 e7f5 c3d4,-112
2rqr1k1/4bpp1/p1n1pn1p/1pppN3/3P1P2/1PPQP2P/PB1N2P1/2R2RK1 b - -,d8b6 f1f2 a6a5 c1b1 c8c7 g2g4 c5c4 d3f1 c4b3 a2b3,-73
r1bk4/1p3p2/p2p2p1/4p3/4P3/1PN2P2/1PP1N3/3RK3 b - -,c8e6 d1d6 d8c7 d6d3 a8h8 f3f4 e5f4 e2f4 e6d7 e1d2,395
r2qkb1r/1b1n1ppp/p1n1p3/1pppP3/3P1P2/4BN2/PPPQB1PP/R2NK2R b KQkq -,f8e7 c2c3 c5d4 f3d4 e8h8 e1h1 d7c5 d1f2 c5e4 f2e4,47
8/4k1p1/2p3P1/5K2/8/3P4/8/8 b - -,e7d7 f5e5 d7e7 e5d4 e7d6 d4e4 c6c5 e4f4 d6d5 f4f5,Mate
8/2r2ppk/5q1p/p1Np1R2/P2P4/1P4QP/5PP1/7K b - -,f6f5 g3c7 f5f2 c7e5 g7g5 h1h2 h7g6 e5g3 f2f6 g3d3,462
r2qkb1r/pppb1ppp/2B2n2/3p4/3Q4/2P1PN2/PP3PPP/RNB1K2R b KQkq -,d7c6 b2b3 c6d7 e1h1 c7c5 d4d3 f8e7 c3c4 d5c4 d3c4,-44
3r4/pB2rpk1/n6p/8/N2p1R2/1P1Nn1P1/3RP2P/6K1 b - -,a6c7 a4c5 c7e6 c5e6 e7e6 d2a2 e6b6 b7f3 b6b3 h2h4,471
r7/p1pR1pk1/1p2P1p1/7r/2n5/8/PPP2PPP/4R1K1 b - -,a8f8 b2b3 c4d6 d7c7 g7f6 e6e7 f8e8 c7a7 h5e5 g1f1,-30
r1b1k1nr/ppp1q1pp/2n1p3/2bpP3/2P5/3B1N2/PP3PPP/RNBQ1RK1 b kq -,c6b4 b1c3 b4d3 d1d3 c7c6 c4d5 e6d5 c3a4 c5b6 c1g5,176
8/2Q5/8/8/8/8/1n6/r1k1K3 b - -,,0
3r1r2/p5pk/1pP4p/2pPnp2/2P1p3/7P/P4PP1/1BRR1K2 b - -,h7g8 f2f3 g8f7 f3e4 f5f4 b1d3 f7e7 d3e2 e7d6 a2a4,101
r3kb1r/pp2pppp/1qn2n2/1B6/P1NP1B2/3b1N2/1P3PPP/R2QK2R b KQkq -,d3c4 b5c4 b6b4 f3d2 e7e6 e1h1 f8e7 f4e3 e8h8 b2b3,-42
3rqbk1/ppp4p/3Pp2r/2P1Ppp1/1P6/P2Q1PnP/5RP1/R1B2NK1 b - -,f5f4 f1g3 f4g3 f2e2 h6h5 c1d2 f8g7 a1e1 a7a5 d3e4,414
r4rk1/1pqnbpp1/5n2/3Pp3/1PP4p/1Q2B3/4B1PP/N1R2RK1 b - -,b7b6 a1c2 f6e4 g1h1 f8c8 c1e1 e4d6 c2a3 d7f6 c4c5,69
2r2rk1/3qbppp/p2pbn2/Bp2p3/4P3/PN1BQP2/1RP3PP/5RK1 b - -,d6d5 a5b4 d5e4 f3e4 f8d8 h2h3 f6h5 f1f3 e6b3 b2b3,-263
r3kb1r/pp2pppp/1qn2n2/8/P1BP1B2/5N2/1P3PPP/R2QK2R b KQkq -,b6b4 f3d2 e7e6 f4e3 f8e7 e1h1 e8h8 b2b3 f8d8 d2f3,-47
8/8/8/2k5/2NN4/3K4/8/8 b - -,,0
4r1k1/1p4p1/1n3p1p/1r3P2/1ppRP1PP/5K2/1P3N2/2R5 b - -,e8c8 f3f4 b5c5 g4g5 f6g5 h4g5 h6g5 f4g5 b6a4 b2b3,-30
2r2rk1/pbq1nppp/1p1bpn2/3pN3/3P1PPB/2PB4/PP1NQ2P/R4RK1 b - -,f6e4 d2e4 d5e4 d3e4 b7e4 h4e7 c7e7 e2e4 b6b5 a1c1,49
r1b2k1r/ppQp2p1/2n2n1p/8/4q3/5N2/PB3PPP/RN3RK1 b - -,f6e8 c7g3 d7d5 f3h4 e4c2 b2a3 f8g8 b1c3 e8f6 f1d1,218
r2qr1k1/1b1p1pp1/1pn1pn1p/pBp5/3P1B2/P1PQPN2/2P2PPP/R4RK1 b - -,c6a7 b5a6 b7a6 d3a6 f6e4 a6d3 d7d5 c3c4 c5d4 c4d5,-64
r2qkb1r/pp3ppp/2n1pnb1/1B6/3P2P1/5P2/PPP1N2P/RNBQ1RK1 b kq -,a8c8 c2c4 a7a6 b5c6 c8c6 c4c5 b7b6 d1a4 d8d7 b2b4,49
r3kb1r/pp2pppp/2n2n2/8/PqBP1B2/8/1P1N1PPP/R2QK2R b KQkq -,e7e6 f4e3 f8e7 e1h1 e8h8 b2b3 f8d8 d2f3 f6d5 d1d3,-41
r1b5/pppp4/3k1Q2/4p1B1/1bBn4/2NP4/PPq3PP/R3K2R b - -,e7e6 f4e3 f8e7 e1h1 e8h8 b2b3 f8d8 d2f3 f6d5 d1d3,Mate
3r4/pr3pk1/n6p/2N5/3p1R2/1P1Nn1P1/3RP2P/6K1 b - -,b7b6 g1f2 a6c5 d3c5 d8d5 d2d4 d5c5 f2e3 b6b3 e3f2,2
r2qkb1r/pppnpppp/5n2/1B1P4/3P2b1/5N1P/PPP2PP1/RNBQK2R b KQkq -,g4h5 b1c3 f6d5 c3d5 c7c6 b5c6 b7c6 d5f4 h5f3 d1f3,191
8/1r2k3/1P3p2/7p/1R3K1P/5P2/8/8 b - -,e7d8 f4f5 d8e7 b4b1 e7f7 b1b5 f7e7 f5g6 f6f5 g6f5,701
r2q1rk1/1p1bppbp/2np1npB/6P1/p2NP3/P1N2P2/1PPQ3P/1K1R1B1R b - -,f6h5 h6g7 h5g7 d4b5 c6a7 b5a7 a8a7 d2e3 a7a5 f3f4,153
3r4/pr3pk1/7p/2N5/3p1R2/1P2n1P1/3RP2P/6K1 b - -,b7b5 f4e4 d8c8 c5d3 b5b3 e4d4 c8c4 d4d7 b3b1 g1f2,-3
r6k/3B2pp/2p5/2P5/1p1b4/1P4P1/7P/5R1K b - -,,0
r4rk1/1b1n2pp/1pp1p2q/p2p1p2/2PPn3/1P1N1NP1/PQ2PPBP/2RR2K1 b - -,f8c8 c1c2 c8c7 d3f4 c7c8 h2h4 h6f6 c4d5 e6d5 f3e5,113
r4rk1/pQ3ppp/2nq4/4p3/2B1n3/2P5/P3NPPP/R1B2RK1 b - -,a8b8 b7a6 d6c7 c4d5 e4c3 e2c3 c6b4 a6e2 c7c3 c1b2,738
r2q1rk1/3bppbp/p1np1np1/7P/Np2P1P1/1P3P2/PBPQ4/2KR1BNR b - -,f8e8 h5g6 h7g6 g4g5 f6h5 g1e2 d8a5 b2g7 g8g7 f3f4,125
8/1r2k3/1R3p2/P6p/5K1P/5P2/8/8 b - -,b7b6 a5b6 e7d7 b6b7 d7c7 f4f5 c7b7 f5f6 b7c6 f3f4,Mate
r5k1/5p1p/2p1pn1b/Pq1p1p2/3P1N2/2B1QPP1/4PK1P/R7 b - -,f6h5 e3c1 c6c5 a1b1 b5c4 d4c5 c4c5 f2f1 h5f4 g3f4,51
r2qr1k1/pp1n1p1p/1np3p1/5b2/3P4/2N2QPP/PP3PB1/R1B2RK1 b - -,f5c2 c1h6 d8f6 f3g4 c2f5 g4d1 f5e6 f1e1 e6d5 e1e8,69
5rk1/1R3p1p/4p1pP/8/8/2r5/6P1/5R1K b - -,c3c5 g2g4 c5c4 f1g1 f8c8 h1h2 g8f8 g4g5 c4c7 b7b6,-222
8/6p1/7p/3k4/P2p4/1P2NK1P/6P1/8 b - -,d4e3 f3e3 d5d6 b3b4 d6d5 e3f4 g7g5 f4g4 d5e4 a4a5,689
2r3k1/1p4p1/1n3p1p/1r3P2/1ppRPKPP/8/1P3N2/2R5 b - -,b5c5 g4g5 h6g5 h4g5 f6g5 f4g5 b6a4 b2b3 a4c3 c1a1,-21
8/8/8/3k4/8/3K1N2/2N5/8 b - -,,0
rn2k2r/1bppqppp/1p6/p1b1P3/2P1n3/P3PNP1/1P3PBP/RNBQ1RK1 b kq -,d7d6 d1c2 f7f5 e5d6 c7d6 f3d4 e8h8 f2f3 e4g5 d4f5,167
r1b1kb1r/ppqn1ppp/3p1n2/2p1P3/5P2/2NQ1N2/PPP3PP/R1B1KB1R b KQkq -,d6e5 f4e5 d7e5 d3e2 c8e6 e2e5 f8d6 e5g5 e8a8 c3b5,220
8/6p1/7p/P4K2/8/1k5P/6P1/8 b - -,d6e5 f4e5 d7e5 d3e2 c8e6 e2e5 f8d6 e5g5 e8a8 c3b5,Mate
5rk1/6p1/2bqpNP1/1p1p4/2pP3Q/2P4P/1P4B1/7K b - -,f8f6 h4h7 g8f8 h7h8 f8e7 h8g7 e7d8 g7f6 d8c7 g6g7,960
r1b5/1p1k1p2/p2p2p1/3Np3/4P3/1P3P2/1PP1N3/3RK3 b - -,a8b8 e1d2 d7c6 d1h1 c8e6 e2c3 a6a5 b3b4 a5b4 d5b4,418
2r5/1bqnkpp1/p2b4/2pPpPP1/1pP1P1B1/4B3/P1QN1K2/7R b - -,a6a5 h1h7 c8g8 f5f6 d7f6 g5f6 e7f6 c2d1 f6e7 g4f5,383
8/8/6pk/8/3K1P2/1P1N4/2r5/8 b - -,h6g7 b3b4 g7f6 d3e5 c2b2 e5d3 b2b3 d4c4 b3a3 b4b5,-13
r2qkb1r/1b1n1ppp/p1n1p3/2ppP3/1p1P1P2/4BN2/PPPQB1PP/R2N1RK1 b kq -,f8e7 c2c3 e8h8 a1c1 b4c3 b2c3 d8a5 f4f5 e6f5 e2d3,45
r1b1kb1r/ppqn1ppp/5n2/2p1P3/8/2NQ1N2/PPP3PP/R1B1KB1R b KQkq -,f8e7 e5f6 d7f6 f1e2 e8h8 e1h1 c8e6 f3g5 c5c4 d3g3,305
r1bq1rk1/pp2bppp/5n2/3p4/3p4/1B1P1N1P/PPP2PP1/R1BQ1RK1 b - -,a7a5 a2a4 e7c5 f3e5 d8c7 f2f4 a8a6 d1f3 a6e6 c1d2,51
r4rk1/1p2p3/2npp1pp/p5b1/4PN2/1N3P2/PPPQ3P/1K3R2 b - -,f8f6 d2e2 g5f4 a2a4 a8a7 h2h3 g8f7 e2b5 f4e3 h3h4,115
8/8/8/2k5/4K3/5N2/2N5/8 b - -,,0
3rrbk1/1ppq1pp1/p3bn1p/8/8/2PnN1NP/PPB1QPP1/2BRR1K1 b - -,d3c1 d1c1 d7c6 c2b3 f8c5 g3f1 a6a5 c1d1 d8d1 e2d1,-69
