8/8/8/3B4/3K1k2/8/6Q1/8 b - -,c8e6 d4g7 g8g7 f3d4 g4f6 f2f3 e6d7 e1a1 h6h5 c1b1,Mate
r2q1rk1/p1p1bppp/2Q1b1n1/3pp3/4P3/2PPBN2/PP3PPP/RN3RK1 b - -,a7a5 d3d4 a8b8 f3e5 b8b2 e5g6 h7g6 b1d2 d5e4 d2c4,-16
r3r1k1/pp1bbppp/1q2pn2/6B1/2BN4/2P4P/PP2QPP1/3R1RK1 b - -,a8d8 f1e1 h7h6 g5e3 b6c7 d4b5 d7b5 c4b5 d8d1 e1d1,31
r2qkb1r/1b1npppp/p2p1n2/8/R2NP3/2N2B2/1PP2PPP/2BQ1RK1 b kq -,g7g6 a4b4 a8b8 b4b7 b8b7 e4e5 d6e5 f3b7 d8b6 b7c6,126
r1b1kbnr/1pq2ppp/p1p5/4p3/4PP2/2NB1Q2/PPP3PP/R1B1K2R b KQkq -,f8e7 c1e3 g8f6 f4f5 b7b5 g2g4 f6d7 g4g5 c8b7 e1a1,100
3rr1k1/pp1bbppp/1q2pn2/6B1/3N4/1BP4P/PP2QPP1/3R1RK1 b - -,b6a5 g5f4 d7a4 b3a4 a5a4 f4c7 d8c8 b2b3 a4a6 e2a6,26
r2qk2r/pbpnbppp/1p1p1n2/4p3/P2PP3/2NB1N2/1PP2PPP/R1BQR1K1 b kq -,e8h8 a4a5 b6a5 d1e2 c7c6 h2h3 f8e8 d4e5 d7e5 f3e5,53
r2qk2r/1bpnbppp/pp1p1n2/4p1B1/P2PP3/2NB1N2/1PP2PPP/R2QR1K1 b kq -,e8h8 h2h3 h7h6 g5h4 f8e8 d3f1 e7f8 d4d5 c7c6 d5c6,23
rnbqkbnr/ppp2ppp/8/3p4/2PN4/2N5/PP2PPPP/R1BQKB1R b KQkq -,g8f6 c1g5 d5c4 e2e3 h7h6 g5h4 b8c6 d4c6 d8d1 a1d1,58
r2qr1k1/1bp2pp1/pb1p1nnp/1p2p3/3PP3/2P2NNP/PPB2PP1/R1BQR1K1 b - -,a8c8 a2a4 c7c5 d4e5 d6e5 d1d8 b6d8 g3f5 e8e6 c1e3,30
r2q1rk1/1bpnbppp/pp1p1n2/4p1B1/P2PP3/2NB1N2/1PP1QPPP/R3R1K1 b - -,h7h6 g5e3 e5d4 f3d4 f8e8 d4f5 e7f8 a1d1 d7e5 f2f3,26
r2qkb1r/1b1n1ppp/p2ppn2/8/1R1NP3/2N2B2/1PP2PPP/2BQ1RK1 b kq -,d7b6 c1e3 a8b8 d4e6 f7e6 b4b6 d8c8 f3h5 g7g6 h5e2,300
3rr1k1/pp1bbppp/4pn2/2q5/3N4/1BP1B2P/PP2QPP1/3R1RK1 b - -,c5h5 e2h5 f6h5 d4f3 d7b5 c3c4 b5a6 e3a7 h5f4 a7b6,102
r2q1rk1/1bpn1p1p/pp1p1bp1/3Np2n/P2PP3/3BBN2/1PP1QPPP/3RR1K1 b - -,e5d4 f3d4 f8e8 c2c4 f6g7 e2d2 c7c5 d4f3 b7d5 e4d5,24
r2qkb1r/1b1npppp/p2p1n2/3N4/Pp1NP3/5B2/1PP2PPP/R1BQ1RK1 b kq -,a8c8 d5b4 e7e6 f1e1 f8e7 c2c3 d8c7 f3e2 d7c5 a4a5,78
2r1rbk1/p1p2pp1/1p2p2p/n3N2q/b1PP1BPP/2PB4/P4P2/1R2R1KQ b - -,h5g4 e5g4 a4c6 f2f3 f7f6 h1g2 g8h8 g1f2 e6e5 f4e5,670
r2q1rk1/1ppbbppp/2n2n2/p3p1N1/2N1P3/2P3P1/PPQ2PBP/R1B2RK1 b - -,f6g4 g5f3 d7e6 c4e3 g4e3 c1e3 d8e8 f1d1 g8h8 c2a4,-19
r2qkb1r/1n3ppp/p2ppn2/4P3/3N4/2N2B2/1PP2PPP/2BQ1RK1 b kq -,b7c5 e5f6 a8c8 f3c6 c8c6 d4c6 d8c7 d1f3 c5d7 c6d4,539
r2qr3/ppp2pk1/3pbnpp/8/1nPNP3/2N5/PP1QBPPP/R4RK1 b - -,c7c6 f2f4 e6d7 e2f3 b4a6 a1e1 d8b6 c3a4 b6d8 e4e5,124
r3k2r/p1qnnpp1/1p2p2p/2ppP3/b2P3P/P1P1BN2/R1P1BPP1/3Q1RK1 b kq -,c5c4 e3f4 e8a8 d1d2 d8g8 g2g3 c8b7 f3h2 e7g6 f4e3,-18
rn2kb1r/pb3ppp/2p1pn2/1Q6/5B2/6P1/P3PPBP/R4RK1 b kq -,b7c8 g2c6 c8d7 f4b8 f8e7 b8c7 e8h8 c6d7 a7a6 b5c6,665
3rr1k1/pp1bbppp/4p3/7n/8/1BP1BN1P/PP3PP1/3R1RK1 b - -,g7g6 e3a7 d8a8 a7e3 h5f6 f1e1 e8c8 e3c1 d7e8 f3e5,159
r2qr3/pp1b1pk1/n1pp1npp/8/1PPNP3/P1N2P2/3QB1PP/R4RK1 b - -,c6c5 d4b5 c5b4 a3b4 a6b4 b5d6 d8b6 g1h1 e8e6 a1d1,210
rn2kb1r/pB3ppp/4pn2/1p6/5B2/6P1/P3PP1P/R4RK1 b kq -,f8a3 b7a8 e8h8 a1b1 a7a6 a8b7 f6d7 f1d1 d7b6 f4b8,376
r2qk2r/p1pb2pp/3b2n1/4Np2/8/2P5/PP1PQPPP/RNB2RK1 b kq -,g6f4 e2e3 d8g5 e5f3 g5e7 e3e7 e8e7 d2d4 f4e2 g1h1,195
r2qr3/pppb1pk1/3p1npp/8/1nPNP3/2N2P2/PP1QB1PP/R4RK1 b - -,c7c5 d4b5 d7b5 c4b5 d6d5 a2a3 d5d4 a3b4 d4c3 d2d8,116
r2q1rk1/2pn1p1p/pp1p1bp1/3Pp2n/P2P4/3BBN2/1PP1QPPP/3RR1K1 b - -,d8c8 h2h3 f6g7 d4e5 d7e5 f3d4 h5f6 c2c4 f8e8 b2b3,67
r2qr3/ppnb1pk1/2pp1npp/8/1PPNP3/P1N2P2/3QB1PP/R2R2K1 b - -,f6h5 d4b3 d8f6 g2g3 d7h3 d2e3 a8d8 f3f4 g7g8 b3a5,131
r2qkb1r/1R3ppp/p2ppn2/2n5/3NP3/2N2B2/1PP2PPP/2BQ1RK1 b kq -,d8c8 b7b4 f6d7 e4e5 d6e5 f3a8 e5d4 b4d4 c8a8 b2b4,478
r2qk2r/ppp1bppp/2np1n2/4p3/3PP1b1/2P2NP1/PP3PBP/RNBQ1RK1 b kq -,e8h8 h2h3 g4h5 d1b3 a7a5 b1d2 d8c8 a2a4 f6d7 f1e1,35
r3r2k/pb2qppp/8/6PN/3Np2P/2PnP3/5PQ1/R4K1R b - -,e7c5 g2g4 b7c8 g4g3 a7a5 f1g2 a5a4 a1a2 c5c3 h5f4,-156
r1bqkb1r/1ppp1pp1/p1n1pn1p/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq -,d7d6 d4d5 c6e7 d5e6 c8e6 b2b3 g7g6 b1c3 f8g7 c1b2,96
r2qr3/pp1b1pk1/2pp1npp/8/1nPNP3/P1N2P2/1P1QB1PP/R4RK1 b - -,d8a5 a3b4 a5b4 f1d1 a7a5 g1h1 a8d8 e2f1 b4c5 a1b1,451
