3rrk2/ppq2ppQ/2p1pb1p/8/3P3P/2PB2P1/PP3P2/R3R1K1 b - -,b7b5 a2a3 f8e7 a1d1 e8h8 h7e4 d8d5 e1e3 g7g5 h4g5
5rk1/R4p1p/4p1p1/1q5P/1p1Q4/3r4/1K2B1P1/7R b - -,b5c6 d4d3 c6g2 d3f3 g2f3 e2f3 g8g7 a7d7 g7f6 f3d1
r3kbnr/pppqpppp/2n5/8/3P4/5B1P/PPP2PP1/RNBQK2R b KQkq -,c6d4 f3b7 a8b8 b7f3 g8f6 e1h1 e7e6 b1d2 f8e7 d2b3
r2qkb1r/pp1n1pp1/2p1pn1p/3p1b2/3P1B2/2NBPN2/PPP2PPP/R2Q1RK1 b kq -,f6h5 d3f5 e6f5 f4e5 h5f6 c3e2 g7g6 d1d3 d7e5 d4e5
rnb1kb1r/pp3ppp/1qp1pn2/3p4/3PP3/3BBP2/PPPN2PP/R2QK1NR b KQkq -,f6d7 g1e2 d7e5 e2f4 f8e7 e1h1 e8h8 d3e2 e5g6 f4d3
r3kb1r/pp2pp1p/n1p2np1/2Pp1b2/3P1B2/1PN2N2/1P2PPPP/R3KB1R b KQkq -,f6e4 e2e3 a6b4 a1a4 b4c2 e1e2 f7f6 c3e4 f5e4 e2d2
r2qkbnr/pp1b1ppp/2Bpp3/2p5/4P3/3P1Q2/PPP2PPP/RNB1K1NR b KQkq -,g8f6 c6d7 f6d7 f3e2 f8e7 g1f3 e7f6 b1d2 e8h8 e1h1
r2q1rk1/pp2bppp/2p1pn2/8/3P4/2PB3P/PP2QPP1/R1BR2K1 b - -,d8d6 a2a4 a7a5 d3c2 f8d8 g2g3 d6c7 h3h4 d8d7 d1d3
r2qkb1r/pp2pNpp/2np1n2/2p5/2B1P1b1/5P2/PPPP2PP/RNBQK2R b KQkq -,g4f3 d1f3 c6d4 f3d1 d8c7 f7h8 d6d5 c2c3 d5c4 c3d4
r1bqk1nr/ppp2ppp/2n5/3p4/1b1pP3/3B1N2/PPPN1PPP/R1BQ1RK1 b kq -,d5e4 d2e4 g8e7 a2a3 b4d6 b2b4 a7a6 c1b2 c8g4 f1e1
rnb1kb1r/pp3ppp/2p1pn2/q5N1/2B5/2NP4/PPP2PPP/R1BQK2R b KQkq -,f8b4 e1h1 b8d7 c1d2 e8h8 f1e1 h7h6 g5e4 a5h5 d1h5
r1bqkb1r/pppp2pp/2n2n2/4pP2/8/1PN2N2/P1PP1PPP/R1BQKB1R b KQkq -,e5e4 f3h4 d7d5 c1b2 f8c5 c3a4 c5d6 g2g3 g7g5 h4g2
8/4k3/8/6Q1/3K4/7b/8/8 b - -,e5e4 f3h4 d7d5 c1b2 f8c5 c3a4 c5d6 g2g3 g7g5 h4g2
rqb1kbnr/1p1p1ppp/p1n1p3/8/4P3/N1N1B3/PPP2PPP/R2QKB1R b KQkq -,g8f6 a3c4 b7b5 c4b6 a8a7 b6c8 a7b7 a2a4 b8c8 a4b5
8/1R2kp2/6p1/4p2p/7P/6P1/r4PK1/8 b - -,e7f6 b7b8 f6f5 b8f8 a2a7 f8g8 f5e4 g8e8 f7f6 e8g8
r2q1r1k/3nb1pP/3p4/3Ppp1P/pp6/3QBP2/PPPN4/2K2RR1 b - -,e7h4 d2c4 d8e7 g1g6 e5e4 d3d2 b4b3 c1b1 f5f4 e3f4
rnbqk2r/p1ppppbp/1p3np1/6B1/2PP4/4PN2/PP3PPP/RN1QKB1R b KQkq -,f6e4 g5h4 c8b7 f1d3 d7d6 e1h1 e8h8 f3d2 e4d2 d1d2
rn1qkb1r/pp4pp/2p1bp2/3p1p2/3P4/2NBPN2/PPP2PPP/R2QK2R b KQkq -,f8d6 c3e2 b8a6 c2c3 a6c7 h2h4 d8e7 b2b3 g7g6 c3c4
8/6k1/p2p4/P1pPp1K1/2P1P3/2P5/8/8 b - -,a7a5 c3e2 f8d6 e2f4 d6f4 e3f4 e8h8 e1h1 f8e8 d1d2
r1bqk2r/ppp2ppp/2np1n2/3Pp3/1b2P3/2NQ1N2/PPP2PPP/R1B1KB1R b KQkq -,b4c3 d3c3 c6e7 f1d3 h7h6 e1h1 e8h8 f1e1 a7a5 a2a4
8/R7/1p1k3P/5P2/6K1/6P1/8/1r6 b - -,b1h1 g4g5 d6d5 h6h7 d5e4 f5f6 e4d3 g3g4 d3e2 g5g6
r1bqk2r/ppp1nppp/3p1n2/3Pp3/1b2P3/2NQ1N2/PPPB1PPP/R3KB1R b KQkq -,e8h8 a2a3 b4a5 e1a1 c7c6 d5c6 b7c6 d2g5 a5c3 g5f6
r1bqkb1r/4pppp/pn1p1n2/2p5/4P3/1B3N2/PP1P1PPP/RNBQR1K1 b kq -,a6a5 b1c3 e7e6 d2d4 f8e7 c1f4 c5c4 b3c2 e8h8 a2a3
bn1q1rk1/5ppp/3b3B/1p1p4/2pQn1N1/2N3P1/1P3PBP/5RK1 b - -,d8g5 h6g5 e4g5 d4d2 h7h6 h2h4 g5e6 g2d5 d6f4 g3f4
rnbqkb1r/p3nppp/1pp1p3/3pP1B1/2PP4/5N2/PP3PPP/RN1QKB1R b KQkq -,h7h6 g5e3 c8a6 b1d2 e7f5 a1c1 d5c4 f1c4 f5e3 f2e3
r1bqkb1r/ppn3pp/2n2p2/1P2p3/8/2N2NP1/3PPPBP/R1BQK2R b KQkq -,e5e4 b5c6 e4f3 g2f3 b7b5 e1h1 c8h3 d2d4 h3f1 g1f1
r1bqkb1r/ppn3pp/1P3p2/8/3p4/2N3P1/3PPPBP/R1BQK2R b KQkq -,c7e6 a1a7 c8d7 c3a4 a8b8 e1h1 d8c8 c1b2 d7c6 d1c2
r1b3k1/1p3ppp/2p5/3pr3/8/P2B4/1PP2KPP/R1B4R b - -,e5e6 h1e1 c6c5 c1f4 c5c4 e1e6 f7e6 d3e2 c8d7 f4e5
rnbqk2r/ppp2ppp/5n2/2b1p3/2Pp4/1P2P1P1/P2PNPBP/RNBQK2R b KQkq -,b8c6 e1h1 e8h8 e3d4 c6d4 e2d4 c5d4 b1c3 c8g4 d1c2
8/RP1nkp1p/1r2p1p1/1Pp5/N7/6P1/1P2KP1P/8 b - -,e7d8 a4b6 d7b8 b6a8 g6g5 e2d3 f7f5 a7a1 f5f4 d3c4
rnbqk2r/ppp2ppp/5n2/2b1p3/2P5/1P2P1P1/P2PN1BP/RNBQK2R b KQkq -,b8c6 c1b2 d8d3 a2a3 c8e6 b3b4 c5d6 c4c5 d6e7 e2c1
r1bqk2r/ppp1bppp/2n2n2/3p4/2PPp3/1P2P3/PB1N1PPP/RN1QKB1R b KQkq -,c8g4 d1c1 c6b4 a2a3 b4d3 f1d3 e4d3 b1c3 c7c6 a3a4
3r2k1/p4p1p/4b1p1/2Q5/8/2P2PK1/P5PP/7r b - -,h7h5 c5a5 d8d5 a5a7 d5d2 a7e3 d2a2 c3c4 h1d1 f3f4
1Q6/R3kp1p/4p1p1/1rn5/8/6P1/1P2KP1P/8 b - -,h7h5 c5a5 d8d5 a5a7 d5d2 a7e3 d2a2 c3c4 h1d1 f3f4
rnb2b1r/ppkn1ppp/4p3/1N1pP3/1q3P2/8/P1PB2PP/R2QKB1R b KQ -,c7c6 d2b4 f8b4 c2c3 b4c5 c3c4 c5b4 e1f2 b4c5 f2g3
8/3kB3/1p1P4/1K1B4/8/2P3r1/1P6/8 b - -,g3g7 b5b6 g7g3 d5c6 d7e6 c3c4 e6e5 d6d7 g3d3 c6d5
1n5r/2k1b1pp/8/1Q2N1q1/2p5/6P1/1P3P1P/4R1K1 b - -,g5d2 b5c4 c7b6 c4e6 b6b5 e5c4 d2e1 e6e1 b8c6 e1e2
r1bqk1nr/p1p2pp1/2pp3p/2b1p3/4P3/2NPBN2/PPP2PPP/R2QK2R b KQkq -,c5b6 d3d4 e5d4 f3d4 g8e7 d1f3 b6a5 e3f4 e8h8 e1a1
2k2b1r/ppp2ppp/2n5/8/3PqBb1/5N2/PP1QB1PP/R3K2R b - -,f8b4 e1f2 b4d2 f4d2 g4f3 e2f3 e4h4 f2f1 c6d4 a1e1
rnb1kbnr/pppp1ppp/4p3/8/5P1q/6PN/PPPPP2P/RNBQKB1R b KQkq -,h4g4 f1g2 g8f6 h3f2 g4h5 d2d4 d7d5 e1h1 f8e7 g2f3
1n3k1r/2R3pp/5pq1/1p1p2B1/2p5/6P1/1P2QP1P/6K1 b - -,h7h6 c7c8 f8f7 c8h8 g6b1 g1g2 b1e4 e2e4 d5e4 h8b8
rnb1kbnr/pp2pppp/3q4/8/8/2N5/PP1PNPPP/R1BQKB1R b KQkq -,g8f6 d2d4 e7e6 g2g3 c8d7 c1f4 d6a6 f1g2 f8e7 e1h1
1rbr2k1/2qBbp1p/2p3p1/pp2p1Pn/4P3/P1Q1BN2/NPP2P1P/2KR2R1 b - -,b8b7 d7c8 b5b4 a3b4 a5b4 d1d8 c7d8 c3c4 d8c8 f3e5
1rbr2k1/p1p2ppp/2B5/2n1q3/8/2N1Q3/PPP2PPP/R3K2R b KQ -,e5f6 e3c5 c8a6 c6e4 b8b2 c3d5 f6h6 c5e3 h6d6 e1a1
1rbr2k1/p1p2ppp/2B5/2n5/8/2N1P3/PPP3PP/R3K2R b KQ -,g8f8 b2b3 c8f5 a1c1 b8b6 c6d5 b6d6 d5c4 c7c6 h1f1
3r2k1/R1R5/6p1/1p1r3p/4p2P/6P1/1P4K1/8 b - -,
8/8/6q1/8/8/8/3R4/R1K3k1 b - -,d5e5 c7g7 g8h8 g7h7 h8g8 a7g7 g8f8 g7b7 f8g8
r2q1rk1/1b1nbppp/p1p1p3/1p6/3PBB2/4PN2/PP3PPP/2RQ1RK1 b - -,d8b6 f3e5 d7e5 f4e5 g7g6 d1f3 a8c8 e5f6 e7f6 f3f6
3r2k1/p4p1p/4b1p1/2Q5/P7/2P2PK1/6PP/2r5 b - -,h7h5 c5f2 c1c3 h2h3 g8h7 g3h4 d8d5 f2b2 d5c5 b2b8
r3k2r/1pqnbp2/p2p1np1/4p1Bp/5P1P/1N1B4/PPPQ2P1/1K1RR3 b kq -,h8f8 f4f5 e8a8 f5g6 f7g6 d3g6 d7b6 d2a5 f8g8 g6d3
r1bqkb1r/ppp3pp/2n2p2/3p1p2/3P4/P1N1P3/1PP2PPP/R2QKBNR b KQkq -,c8e6 h2h4 d8d7 g1h3 e6f7 d1f3 c6e7 h3f4 h7h5 b2b4
5B2/5p2/p1k3p1/P2b3P/1P3K1P/5P2/8/8 b - -,
rnbqkbnr/ppp2p1p/4p1p1/8/3P4/2N2N2/PPP1BPPP/R1BQK2R b KQkq -,f8g7 c1f4 g8f6 d1d2 c8d7 e1a1 d7c6 f4h6 g7h6 d2h6
r1bq1rk1/ppp3bp/2np2p1/4Pp2/2P1nB2/4PN1P/PP1NBPP1/R2Q1RK1 b - -,c6e5 d2e4 f5e4 d1d5 e5f7 d5e4 c8f5 e4d5 g7b2 a1d1
r1bq1rk1/ppp3bp/2n3p1/4pp2/2P1n3/4PN1P/PP1NBPPB/R2Q1RK1 b - -,d8e7 d2e4 f5e4 f3d2 c8f5 d1b3 a7a5 c4c5 g8h8 a2a3
rn1qkbnr/pp2pppp/8/3p1b2/3P4/4P3/PP1B1PPP/RN1QKBNR b KQkq -,b8c6 g1f3 e7e6 f1b5 f8d6 e1h1 h7h6 d1b3 g8e7 d2b4
8/5k2/8/5B2/1Q6/4K3/8/8 b - -,b8c6 g1f3 e7e6 f1b5 f8d6 e1h1 h7h6 d1b3 g8e7 d2b4
r1bqkb1r/ppp2ppp/2np4/8/4n3/1P2PN2/PBPN1PPP/R2QKB1R b KQkq -,e4f6 f1b5 c8d7 e1h1 f8e7 b5e2 e8h8 c2c4 f8e8 d1c2
r1b1k2r/ppp2pBp/2nb3n/8/7q/1P4P1/P1PPP2P/RN1QKBNR b KQkq -,e4f6 f1b5 c8d7 e1h1 f8e7 b5e2 e8h8 c2c4 f8e8 d1c2
2r3k1/Q4p1p/4b1p1/8/P7/2P2PK1/6PP/2r5 b - -,c1c3 a7e7 c3c5 e7d6 h7h5 g3f4 c5d5 d6b6 c8c4 f4e3
5k2/8/6BQ/8/8/4K3/8/8 b - -,c1c3 a7e7 c3c5 e7d6 h7h5 g3f4 c5d5 d6b6 c8c4 f4e3
8/4k2Q/6B1/8/8/4K3/8/8 b - -,c1c3 a7e7 c3c5 e7d6 h7h5 g3f4 c5d5 d6b6 c8c4 f4e3
r1b2b1r/p1p2kpp/8/8/3p1n2/5B2/PP1P1PPP/RNB1K2R b KQ -,f4d3 e1e2 d3f4 e2d1 a8b8 f3e4 c8a6 d1c2 d4d3 c2d1
4B3/7Q/3k4/8/8/4K3/8/8 b - -,c7c6 f3c6 a8b8 e1h1 f8d6 g2g3 f4e2 g1g2 e2c1 f1c1
r1bqk2r/pppp1pp1/5n1p/2b1pP2/2BnP3/2NP1N2/PPP3PP/R1BQK2R b KQkq -,a7a5 f3e5 e8h8 c1e3 d7d5 c3d5 f6d5 c4d5 d4c2 d1c2
r1bqk2r/pp1n1ppp/2pbpn2/3p4/3P4/2PBPN1P/PP1N1PP1/R1BQK2R b KQkq -,e6e5 f3e5 d7e5 d4e5 d6e5 d1c2 e5c7 b2b3 d8e7 a2a4
4B3/8/8/2k2Q2/8/4K3/8/8 b - -,b7b6 e1h1 c8b7 e3e4 d5e4 d2e4 f6e4 d3e4 h7h6 f1e1
r1bqkbnr/ppp3pp/2n5/3p1p2/3P4/1P3N2/PBP2PPP/RN1QKB1R b KQkq -,d8f6 b1c3 f8b4 a2a3 b4c3 b2c3 f5f4 d1d2 g8e7 h2h3
rnbq1rk1/pp2ppbp/5np1/2pp4/5P2/2P1PNP1/PP1P2BP/RNBQ1RK1 b - -,c8f5 d2d4 b8d7 f3e5 f5e4 g2h3 h7h5 b1d2 e7e6 a2a4
rnbqk1nr/ppp1ppb1/3p2pp/8/3P3B/2N5/PPPQPPPP/R3KBNR b KQkq -,a7a6 e2e4 b8d7 e1a1 c7c5 g1f3 c5d4 f3d4 b7b5 e4e5
1rb2r1k/7p/p2p1n2/nppP4/2P1NP1q/1P2P3/P1QN3P/4R1RK b - -,a5b7 g1g3 c8f5 c2b2 b8e8 e4g5 h7h6 g5f3 h4h5 e3e4
rn1q1rk1/pp2pp1p/4b1p1/2PPN3/8/2P1P3/P4PPP/R2QKB1R b KQ -,d8a5 a1c1 a5c5 e3e4 e6c8 d1d4 c5a3 c1c2 b8d7 e5c4
3rr1k1/pb1nqppp/1pp1pn2/3p4/2PP4/PPB1PNP1/2Q1BP1P/3RR1K1 b - -,c6c5 f3h4 d8c8 f2f3 c5d4 e3d4 d7f8 h4g2 f8g6 c2d2
3rr1k1/pb1nqppp/1p2pn2/2pp4/2PP4/PP2PNP1/1BQ1BP1P/3RR1K1 b - -,
3kB3/4Q3/8/8/8/4K3/8/8 b - -,
2r1r1k1/pb1nqppp/1p2p3/2pp4/P1PPn3/1P2P1P1/1BQNBP1P/3RR1K1 b - -,f7f5 d2e4 f5e4 a4a5 e8f8 d1a1 e7g5 a5b6 a7b6 c2c3
r1bq1rk1/p4pbp/3p2p1/2p2n2/5PP1/2N4P/PPPQ1B2/2KR1B1R b - -,d8b6 g4f5 a8b8 b2b3 b6a5 f2e1 c8f5 f1c4 d6d5 c4d5
2r1r1k1/pb2qppp/1p2pn2/2pp4/P1PPn3/1P2PPP1/1BQNB2P/3RR1K1 b - -,
2r1r1k1/pb2qppp/1p1npn2/2pp4/P1PP4/1P2PPP1/1B1NB2P/1Q1RR1K1 b - -,c5d4 e3d4 e7d7 a4a5 d6f5 b1d3 e8d8 c4c5 b6c5 d4c5
